,"('Biomass', 'Actual Aggregated')","('Biomass', 'Actual Consumption')","('Fossil Gas', 'Actual Aggregated')","('Fossil Gas', 'Actual Consumption')","('Fossil Hard coal', 'Actual Aggregated')","('Fossil Hard coal', 'Actual Consumption')","('Fossil Oil', 'Actual Aggregated')","('Fossil Oil', 'Actual Consumption')","('Hydro Run-of-river and poundage', 'Actual Aggregated')","('Hydro Run-of-river and poundage', 'Actual Consumption')","('Other renewable', 'Actual Aggregated')","('Other renewable', 'Actual Consumption')","('Solar', 'Actual Aggregated')","('Solar', 'Actual Consumption')","('Waste', 'Actual Aggregated')","('Waste', 'Actual Consumption')","('Wind Offshore', 'Actual Aggregated')","('Wind Offshore', 'Actual Consumption')","('Wind Onshore', 'Actual Aggregated')","('Wind Onshore', 'Actual Consumption')",Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2022-07-07 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,4.87,117.63,320.84,24.28,0.79,3.06,850.77,97.49,914.55,1586.11
2022-07-07 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,4.8,116.92,267.99,23.94,0.79,3.02,970.86,98.31,994.8,1415.53
2022-07-07 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,5.01,120.21,254.6,24.98,0.79,3.13,950.92,96.52,1014.81,1241.81
2022-07-07 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,5.08,123.28,277.55,25.36,0.79,3.52,933.39,96.66,947.62,1080.57
2022-07-07 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,4.15,135.54,292.64,20.72,0.79,3.12,760.2,95.8,928.91,1151.37
2022-07-07 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,3.56,128.53,227.48,17.77,0.79,2.83,527.3,92.96,867.22,1032.22
2022-07-07 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.89,114.45,202.35,14.39,0.79,2.49,268.02,92.38,620.52,1068.12
2022-07-07 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.41,103.1,215.79,11.99,0.79,2.16,91.81,92.3,630.26,803.38
2022-07-07 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,1.89,67.01,178.76,9.38,0.79,1.57,23.59,92.18,601.2,964.99
2022-07-07 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,1.84,69.05,231.43,9.13,0.79,1.54,1.6,91.78,716.14,1009.52
2022-07-07 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,1.82,68.68,249.62,9.03,0.79,1.53,0.43,90.16,867.35,1204.95
2022-07-07 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,1.78,68.2,184.32,8.85,0.8,1.51,0.43,92.48,965.62,1302.09
2022-07-07 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.14,72.64,182.24,10.64,0.8,1.82,0.44,91.6,660.91,1087.75
2022-07-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,1.99,71.53,176.81,9.88,0.8,2.04,0.44,91.86,805.43,1271.03
2022-07-08 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.06,72.63,179.96,10.27,0.8,2.08,0.44,92.48,648.88,1419.95
2022-07-08 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,1.96,71.58,212.28,9.75,0.8,1.99,0.72,91.94,1085.56,1449.15
2022-07-08 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,1.84,68.2,176.12,9.17,0.8,1.89,13.76,93.46,1114.01,1718.74
2022-07-08 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,1.93,69.52,188.63,9.62,0.8,1.59,68.74,92.73,1105.3,1832.89
2022-07-08 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.44,81.42,297.87,12.14,0.8,1.84,138.12,93.02,1020.51,1833.86
2022-07-08 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.49,76.6,304.69,12.38,0.8,1.87,238.87,93.02,1013.05,1928.5
2022-07-08 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.76,92.02,208.89,13.73,0.8,2.0,402.47,93.17,949.49,1971.38
2022-07-08 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,3.84,140.03,367.45,19.17,0.8,2.56,555.1,96.02,854.02,1936.6
2022-07-08 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,3.93,140.01,299.0,19.61,0.8,2.88,716.15,96.36,842.1,1996.32
2022-07-08 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,3.68,132.98,221.52,18.36,0.8,2.88,799.92,95.2,781.16,2152.74
2022-07-08 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,4.4,139.96,241.39,21.97,0.8,3.2,895.4,95.34,795.44,1990.9
2022-07-08 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,4.52,139.66,245.71,22.57,0.8,3.26,918.21,96.49,750.35,1820.68
2022-07-08 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,3.99,132.14,250.87,19.9,0.8,2.99,863.21,96.16,728.96,1929.3
2022-07-08 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,3.86,130.59,225.15,19.24,0.8,2.92,771.65,95.08,566.1,1949.59
2022-07-08 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,3.73,131.25,238.06,18.59,0.8,2.86,603.55,94.77,568.98,1784.3
2022-07-08 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,3.41,127.18,269.6,17.0,0.8,2.44,415.1,93.63,594.32,1567.61
2022-07-08 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.71,119.73,231.28,13.48,0.8,1.98,209.15,93.31,502.76,1541.7
2022-07-08 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.42,108.62,254.87,12.05,0.8,1.83,78.72,92.19,457.07,1789.44
2022-07-08 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.08,89.09,235.77,10.35,0.8,1.67,16.11,92.99,790.54,1887.19
2022-07-08 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.54,93.05,297.25,12.63,0.8,1.89,0.69,92.81,912.11,1739.04
2022-07-08 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.22,75.27,252.97,11.07,0.8,1.74,0.43,93.03,1011.43,1694.73
2022-07-08 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.08,73.79,195.49,10.36,0.8,2.07,0.44,92.9,1005.53,1647.89
2022-07-08 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.09,73.26,211.4,10.39,0.8,2.04,0.45,93.73,946.52,1531.21
2022-07-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.1,72.44,268.99,10.47,0.8,2.05,0.45,93.3,891.96,1555.52
2022-07-09 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.06,76.38,198.09,10.27,0.8,2.03,0.45,94.15,986.59,1607.72
2022-07-09 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.08,76.66,258.79,10.33,0.8,2.03,0.89,93.27,853.32,1560.39
2022-07-09 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.14,78.2,313.45,10.67,0.8,1.73,21.88,93.89,904.72,1504.58
2022-07-09 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.32,83.8,218.61,11.56,0.8,1.79,92.87,93.77,944.2,1631.81
2022-07-09 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.69,88.37,205.44,13.4,0.8,1.97,242.57,94.46,986.79,1990.28
2022-07-09 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.29,82.62,186.8,11.42,0.8,1.77,379.98,94.24,917.6,2346.8
2022-07-09 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.73,98.71,199.55,13.58,0.66,1.99,527.52,98.32,1022.19,2470.3
2022-07-09 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.8,122.73,213.92,13.97,0.6,2.03,651.72,97.99,1081.55,2656.44
2022-07-09 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,3.7,135.79,227.53,18.46,0.6,2.6,780.5,100.32,1032.82,2383.18
2022-07-09 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.85,118.7,234.9,14.18,0.6,2.47,735.63,97.51,1119.33,2363.11
2022-07-09 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,3.42,126.73,230.92,17.03,0.52,2.7,715.26,93.31,1005.85,2306.67
2022-07-09 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,3.7,115.92,222.79,18.43,0.5,2.76,716.17,74.66,430.96,2013.95
2022-07-09 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,3.91,118.67,227.59,19.49,0.5,2.58,719.12,75.34,319.64,2000.16
2022-07-09 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,3.8,124.23,229.79,18.94,0.5,2.52,630.6,92.45,747.21,2009.13
2022-07-09 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,3.18,111.58,225.68,15.87,0.5,2.22,504.28,90.91,657.92,1969.37
2022-07-09 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.69,115.95,242.44,13.4,0.5,1.97,347.27,73.89,647.7,1945.6
2022-07-09 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.51,97.38,220.6,12.49,0.5,1.88,192.85,92.37,647.89,1973.38
2022-07-09 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.18,77.05,260.96,10.84,0.5,1.97,79.39,92.83,654.34,1895.39
2022-07-09 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.01,75.22,211.67,10.01,0.6,2.0,22.68,97.01,673.92,1959.63
2022-07-09 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,1.97,73.92,189.29,9.78,0.6,1.64,1.49,96.59,667.21,1940.86
2022-07-09 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,1.95,71.96,177.7,9.72,0.6,1.6,0.44,97.3,592.29,1921.86
2022-07-09 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,1.89,71.73,173.58,9.42,0.6,1.57,0.43,96.86,540.48,1473.9
2022-07-09 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,1.87,71.84,178.88,9.32,0.65,1.56,0.43,97.41,810.36,1263.43
2022-07-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,1.99,73.41,206.83,9.88,0.6,1.62,0.44,92.66,787.58,1142.53
2022-07-10 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,1.86,71.22,175.69,9.24,0.6,1.55,0.45,97.77,747.03,1099.66
2022-07-10 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,1.83,70.96,196.21,9.11,0.6,1.67,1.16,97.16,650.46,1012.77
2022-07-10 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,1.91,72.08,175.15,9.52,0.6,1.99,21.92,97.33,624.28,904.55
2022-07-10 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,1.75,69.56,198.19,8.72,0.6,1.89,92.31,96.41,645.98,802.94
2022-07-10 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.24,77.49,207.94,11.17,0.6,2.12,244.99,90.64,680.4,1039.82
2022-07-10 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.64,84.99,190.09,13.15,0.6,2.22,449.94,92.06,595.05,1001.49
2022-07-10 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,3.32,92.7,230.48,16.57,0.6,2.29,647.95,93.71,627.68,846.11
2022-07-10 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,3.9,103.81,269.22,19.44,0.6,2.57,797.64,94.68,625.61,716.1
2022-07-10 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,4.3,109.44,298.19,21.47,0.6,2.78,925.24,100.74,712.94,998.63
2022-07-10 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,4.57,113.9,425.85,22.8,0.6,2.91,1010.55,101.48,758.8,688.53
2022-07-10 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,4.75,137.35,331.5,23.71,0.6,3.0,1023.26,102.48,676.71,715.54
2022-07-10 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,4.62,149.28,273.49,23.04,0.6,2.93,972.12,100.12,601.47,708.46
2022-07-10 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,4.43,142.23,254.33,22.09,0.6,2.84,920.61,97.9,517.76,610.87
2022-07-10 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,3.3,95.29,290.96,16.43,0.6,2.27,780.83,96.86,503.97,728.87
2022-07-10 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.91,87.77,271.54,14.51,0.6,2.08,621.17,100.11,404.84,717.54
2022-07-10 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,2.88,88.54,211.95,14.34,0.6,2.06,439.69,99.82,351.73,814.44
2022-07-10 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,14.82,84.72,214.9,12.85,0.64,1.91,263.48,99.08,354.61,554.07
2022-07-10 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,49.42,77.49,226.57,10.63,0.8,1.69,96.67,97.84,348.0,524.78
2022-07-10 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,42.9,79.3,252.68,10.27,0.8,1.66,23.95,97.14,391.25,581.25
2022-07-10 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,62.93,90.45,285.82,12.69,0.8,1.9,2.7,98.06,448.83,598.02
2022-07-10 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,100.78,76.6,294.51,10.25,0.8,1.65,0.46,97.3,386.58,577.15
2022-07-10 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,113.78,89.68,322.05,10.19,0.8,1.65,0.43,96.95,405.78,509.5
2022-07-10 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,114.07,78.06,336.17,9.92,0.8,1.62,0.44,97.16,339.65,464.66
2022-07-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,113.8,165.83,376.33,14.03,0.8,2.03,0.43,99.16,323.34,392.51
2022-07-11 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,99.71,101.23,351.3,11.32,0.8,1.76,0.43,97.65,344.96,301.2
2022-07-11 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,106.7,93.04,409.87,11.69,0.8,1.8,0.79,97.61,312.38,233.05
2022-07-11 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,112.51,99.54,364.89,11.86,0.8,1.82,21.58,97.88,251.41,178.47
2022-07-11 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,88.55,84.48,361.91,11.8,0.8,1.81,89.52,96.3,214.78,130.03
2022-07-11 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,71.95,99.34,337.66,13.94,0.8,2.02,263.8,97.52,202.66,101.72
2022-07-11 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,71.35,139.14,328.65,17.51,0.8,2.38,512.91,98.39,165.81,158.52
2022-07-11 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,72.68,236.9,432.9,21.7,0.8,2.8,750.91,98.57,137.15,92.77
2022-07-11 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,73.35,301.54,433.16,27.38,0.8,3.37,961.09,99.8,106.84,67.54
2022-07-11 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,72.06,257.42,416.16,26.02,0.8,3.23,1084.83,101.48,94.44,95.32
2022-07-11 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,71.98,225.94,419.51,26.36,0.8,3.27,1125.69,102.19,85.46,130.0
2022-07-11 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,94.32,218.38,445.2,26.66,0.8,3.3,1116.92,97.72,73.14,146.21
2022-07-11 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,116.63,252.9,405.65,28.26,0.8,3.46,1099.19,100.47,53.88,172.74
2022-07-11 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,116.87,206.18,345.81,26.17,0.8,3.25,1060.9,101.1,58.15,193.16
2022-07-11 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,116.23,197.9,404.67,23.82,0.8,3.01,956.75,99.98,77.95,234.01
2022-07-11 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,115.81,195.48,393.5,21.45,0.8,2.78,755.22,100.24,111.5,324.46
2022-07-11 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,114.84,233.5,428.04,19.82,0.8,2.61,509.17,98.81,107.86,311.45
2022-07-11 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,114.09,189.89,407.2,14.02,0.8,2.03,241.45,96.46,74.86,287.64
2022-07-11 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,113.71,188.63,354.71,12.5,0.8,1.88,75.38,96.93,62.89,252.75
2022-07-11 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,113.29,170.24,378.93,11.55,0.81,1.79,18.21,97.02,59.33,254.83
2022-07-11 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,114.03,185.29,347.69,13.73,0.81,2.0,0.8,97.57,97.19,258.41
2022-07-11 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,113.32,128.0,286.73,10.0,0.8,1.63,0.42,94.87,137.01,307.88
2022-07-11 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,114.26,76.78,322.46,8.95,0.8,1.53,0.43,94.65,98.03,281.96
2022-07-11 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,113.39,75.17,334.53,7.88,0.8,1.42,0.43,95.27,130.64,256.35
2022-07-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,113.06,67.55,301.49,8.11,0.8,1.44,0.44,94.93,105.01,303.01
2022-07-12 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,112.9,65.83,245.7,8.2,0.8,1.45,0.44,93.13,179.72,337.77
2022-07-12 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,113.92,65.48,363.98,8.48,0.8,1.48,2.02,88.64,136.38,301.49
2022-07-12 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,113.84,70.21,369.9,8.96,0.8,1.53,19.77,93.47,111.39,292.35
2022-07-12 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,113.61,96.58,376.56,9.73,0.8,1.6,71.42,95.45,116.06,233.86
2022-07-12 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,113.89,112.78,339.42,13.12,0.8,1.94,174.05,97.9,138.13,213.58
2022-07-12 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,115.39,197.26,403.08,18.12,0.81,2.44,346.77,99.32,92.11,257.77
2022-07-12 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,115.95,191.7,326.55,20.9,0.8,2.66,658.53,99.85,84.38,338.06
2022-07-12 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,114.71,138.28,321.85,22.47,0.8,2.88,931.44,100.58,119.66,435.39
2022-07-12 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,92.91,116.22,359.14,22.46,0.8,2.88,1040.5,98.73,236.86,567.69
2022-07-12 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,88.68,108.33,387.68,20.98,0.8,2.72,1006.69,96.94,301.0,749.1
2022-07-12 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,87.8,100.93,367.74,18.22,0.8,2.42,884.06,98.09,292.43,901.73
2022-07-12 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,84.28,95.11,270.55,15.67,0.8,2.2,561.18,96.99,371.82,891.49
2022-07-12 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,85.6,103.85,312.41,14.46,0.8,2.08,415.21,91.39,392.65,940.51
2022-07-12 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,86.48,144.52,393.21,12.41,0.8,1.87,331.54,93.48,496.51,809.66
2022-07-12 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,86.61,214.62,349.81,13.0,0.8,1.93,245.49,96.84,549.0,711.43
2022-07-12 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,86.22,231.82,395.09,12.04,0.8,1.83,159.2,97.3,438.78,674.0
2022-07-12 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,86.46,254.59,408.37,11.88,0.8,1.82,101.01,97.21,359.95,613.45
2022-07-12 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,86.89,270.27,402.66,10.68,0.8,1.7,39.93,95.99,298.24,544.7
2022-07-12 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,86.12,265.03,371.86,19.67,0.8,1.67,9.36,96.42,234.32,467.05
2022-07-12 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,86.06,226.07,315.19,27.31,0.8,1.74,0.43,94.65,339.04,438.67
2022-07-12 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,85.3,72.95,381.66,8.02,0.8,1.43,0.17,93.74,193.69,431.89
2022-07-12 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,85.4,61.33,390.0,7.89,0.8,1.42,0.18,92.34,253.74,385.18
2022-07-12 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,85.36,60.77,388.11,7.69,0.8,1.4,0.18,92.28,268.13,413.35
2022-07-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,85.61,99.55,385.62,9.04,0.8,1.53,0.18,93.39,238.59,380.77
2022-07-13 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,86.29,142.9,408.55,19.91,0.8,1.62,0.18,94.89,190.03,352.57
2022-07-13 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,86.02,159.67,410.62,26.71,0.8,1.65,0.32,95.81,181.6,381.22
2022-07-13 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,86.11,122.85,289.36,24.48,0.8,1.54,12.99,95.38,222.77,397.66
2022-07-13 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,83.64,74.74,244.72,7.96,0.8,1.43,56.36,95.27,301.9,397.82
2022-07-13 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,85.2,85.52,275.98,10.18,0.8,1.65,165.29,97.25,254.07,410.17
2022-07-13 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,85.89,111.8,311.9,11.77,0.8,1.81,252.18,96.81,254.26,576.77
2022-07-13 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,86.2,152.25,231.17,13.04,0.8,1.9,364.03,97.77,379.06,943.6
2022-07-13 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,86.72,166.73,282.24,15.59,0.8,2.51,503.31,98.42,445.84,1250.71
2022-07-13 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,85.02,167.86,293.42,21.8,0.64,3.22,643.87,100.04,595.7,1670.25
2022-07-13 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,34.83,115.69,266.01,22.28,0.8,3.28,688.07,100.89,700.82,1949.66
2022-07-13 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,33.12,102.43,227.18,19.46,0.8,3.0,692.72,96.68,795.93,1825.76
2022-07-13 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,32.11,100.76,232.53,19.43,0.74,2.98,712.38,97.6,830.97,1931.77
2022-07-13 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,34.99,93.47,239.66,17.48,0.5,2.73,692.37,96.31,470.41,1928.1
2022-07-13 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,32.24,99.35,243.99,19.05,0.5,2.89,660.18,97.47,515.71,1869.28
2022-07-13 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,59.86,91.59,311.0,16.96,0.5,2.51,524.47,98.38,892.6,2282.92
2022-07-13 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,45.33,81.07,210.61,13.15,0.5,1.94,345.04,98.91,855.74,2079.5
2022-07-13 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,52.18,73.73,243.11,10.38,0.8,1.55,174.42,96.63,895.44,2131.01
2022-07-13 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,81.94,208.13,413.67,20.22,0.8,2.17,64.19,97.61,839.58,1966.46
2022-07-13 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,83.83,77.51,370.08,10.28,0.8,1.59,15.71,96.97,833.28,1669.19
2022-07-13 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,61.42,63.68,251.43,7.89,0.8,1.41,0.6,96.08,860.52,1531.02
2022-07-13 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,84.52,63.88,256.55,7.77,0.8,1.4,0.17,96.7,872.89,1412.99
2022-07-13 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,65.69,61.01,206.8,6.91,0.8,1.31,0.18,94.71,999.89,1532.11
2022-07-13 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,34.74,57.88,199.47,5.96,0.8,1.22,0.18,94.15,895.63,1518.97
2022-07-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,72.64,59.04,255.84,6.34,0.8,1.25,0.18,94.49,867.22,1443.94
2022-07-14 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,38.15,59.22,156.64,6.42,0.8,1.26,0.19,95.21,1008.39,1316.09
2022-07-14 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,38.97,59.12,189.96,5.97,0.8,1.22,0.28,94.75,893.35,1336.65
2022-07-14 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,83.81,89.35,398.27,8.07,0.8,1.43,14.1,95.03,921.3,1182.57
2022-07-14 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,83.98,68.98,397.66,8.15,0.8,1.44,61.35,94.98,884.69,1140.15
2022-07-14 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,85.12,95.44,399.0,9.8,0.8,1.6,160.61,96.44,809.1,1223.0
2022-07-14 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,89.09,107.79,295.07,12.94,0.8,1.91,276.14,97.6,799.38,1488.23
2022-07-14 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,101.29,114.57,344.02,15.05,0.8,2.12,331.79,97.46,637.99,1582.7
2022-07-14 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,93.65,82.55,291.59,13.02,0.8,1.92,372.09,95.14,621.17,1604.36
2022-07-14 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,91.18,93.5,294.15,16.48,0.8,2.21,469.71,98.34,713.26,1820.91
2022-07-14 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,41.7,100.44,227.93,18.13,0.8,2.43,542.14,99.24,832.11,1996.91
2022-07-14 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,37.8,91.83,216.58,15.58,0.8,2.48,530.62,97.65,914.91,2168.65
2022-07-14 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,45.73,93.86,202.21,15.79,0.8,2.34,531.62,97.92,999.24,2248.31
2022-07-14 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,37.07,99.3,211.05,17.99,0.8,2.48,542.09,99.67,1038.55,2472.42
2022-07-14 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,37.34,112.44,210.66,17.64,0.8,2.78,518.1,99.84,1084.7,2376.11
2022-07-14 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,38.4,119.16,199.65,13.47,0.8,2.37,394.43,98.76,1126.64,2137.02
