,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2020-05-18 01:00:00+00:00,20.0,2214.0,2.0,0.0,389.0,0.0,15.0,
2020-05-18 02:00:00+00:00,20.0,2178.0,2.0,0.0,427.0,0.0,15.0,
2020-05-18 03:00:00+00:00,20.0,2101.0,2.0,0.0,474.0,0.0,15.0,
2020-05-18 04:00:00+00:00,20.0,2139.0,2.0,0.0,576.0,44.0,15.0,
2020-05-18 05:00:00+00:00,20.0,2177.0,2.0,0.0,813.0,150.0,15.0,
2020-05-18 06:00:00+00:00,20.0,2198.0,2.0,1.0,987.0,154.0,15.0,
2020-05-18 07:00:00+00:00,20.0,2171.0,2.0,208.0,897.0,154.0,15.0,
2020-05-18 08:00:00+00:00,20.0,2081.0,2.0,273.0,981.0,154.0,15.0,
2020-05-18 09:00:00+00:00,20.0,2025.0,2.0,294.0,1033.0,158.0,15.0,
2020-05-18 10:00:00+00:00,20.0,2101.0,2.0,285.0,976.0,161.0,15.0,
2020-05-18 11:00:00+00:00,20.0,2154.0,2.0,227.0,965.0,160.0,15.0,
2020-05-18 12:00:00+00:00,20.0,2168.0,2.0,216.0,900.0,163.0,15.0,
2020-05-18 13:00:00+00:00,20.0,2221.0,2.0,203.0,800.0,162.0,15.0,
2020-05-18 14:00:00+00:00,20.0,2223.0,2.0,201.0,746.0,159.0,15.0,
2020-05-18 15:00:00+00:00,20.0,2258.0,2.0,204.0,679.0,159.0,15.0,
2020-05-18 16:00:00+00:00,20.0,2263.0,2.0,203.0,686.0,162.0,15.0,
2020-05-18 17:00:00+00:00,20.0,2243.0,2.0,203.0,853.0,163.0,15.0,
2020-05-18 18:00:00+00:00,20.0,2165.0,2.0,204.0,1174.0,161.0,15.0,
2020-05-18 19:00:00+00:00,20.0,2143.0,2.0,203.0,1229.0,161.0,15.0,
2020-05-18 20:00:00+00:00,20.0,2148.0,2.0,203.0,1038.0,150.0,15.0,
2020-05-18 21:00:00+00:00,20.0,2103.0,2.0,0.0,1081.0,144.0,15.0,
2020-05-18 22:00:00+00:00,20.0,2098.0,2.0,0.0,902.0,105.0,15.0,
2020-05-18 23:00:00+00:00,20.0,2058.0,2.0,0.0,598.0,103.0,15.0,
2020-05-19 00:00:00+00:00,20.0,2092.0,2.0,0.0,429.0,45.0,15.0,
2020-05-19 01:00:00+00:00,20.0,2136.0,2.0,0.0,579.0,0.0,15.0,
2020-05-19 02:00:00+00:00,20.0,2137.0,2.0,0.0,566.0,0.0,15.0,
2020-05-19 03:00:00+00:00,20.0,2098.0,2.0,0.0,573.0,0.0,15.0,
2020-05-19 04:00:00+00:00,20.0,2074.0,2.0,0.0,715.0,39.0,15.0,
2020-05-19 05:00:00+00:00,20.0,2065.0,2.0,0.0,841.0,151.0,15.0,
2020-05-19 06:00:00+00:00,20.0,1985.0,2.0,50.0,1116.0,152.0,15.0,
2020-05-19 07:00:00+00:00,20.0,1988.0,2.0,245.0,1075.0,151.0,15.0,
2020-05-19 08:00:00+00:00,20.0,2025.0,2.0,247.0,1084.0,155.0,15.0,
2020-05-19 09:00:00+00:00,20.0,2026.0,2.0,247.0,1100.0,162.0,15.0,
2020-05-19 10:00:00+00:00,20.0,2046.0,2.0,247.0,1104.0,166.0,15.0,
2020-05-19 11:00:00+00:00,20.0,2021.0,2.0,247.0,1110.0,166.0,15.0,
2020-05-19 12:00:00+00:00,20.0,2042.0,2.0,248.0,1021.0,164.0,15.0,
2020-05-19 13:00:00+00:00,20.0,2013.0,2.0,298.0,897.0,164.0,15.0,
2020-05-19 14:00:00+00:00,20.0,2028.0,2.0,298.0,876.0,140.0,15.0,
2020-05-19 15:00:00+00:00,20.0,2018.0,2.0,298.0,844.0,149.0,15.0,
2020-05-19 16:00:00+00:00,20.0,2013.0,2.0,297.0,865.0,161.0,15.0,
2020-05-19 17:00:00+00:00,20.0,2035.0,2.0,298.0,976.0,157.0,15.0,
2020-05-19 18:00:00+00:00,20.0,2061.0,2.0,297.0,1163.0,156.0,15.0,
2020-05-19 19:00:00+00:00,20.0,2022.0,2.0,297.0,1111.0,155.0,15.0,
2020-05-19 20:00:00+00:00,20.0,1937.0,2.0,298.0,1079.0,146.0,15.0,
2020-05-19 21:00:00+00:00,20.0,1976.0,2.0,297.0,899.0,145.0,15.0,
2020-05-19 22:00:00+00:00,20.0,2114.0,2.0,144.0,703.0,144.0,15.0,
2020-05-19 23:00:00+00:00,20.0,2016.0,2.0,0.0,620.0,26.0,15.0,
2020-05-20 00:00:00+00:00,20.0,2029.0,2.0,0.0,520.0,0.0,15.0,
2020-05-20 01:00:00+00:00,20.0,2024.0,2.0,0.0,448.0,0.0,15.0,
2020-05-20 02:00:00+00:00,20.0,1976.0,2.0,0.0,453.0,0.0,15.0,
2020-05-20 03:00:00+00:00,20.0,1994.0,2.0,0.0,451.0,0.0,15.0,
2020-05-20 04:00:00+00:00,20.0,2049.0,2.0,0.0,584.0,0.0,15.0,
2020-05-20 05:00:00+00:00,20.0,2081.0,2.0,0.0,854.0,84.0,15.0,
2020-05-20 06:00:00+00:00,20.0,2089.0,2.0,3.0,1035.0,107.0,15.0,
2020-05-20 07:00:00+00:00,20.0,2089.0,2.0,204.0,997.0,106.0,15.0,
2020-05-20 08:00:00+00:00,20.0,2074.0,2.0,202.0,1039.0,147.0,15.0,
2020-05-20 09:00:00+00:00,20.0,2160.0,2.0,203.0,1022.0,158.0,15.0,
2020-05-20 10:00:00+00:00,20.0,2128.0,2.0,275.0,1036.0,156.0,15.0,
2020-05-20 11:00:00+00:00,20.0,2091.0,2.0,291.0,1059.0,136.0,15.0,
2020-05-20 12:00:00+00:00,20.0,2090.0,2.0,288.0,1038.0,112.0,15.0,
2020-05-20 13:00:00+00:00,20.0,2084.0,2.0,176.0,985.0,130.0,15.0,
2020-05-20 14:00:00+00:00,20.0,2127.0,2.0,0.0,978.0,158.0,15.0,
2020-05-20 15:00:00+00:00,20.0,2101.0,2.0,0.0,944.0,158.0,15.0,
2020-05-20 16:00:00+00:00,20.0,2084.0,2.0,15.0,1019.0,133.0,15.0,
2020-05-20 17:00:00+00:00,20.0,2103.0,2.0,203.0,915.0,60.0,15.0,
2020-05-20 18:00:00+00:00,20.0,2138.0,2.0,203.0,1020.0,120.0,15.0,
2020-05-20 19:00:00+00:00,20.0,2147.0,2.0,203.0,931.0,152.0,15.0,
2020-05-20 20:00:00+00:00,20.0,2131.0,2.0,203.0,722.0,151.0,15.0,
2020-05-20 21:00:00+00:00,20.0,2159.0,2.0,150.0,643.0,99.0,15.0,
2020-05-20 22:00:00+00:00,20.0,2105.0,2.0,0.0,584.0,25.0,15.0,
2020-05-20 23:00:00+00:00,20.0,2140.0,2.0,0.0,412.0,4.0,15.0,
2020-05-21 00:00:00+00:00,20.0,2068.0,2.0,0.0,492.0,0.0,15.0,
2020-05-21 01:00:00+00:00,20.0,2111.0,2.0,0.0,431.0,0.0,15.0,
2020-05-21 02:00:00+00:00,20.0,2193.0,2.0,0.0,348.0,0.0,15.0,
2020-05-21 03:00:00+00:00,20.0,2153.0,2.0,0.0,426.0,0.0,15.0,
2020-05-21 04:00:00+00:00,20.0,2084.0,2.0,0.0,537.0,54.0,15.0,
2020-05-21 05:00:00+00:00,20.0,2066.0,2.0,0.0,779.0,152.0,15.0,
2020-05-21 06:00:00+00:00,20.0,2110.0,2.0,0.0,988.0,148.0,15.0,
2020-05-21 07:00:00+00:00,20.0,2115.0,2.0,0.0,1104.0,156.0,15.0,
2020-05-21 08:00:00+00:00,20.0,2090.0,2.0,0.0,1188.0,156.0,15.0,
2020-05-21 09:00:00+00:00,20.0,2076.0,2.0,0.0,1204.0,157.0,15.0,
2020-05-21 10:00:00+00:00,20.0,2054.0,2.0,263.0,987.0,159.0,15.0,
2020-05-21 11:00:00+00:00,20.0,2085.0,2.0,257.0,920.0,160.0,15.0,
2020-05-21 12:00:00+00:00,20.0,2096.0,2.0,198.0,860.0,160.0,15.0,
2020-05-21 13:00:00+00:00,20.0,2093.0,2.0,197.0,813.0,160.0,15.0,
2020-05-21 14:00:00+00:00,20.0,2085.0,2.0,199.0,728.0,160.0,15.0,
2020-05-21 15:00:00+00:00,20.0,2037.0,2.0,26.0,886.0,160.0,15.0,
2020-05-21 16:00:00+00:00,20.0,2077.0,2.0,0.0,825.0,164.0,15.0,
2020-05-21 17:00:00+00:00,20.0,2109.0,2.0,0.0,883.0,160.0,15.0,
2020-05-21 18:00:00+00:00,20.0,2111.0,2.0,128.0,1026.0,157.0,15.0,
2020-05-21 19:00:00+00:00,20.0,2124.0,2.0,205.0,981.0,151.0,15.0,
2020-05-21 20:00:00+00:00,20.0,2137.0,2.0,145.0,917.0,148.0,15.0,
2020-05-21 21:00:00+00:00,20.0,2123.0,2.0,0.0,1026.0,56.0,15.0,
2020-05-21 22:00:00+00:00,20.0,2107.0,2.0,0.0,883.0,30.0,15.0,
2020-05-21 23:00:00+00:00,20.0,2104.0,2.0,0.0,585.0,0.0,15.0,
2020-05-22 00:00:00+00:00,20.0,2159.0,2.0,0.0,463.0,0.0,15.0,
2020-05-22 01:00:00+00:00,20.0,2090.0,2.0,0.0,403.0,0.0,15.0,
2020-05-22 02:00:00+00:00,20.0,2007.0,2.0,0.0,459.0,0.0,15.0,
2020-05-22 03:00:00+00:00,20.0,1924.0,2.0,0.0,591.0,0.0,15.0,
2020-05-22 04:00:00+00:00,20.0,1935.0,2.0,0.0,718.0,60.0,15.0,
2020-05-22 05:00:00+00:00,20.0,2041.0,2.0,0.0,903.0,147.0,15.0,
2020-05-22 06:00:00+00:00,20.0,2060.0,2.0,0.0,1085.0,155.0,15.0,
2020-05-22 07:00:00+00:00,20.0,2085.0,2.0,0.0,1137.0,158.0,15.0,
2020-05-22 08:00:00+00:00,20.0,2046.0,2.0,112.0,1077.0,155.0,15.0,
2020-05-22 09:00:00+00:00,20.0,2070.0,2.0,245.0,936.0,76.0,15.0,
2020-05-22 10:00:00+00:00,20.0,2024.0,2.0,221.0,960.0,54.0,15.0,
2020-05-22 11:00:00+00:00,20.0,2069.0,2.0,200.0,975.0,74.0,15.0,
2020-05-22 12:00:00+00:00,20.0,2077.0,2.0,66.0,948.0,156.0,15.0,
2020-05-22 13:00:00+00:00,20.0,2116.0,2.0,0.0,889.0,157.0,15.0,
2020-05-22 14:00:00+00:00,20.0,2138.0,2.0,0.0,864.0,158.0,15.0,
2020-05-22 15:00:00+00:00,20.0,2107.0,2.0,0.0,863.0,152.0,15.0,
2020-05-22 16:00:00+00:00,20.0,2153.0,2.0,0.0,843.0,151.0,15.0,
2020-05-22 17:00:00+00:00,20.0,2220.0,2.0,0.0,927.0,150.0,15.0,
2020-05-22 18:00:00+00:00,20.0,2220.0,2.0,0.0,1291.0,149.0,15.0,
2020-05-22 19:00:00+00:00,20.0,2144.0,2.0,0.0,1362.0,149.0,15.0,
2020-05-22 20:00:00+00:00,20.0,2096.0,2.0,0.0,1266.0,149.0,15.0,
2020-05-22 21:00:00+00:00,20.0,2038.0,2.0,0.0,1136.0,149.0,15.0,
2020-05-22 22:00:00+00:00,20.0,2062.0,2.0,0.0,921.0,150.0,15.0,
2020-05-22 23:00:00+00:00,20.0,2110.0,2.0,0.0,552.0,149.0,15.0,
2020-05-23 00:00:00+00:00,20.0,2113.0,2.0,0.0,477.0,51.0,15.0,
2020-05-23 01:00:00+00:00,20.0,2134.0,2.0,0.0,580.0,0.0,15.0,
2020-05-23 02:00:00+00:00,20.0,2104.0,2.0,0.0,560.0,0.0,15.0,
2020-05-23 03:00:00+00:00,20.0,2035.0,2.0,0.0,546.0,0.0,15.0,
2020-05-23 04:00:00+00:00,20.0,2065.0,2.0,0.0,503.0,19.0,15.0,
2020-05-23 05:00:00+00:00,20.0,2128.0,2.0,0.0,624.0,106.0,15.0,
2020-05-23 06:00:00+00:00,20.0,2198.0,2.0,0.0,847.0,164.0,15.0,
2020-05-23 07:00:00+00:00,20.0,2157.0,2.0,0.0,1088.0,163.0,15.0,
2020-05-23 08:00:00+00:00,20.0,2144.0,2.0,0.0,1159.0,166.0,15.0,
2020-05-23 09:00:00+00:00,20.0,2198.0,2.0,0.0,1113.0,160.0,15.0,
2020-05-23 10:00:00+00:00,20.0,2200.0,2.0,0.0,1081.0,163.0,15.0,
2020-05-23 11:00:00+00:00,20.0,2206.0,2.0,0.0,1037.0,166.0,15.0,
2020-05-23 12:00:00+00:00,20.0,2224.0,2.0,0.0,933.0,157.0,15.0,
2020-05-23 13:00:00+00:00,20.0,2249.0,2.0,0.0,864.0,105.0,15.0,
2020-05-23 14:00:00+00:00,20.0,2264.0,2.0,0.0,789.0,98.0,15.0,
2020-05-23 15:00:00+00:00,20.0,2295.0,2.0,0.0,786.0,32.0,15.0,
2020-05-23 16:00:00+00:00,20.0,2305.0,2.0,0.0,811.0,12.0,15.0,
2020-05-23 17:00:00+00:00,20.0,2282.0,2.0,0.0,913.0,11.0,15.0,
2020-05-23 18:00:00+00:00,20.0,2241.0,2.0,0.0,1257.0,13.0,15.0,
2020-05-23 19:00:00+00:00,20.0,2285.0,2.0,0.0,1336.0,12.0,15.0,
2020-05-23 20:00:00+00:00,20.0,2296.0,2.0,0.0,1160.0,13.0,15.0,
2020-05-23 21:00:00+00:00,20.0,2262.0,2.0,0.0,1017.0,0.0,15.0,
2020-05-23 22:00:00+00:00,20.0,2074.0,2.0,0.0,818.0,0.0,15.0,
2020-05-23 23:00:00+00:00,20.0,2244.0,2.0,0.0,473.0,0.0,15.0,
2020-05-24 00:00:00+00:00,20.0,2156.0,2.0,0.0,458.0,0.0,15.0,
2020-05-24 01:00:00+00:00,20.0,2151.0,2.0,0.0,330.0,0.0,15.0,
2020-05-24 02:00:00+00:00,20.0,2044.0,2.0,0.0,379.0,0.0,15.0,
2020-05-24 03:00:00+00:00,20.0,2020.0,2.0,0.0,427.0,0.0,15.0,
2020-05-24 04:00:00+00:00,20.0,2123.0,2.0,0.0,423.0,0.0,15.0,
2020-05-24 05:00:00+00:00,20.0,2224.0,2.0,0.0,393.0,0.0,15.0,
2020-05-24 06:00:00+00:00,20.0,2217.0,2.0,0.0,600.0,0.0,15.0,
2020-05-24 07:00:00+00:00,20.0,2217.0,2.0,0.0,696.0,0.0,15.0,
2020-05-24 08:00:00+00:00,20.0,2140.0,2.0,0.0,915.0,38.0,15.0,
2020-05-24 09:00:00+00:00,20.0,2141.0,2.0,0.0,963.0,106.0,15.0,
2020-05-24 10:00:00+00:00,20.0,2173.0,2.0,0.0,953.0,105.0,15.0,
2020-05-24 11:00:00+00:00,20.0,2196.0,2.0,0.0,901.0,105.0,15.0,
2020-05-24 12:00:00+00:00,20.0,2214.0,2.0,0.0,805.0,106.0,15.0,
2020-05-24 13:00:00+00:00,20.0,2199.0,2.0,0.0,775.0,106.0,15.0,
2020-05-24 14:00:00+00:00,20.0,2200.0,2.0,0.0,819.0,106.0,15.0,
2020-05-24 15:00:00+00:00,20.0,2245.0,2.0,0.0,833.0,0.0,15.0,
2020-05-24 16:00:00+00:00,20.0,2180.0,2.0,0.0,893.0,0.0,15.0,
2020-05-24 17:00:00+00:00,20.0,2077.0,2.0,0.0,1092.0,0.0,15.0,
2020-05-24 18:00:00+00:00,20.0,2107.0,2.0,0.0,1327.0,23.0,15.0,
2020-05-24 19:00:00+00:00,20.0,2159.0,2.0,0.0,1385.0,88.0,15.0,
2020-05-24 20:00:00+00:00,20.0,2192.0,2.0,0.0,1258.0,33.0,15.0,
2020-05-24 21:00:00+00:00,20.0,2182.0,2.0,0.0,1079.0,25.0,15.0,
2020-05-24 22:00:00+00:00,20.0,2131.0,2.0,0.0,840.0,0.0,15.0,
2020-05-24 23:00:00+00:00,20.0,2175.0,2.0,0.0,547.0,0.0,15.0,
2020-05-25 00:00:00+00:00,20.0,2145.0,2.0,0.0,456.0,0.0,15.0,
2020-05-25 01:00:00+00:00,20.0,2104.0,2.0,0.0,407.0,0.0,15.0,
2020-05-25 02:00:00+00:00,20.0,2005.0,2.0,0.0,458.0,0.0,15.0,
2020-05-25 03:00:00+00:00,20.0,2033.0,2.0,0.0,533.0,0.0,15.0,
2020-05-25 04:00:00+00:00,20.0,2164.0,2.0,0.0,570.0,13.0,15.0,
2020-05-25 05:00:00+00:00,20.0,2142.0,2.0,0.0,884.0,103.0,15.0,
2020-05-25 06:00:00+00:00,20.0,2060.0,2.0,142.0,1083.0,106.0,15.0,
2020-05-25 07:00:00+00:00,20.0,2107.0,2.0,197.0,1103.0,108.0,15.0,
2020-05-25 08:00:00+00:00,20.0,2106.0,2.0,198.0,1072.0,108.0,15.0,
2020-05-25 09:00:00+00:00,20.0,2102.0,2.0,197.0,1074.0,107.0,15.0,
2020-05-25 10:00:00+00:00,20.0,2119.0,2.0,197.0,1074.0,108.0,15.0,
2020-05-25 11:00:00+00:00,20.0,2110.0,2.0,198.0,1059.0,108.0,15.0,
2020-05-25 12:00:00+00:00,20.0,2142.0,2.0,198.0,955.0,108.0,15.0,
2020-05-25 13:00:00+00:00,20.0,2190.0,2.0,256.0,796.0,106.0,15.0,
2020-05-25 14:00:00+00:00,20.0,2242.0,2.0,289.0,656.0,110.0,15.0,
2020-05-25 15:00:00+00:00,20.0,2218.0,2.0,261.0,660.0,107.0,15.0,
2020-05-25 16:00:00+00:00,20.0,2185.0,2.0,294.0,706.0,106.0,15.0,
2020-05-25 17:00:00+00:00,20.0,2253.0,2.0,294.0,801.0,107.0,15.0,
2020-05-25 18:00:00+00:00,20.0,2279.0,2.0,294.0,1076.0,104.0,15.0,
2020-05-25 19:00:00+00:00,20.0,2263.0,2.0,293.0,1139.0,104.0,15.0,
2020-05-25 20:00:00+00:00,20.0,2247.0,2.0,294.0,942.0,103.0,15.0,
2020-05-25 21:00:00+00:00,20.0,2297.0,2.0,226.0,746.0,104.0,15.0,
2020-05-25 22:00:00+00:00,20.0,2274.0,2.0,118.0,709.0,54.0,15.0,
2020-05-25 23:00:00+00:00,20.0,2234.0,2.0,0.0,625.0,4.0,15.0,
2020-05-26 00:00:00+00:00,20.0,2195.0,2.0,0.0,666.0,0.0,15.0,
2020-05-26 01:00:00+00:00,20.0,2189.0,2.0,0.0,514.0,0.0,15.0,
2020-05-26 02:00:00+00:00,20.0,2176.0,2.0,0.0,531.0,0.0,15.0,
2020-05-26 03:00:00+00:00,20.0,2193.0,2.0,0.0,611.0,0.0,15.0,
2020-05-26 04:00:00+00:00,20.0,2227.0,2.0,0.0,649.0,25.0,15.0,
2020-05-26 05:00:00+00:00,20.0,2220.0,2.0,13.0,935.0,103.0,15.0,
2020-05-26 06:00:00+00:00,20.0,2150.0,2.0,277.0,1068.0,104.0,15.0,
2020-05-26 07:00:00+00:00,20.0,2197.0,2.0,290.0,1129.0,104.0,15.0,
2020-05-26 08:00:00+00:00,20.0,2257.0,2.0,289.0,1097.0,104.0,15.0,
2020-05-26 09:00:00+00:00,20.0,2262.0,2.0,289.0,1116.0,104.0,15.0,
2020-05-26 10:00:00+00:00,20.0,2265.0,2.0,289.0,1113.0,104.0,15.0,
2020-05-26 11:00:00+00:00,20.0,2240.0,2.0,288.0,1111.0,104.0,15.0,
2020-05-26 12:00:00+00:00,20.0,2223.0,2.0,289.0,1056.0,104.0,15.0,
2020-05-26 13:00:00+00:00,20.0,2248.0,2.0,250.0,1068.0,53.0,15.0,
2020-05-26 14:00:00+00:00,20.0,2203.0,2.0,298.0,1021.0,53.0,15.0,
2020-05-26 15:00:00+00:00,20.0,2186.0,2.0,297.0,1078.0,99.0,15.0,
2020-05-26 16:00:00+00:00,20.0,2247.0,2.0,297.0,1052.0,105.0,15.0,
2020-05-26 17:00:00+00:00,20.0,2254.0,2.0,296.0,1093.0,103.0,15.0,
2020-05-26 18:00:00+00:00,20.0,2211.0,2.0,396.0,1174.0,104.0,15.0,
2020-05-26 19:00:00+00:00,20.0,2250.0,2.0,434.0,1077.0,103.0,15.0,
2020-05-26 20:00:00+00:00,20.0,2285.0,2.0,349.0,927.0,103.0,15.0,
2020-05-26 21:00:00+00:00,20.0,2296.0,2.0,271.0,848.0,103.0,15.0,
2020-05-26 22:00:00+00:00,20.0,2268.0,2.0,142.0,673.0,102.0,15.0,
2020-05-26 23:00:00+00:00,20.0,2183.0,2.0,0.0,624.0,27.0,15.0,
2020-05-27 00:00:00+00:00,20.0,2105.0,2.0,0.0,465.0,0.0,15.0,
2020-05-27 01:00:00+00:00,20.0,2134.0,2.0,0.0,537.0,0.0,15.0,
2020-05-27 02:00:00+00:00,20.0,2155.0,2.0,0.0,588.0,0.0,15.0,
2020-05-27 03:00:00+00:00,20.0,2155.0,2.0,0.0,628.0,0.0,15.0,
2020-05-27 04:00:00+00:00,20.0,2109.0,2.0,0.0,789.0,43.0,15.0,
2020-05-27 05:00:00+00:00,20.0,2139.0,2.0,110.0,1030.0,109.0,15.0,
2020-05-27 06:00:00+00:00,20.0,2184.0,2.0,248.0,1125.0,136.0,15.0,
2020-05-27 07:00:00+00:00,20.0,2194.0,2.0,296.0,1173.0,137.0,15.0,
2020-05-27 08:00:00+00:00,20.0,2169.0,2.0,296.0,1229.0,134.0,15.0,
2020-05-27 09:00:00+00:00,20.0,2144.0,2.0,296.0,1224.0,135.0,15.0,
2020-05-27 10:00:00+00:00,20.0,2146.0,2.0,359.0,1177.0,134.0,15.0,
2020-05-27 11:00:00+00:00,20.0,2196.0,2.0,496.0,942.0,135.0,15.0,
2020-05-27 12:00:00+00:00,20.0,2243.0,2.0,432.0,868.0,134.0,15.0,
2020-05-27 13:00:00+00:00,20.0,2256.0,2.0,399.0,800.0,134.0,15.0,
2020-05-27 14:00:00+00:00,20.0,2236.0,2.0,401.0,753.0,135.0,15.0,
2020-05-27 15:00:00+00:00,20.0,2193.0,2.0,402.0,803.0,93.0,15.0,
2020-05-27 16:00:00+00:00,20.0,2110.0,2.0,436.0,870.0,121.0,15.0,
2020-05-27 17:00:00+00:00,20.0,1944.0,2.0,536.0,1089.0,135.0,15.0,
2020-05-27 18:00:00+00:00,20.0,1962.0,2.0,578.0,1159.0,132.0,15.0,
2020-05-27 19:00:00+00:00,20.0,1952.0,2.0,561.0,1111.0,132.0,15.0,
2020-05-27 20:00:00+00:00,20.0,1949.0,2.0,508.0,1053.0,132.0,15.0,
2020-05-27 21:00:00+00:00,20.0,2075.0,2.0,452.0,754.0,132.0,15.0,
2020-05-27 22:00:00+00:00,20.0,2158.0,2.0,107.0,733.0,99.0,15.0,
2020-05-27 23:00:00+00:00,20.0,2192.0,2.0,0.0,531.0,51.0,15.0,
2020-05-28 00:00:00+00:00,20.0,2179.0,2.0,0.0,703.0,0.0,15.0,
2020-05-28 01:00:00+00:00,20.0,2160.0,2.0,0.0,643.0,0.0,15.0,
2020-05-28 02:00:00+00:00,20.0,2145.0,2.0,0.0,626.0,0.0,15.0,
2020-05-28 03:00:00+00:00,20.0,2120.0,2.0,0.0,562.0,0.0,15.0,
2020-05-28 04:00:00+00:00,20.0,2084.0,2.0,14.0,753.0,33.0,15.0,
2020-05-28 05:00:00+00:00,20.0,2102.0,2.0,225.0,917.0,97.0,15.0,
2020-05-28 06:00:00+00:00,20.0,2123.0,2.0,295.0,1038.0,118.0,15.0,
2020-05-28 07:00:00+00:00,20.0,2139.0,2.0,296.0,1061.0,123.0,15.0,
2020-05-28 08:00:00+00:00,20.0,2163.0,2.0,228.0,1062.0,126.0,15.0,
2020-05-28 09:00:00+00:00,20.0,2146.0,2.0,270.0,1011.0,124.0,15.0,
2020-05-28 10:00:00+00:00,20.0,2203.0,2.0,219.0,958.0,126.0,15.0,
2020-05-28 11:00:00+00:00,20.0,2223.0,2.0,204.0,853.0,124.0,15.0,
2020-05-28 12:00:00+00:00,20.0,2206.0,2.0,143.0,773.0,124.0,15.0,
2020-05-28 13:00:00+00:00,20.0,2220.0,2.0,0.0,828.0,124.0,15.0,
2020-05-28 14:00:00+00:00,20.0,2202.0,2.0,0.0,856.0,125.0,15.0,
2020-05-28 15:00:00+00:00,20.0,2187.0,2.0,0.0,841.0,125.0,15.0,
2020-05-28 16:00:00+00:00,20.0,2147.0,2.0,16.0,896.0,127.0,15.0,
2020-05-28 17:00:00+00:00,20.0,2104.0,2.0,217.0,888.0,128.0,15.0,
2020-05-28 18:00:00+00:00,20.0,2081.0,2.0,263.0,1171.0,129.0,15.0,
2020-05-28 19:00:00+00:00,20.0,2076.0,2.0,299.0,1247.0,130.0,15.0,
2020-05-28 20:00:00+00:00,20.0,2043.0,2.0,299.0,1102.0,131.0,15.0,
2020-05-28 21:00:00+00:00,20.0,2098.0,2.0,281.0,818.0,129.0,15.0,
2020-05-28 22:00:00+00:00,20.0,2162.0,2.0,49.0,736.0,101.0,15.0,
2020-05-28 23:00:00+00:00,20.0,2163.0,2.0,0.0,515.0,101.0,15.0,
2020-05-29 00:00:00+00:00,20.0,2024.0,2.0,0.0,489.0,19.0,15.0,
2020-05-29 01:00:00+00:00,20.0,1982.0,2.0,0.0,446.0,0.0,15.0,
2020-05-29 02:00:00+00:00,20.0,1951.0,2.0,0.0,455.0,0.0,15.0,
2020-05-29 03:00:00+00:00,20.0,1949.0,2.0,0.0,467.0,0.0,15.0,
2020-05-29 04:00:00+00:00,20.0,2162.0,2.0,20.0,556.0,102.0,15.0,
2020-05-29 05:00:00+00:00,20.0,2225.0,2.0,285.0,677.0,128.0,15.0,
2020-05-29 06:00:00+00:00,20.0,2184.0,2.0,296.0,952.0,128.0,15.0,
2020-05-29 07:00:00+00:00,20.0,2165.0,2.0,296.0,1018.0,128.0,15.0,
2020-05-29 08:00:00+00:00,20.0,2136.0,2.0,296.0,995.0,114.0,15.0,
2020-05-29 09:00:00+00:00,20.0,2156.0,2.0,296.0,959.0,92.0,15.0,
2020-05-29 10:00:00+00:00,20.0,2129.0,2.0,230.0,950.0,123.0,15.0,
2020-05-29 11:00:00+00:00,20.0,2175.0,2.0,200.0,890.0,125.0,15.0,
2020-05-29 12:00:00+00:00,20.0,2190.0,2.0,199.0,772.0,184.0,15.0,
2020-05-29 13:00:00+00:00,20.0,2172.0,2.0,200.0,694.0,172.0,15.0,
2020-05-29 14:00:00+00:00,20.0,2173.0,2.0,200.0,727.0,137.0,15.0,
2020-05-29 15:00:00+00:00,20.0,2161.0,2.0,200.0,781.0,181.0,15.0,
2020-05-29 16:00:00+00:00,20.0,2173.0,2.0,199.0,818.0,181.0,15.0,
2020-05-29 17:00:00+00:00,20.0,2188.0,2.0,243.0,996.0,184.0,15.0,
2020-05-29 18:00:00+00:00,20.0,2228.0,2.0,291.0,1079.0,188.0,15.0,
2020-05-29 19:00:00+00:00,20.0,2247.0,2.0,290.0,1115.0,184.0,15.0,
2020-05-29 20:00:00+00:00,20.0,2234.0,2.0,157.0,1022.0,182.0,15.0,
2020-05-29 21:00:00+00:00,20.0,2219.0,2.0,0.0,942.0,172.0,15.0,
2020-05-29 22:00:00+00:00,20.0,2010.0,2.0,0.0,766.0,136.0,15.0,
2020-05-29 23:00:00+00:00,20.0,2213.0,2.0,0.0,596.0,28.0,15.0,
2020-05-30 00:00:00+00:00,20.0,2187.0,2.0,0.0,425.0,0.0,15.0,
2020-05-30 01:00:00+00:00,20.0,2088.0,2.0,0.0,416.0,0.0,15.0,
2020-05-30 02:00:00+00:00,20.0,2025.0,2.0,0.0,448.0,0.0,15.0,
2020-05-30 03:00:00+00:00,20.0,1988.0,2.0,0.0,459.0,0.0,15.0,
2020-05-30 04:00:00+00:00,20.0,2140.0,2.0,0.0,511.0,0.0,15.0,
2020-05-30 05:00:00+00:00,20.0,2254.0,2.0,0.0,627.0,119.0,15.0,
2020-05-30 06:00:00+00:00,20.0,2275.0,2.0,53.0,834.0,156.0,15.0,
