,Biomass,Energy storage,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,Hydro Pumped Storage Net
2018-03-14 18:00:00+00:00,142.255,,2209.5975,0.0,0.0,43.8625,4959.1075,741.99,0.0,221.8475,669.365,664.2275,
2018-03-14 19:00:00+00:00,141.315,,1735.6275,0.0,0.0,43.78,4958.4575,676.68,0.0,224.8575,743.495,831.435,141.4375
2018-03-14 20:00:00+00:00,143.835,,1657.0675,0.0,0.0,43.645,4957.5475,678.2525,0.0,228.1975,817.665,898.245,
2018-03-14 21:00:00+00:00,142.4875,,1561.65,0.0,0.0,43.3075,4961.695,669.835,0.0,224.9275,833.9125,968.46,
2018-03-14 22:00:00+00:00,140.9925,,1553.7275,0.0,0.0,43.1975,4964.6325,644.8575,0.0,227.9025,833.1775,1012.5225,
2018-03-14 23:00:00+00:00,138.7525,,1621.06,0.0,0.0,43.26,4963.95,574.4975,0.0,225.7925,833.0925,984.8125,
2018-03-15 00:00:00+00:00,139.1,,1563.3,0.0,0.0,43.2625,4967.81,599.3025,0.0,221.315,833.3725,925.79,
2018-03-15 01:00:00+00:00,142.17,,1533.16,0.0,0.0,42.835,4967.2775,595.1275,0.0,229.575,837.0,951.655,
2018-03-15 02:00:00+00:00,140.2475,,1524.2625,0.0,0.0,42.8375,4966.8925,614.43,0.0,225.695,834.925,922.035,
2018-03-15 03:00:00+00:00,143.6175,,1553.425,0.0,0.0,42.8775,4966.3075,622.3475,0.0,228.1725,833.295,933.7275,
2018-03-15 04:00:00+00:00,137.075,,1528.775,0.0,0.0,43.2475,4965.23,660.38,0.0,228.9725,831.4775,852.6775,
2018-03-15 05:00:00+00:00,134.5425,,1731.2325,0.0,0.0,42.8625,4964.3825,681.31,0.0,231.1025,802.7475,765.8475,
2018-03-15 06:00:00+00:00,140.295,,1806.675,0.0,0.0,42.5975,4964.4125,740.115,63.0225,227.865,740.23,704.7775,14.592500000000001
2018-03-15 07:00:00+00:00,137.275,,1959.3,0.0,0.0,42.41,4963.9275,782.425,262.8075,230.2025,595.855,580.985,
2018-03-15 08:00:00+00:00,132.585,,2229.4225,0.0,0.0,39.83,4962.9825,787.21,449.735,228.3225,528.51,362.61,
2018-03-15 09:00:00+00:00,133.81,,2344.405,0.0,0.0,39.5025,4963.3075,779.4625,365.7,229.9175,358.06,396.4925,
2018-03-15 10:00:00+00:00,131.405,,2433.9125,0.0,0.0,39.8225,4962.5825,777.41,294.4725,220.7125,244.73,361.9825,
2018-03-15 11:00:00+00:00,133.7475,,2362.8225,0.0,0.0,39.5675,4961.61,785.0825,319.8275,218.09,205.33,344.985,
2018-03-15 12:00:00+00:00,133.6225,,2338.79,0.0,0.0,37.7475,4963.2925,793.22,299.3525,219.2475,286.8825,298.8725,
2018-03-15 13:00:00+00:00,130.485,,2405.8475,0.0,0.0,38.48,4966.2375,791.03,237.875,220.05,316.7925,340.0225,59.76
2018-03-15 14:00:00+00:00,134.6625,,2460.42,0.0,0.0,40.23,4964.9325,795.055,196.74,218.7425,349.405,350.475,
2018-03-15 15:00:00+00:00,135.9975,,2537.0525,0.0,0.0,42.2775,4964.55,787.6425,132.285,218.92,219.215,269.9625,
2018-03-15 16:00:00+00:00,129.32,,2758.215,0.0,0.0,42.8925,4965.335,797.975,57.9825,216.9875,147.26,243.99,
2018-03-15 17:00:00+00:00,134.0775,,2758.21,0.0,0.0,42.725,4963.6975,799.345,4.4675,219.585,145.63,235.9575,
2018-03-15 18:00:00+00:00,131.7175,,2775.245,0.0,0.0,42.43,4964.845,801.6075,0.0,218.775,240.2975,255.5875,
2018-03-15 19:00:00+00:00,129.2675,,2624.5375,0.0,0.0,41.3975,4963.5875,743.22,0.0,218.075,279.1275,315.4975,
2018-03-15 20:00:00+00:00,133.4225,,1828.07,0.0,0.0,41.9225,4963.71,688.145,0.0,212.0725,352.4625,404.8225,
2018-03-15 21:00:00+00:00,135.34,,1787.4025,0.0,0.0,41.93,4964.2525,708.8975,0.0,217.5175,340.0875,443.25,
2018-03-15 22:00:00+00:00,131.9225,,1828.46,0.0,0.0,41.845,4964.8925,741.195,0.0,218.82,200.9275,297.48,
2018-03-15 23:00:00+00:00,132.08,,1617.14,0.0,0.0,41.735,4965.215,735.1225,0.0,217.935,140.37,436.3825,
2018-03-16 00:00:00+00:00,133.69,,1253.38,0.0,0.0,43.4,4966.0325,713.34,0.0,217.6075,110.0925,369.7725,
2018-03-16 01:00:00+00:00,136.135,,1386.8025,0.0,0.0,43.3825,4967.235,673.8225,0.0,216.88,125.4775,342.8,
2018-03-16 02:00:00+00:00,136.4925,,1403.2925,0.0,0.0,44.0,4966.825,676.23,0.0,218.03,137.725,256.68,
2018-03-16 03:00:00+00:00,136.29,,1440.8825,0.0,0.0,43.945,4965.7775,686.4825,0.0,218.5575,89.7075,225.225,
2018-03-16 04:00:00+00:00,136.835,,1501.28,0.0,0.0,43.7475,4964.1325,711.6175,0.0,219.1875,78.1625,188.255,
2018-03-16 05:00:00+00:00,133.9225,,2069.6,0.0,0.0,43.695,4962.8925,726.2525,0.0,212.5025,94.9725,163.2525,
2018-03-16 06:00:00+00:00,132.5175,,2500.24,0.0,0.0,42.41,4964.79,760.5425,21.9575,212.8425,82.4175,146.115,
2018-03-16 07:00:00+00:00,133.995,,2652.43,0.0,0.0,42.3075,4965.355,769.7075,181.735,214.2425,74.955,143.685,
2018-03-16 08:00:00+00:00,132.0525,,2884.53,0.0,0.0,42.425,4961.9075,763.6325,483.38,212.0075,143.165,109.5175,
2018-03-16 09:00:00+00:00,131.73,,2762.6775,0.0,0.0,42.255,4963.05,746.45,637.64,210.96,137.11,95.2475,
2018-03-16 10:00:00+00:00,131.9125,,2609.7325,0.0,0.0,42.57,4964.975,737.18,799.16,212.4575,106.27,62.75,
2018-03-16 11:00:00+00:00,132.0925,,2467.74,0.0,0.0,42.945,4966.11,738.295,890.7175,216.48,125.1025,69.025,-108.8975
2018-03-16 12:00:00+00:00,132.445,,2420.77,0.0,0.0,43.225,4965.74,716.1125,971.4825,212.855,109.9225,93.91,
2018-03-16 13:00:00+00:00,134.9325,,2439.7775,0.0,0.0,43.9325,4967.835,718.08,1014.7925,212.215,49.52,116.325,
2018-03-16 14:00:00+00:00,131.46,,2468.8775,0.0,0.0,43.935,4967.795,719.8075,836.9625,216.73,10.68,88.1875,
2018-03-16 15:00:00+00:00,131.7625,,2412.595,0.0,0.0,43.9475,4968.805,726.54,548.8975,216.4525,,77.7575,
2018-03-16 16:00:00+00:00,134.5225,,2502.255,0.0,0.0,44.155,4968.1075,743.5475,226.31,211.0125,43.3125,115.505,61.502500000000005
2018-03-16 17:00:00+00:00,136.905,,2588.3925,0.0,0.0,44.07,4968.0125,742.91,28.7125,213.9775,238.3625,188.8925,
2018-03-16 18:00:00+00:00,137.43,,2633.5525,0.0,0.0,44.21,4968.8225,743.5725,0.0,215.6125,436.6375,270.6325,
2018-03-16 19:00:00+00:00,135.7,,2618.68,0.0,0.0,44.38,4969.0425,751.2725,0.0,218.9425,485.905,362.3575,
2018-03-16 20:00:00+00:00,137.8575,,2132.265,0.0,0.0,44.4075,4969.5725,756.6725,0.0,217.055,573.2375,374.2,40.574999999999996
2018-03-16 21:00:00+00:00,137.19,,1993.1225,0.0,0.0,44.66,4971.9225,759.915,0.0,217.0875,581.1425,353.6775,45.2675
2018-03-16 22:00:00+00:00,138.2425,,1963.4625,0.0,0.0,44.5025,4971.1425,766.0875,0.0,215.9125,682.045,334.4175,43.235
2018-03-16 23:00:00+00:00,138.1775,,1586.485,0.0,0.0,44.2575,4963.065,733.5325,0.0,214.8875,808.28,366.885,
2018-03-17 00:00:00+00:00,142.1475,,1329.3925,0.0,0.0,44.2975,4793.155,725.16,0.0,193.265,826.5025,470.74,
2018-03-17 01:00:00+00:00,139.8275,,1194.0,0.0,0.0,43.7775,4523.165,681.29,0.0,179.815,822.61,509.1625,
2018-03-17 02:00:00+00:00,137.415,,1157.7975,0.0,0.0,43.4775,4216.5875,697.94,0.0,184.3325,840.865,516.0425,
2018-03-17 03:00:00+00:00,143.2825,,1150.17,0.0,0.0,43.4475,3994.165,725.12,0.0,187.885,842.0375,593.0625,
2018-03-17 04:00:00+00:00,142.095,,1131.115,0.0,0.0,43.5025,3985.47,723.3775,0.0,190.2575,842.6825,653.51,
2018-03-17 05:00:00+00:00,138.905,,1168.8025,0.0,0.0,43.875,3985.8,763.425,0.0,189.555,839.5775,627.295,
2018-03-17 06:00:00+00:00,140.52,,1138.095,0.0,0.0,43.6775,3984.6875,779.3775,9.395,183.04,836.085,597.4325,
2018-03-17 07:00:00+00:00,140.415,,1285.405,0.0,0.0,43.4325,3983.0725,795.41,74.2275,177.14,838.4775,607.9875,
2018-03-17 08:00:00+00:00,139.4875,,1352.625,0.0,0.0,42.8625,3983.175,803.7575,173.9375,183.2175,838.5175,651.4225,
2018-03-17 09:00:00+00:00,138.2875,,1455.06,0.0,0.0,41.66,3982.5,805.06,267.87,189.0475,839.2,671.9925,
2018-03-17 10:00:00+00:00,139.5925,,1504.2925,0.0,0.0,39.555,3982.77,813.24,345.1025,192.2325,842.5325,708.6775,
2018-03-17 11:00:00+00:00,139.3075,,1512.415,0.0,0.0,42.02,3983.5975,810.595,342.835,193.415,843.545,699.37,
2018-03-17 12:00:00+00:00,140.02,,1504.925,0.0,0.0,43.34,3983.035,813.4025,297.7825,195.205,840.1825,708.7225,
2018-03-17 13:00:00+00:00,141.1775,,1575.4275,0.0,0.0,44.1775,3983.0875,815.6175,248.8175,194.9475,841.2875,701.2225,
2018-03-17 14:00:00+00:00,142.4125,,1633.87,0.0,0.0,44.4,3984.81,817.4675,185.5175,195.11,842.135,748.145,
2018-03-17 15:00:00+00:00,142.93,,1813.4725,0.0,0.0,44.4125,3984.9875,810.6675,127.9375,190.3275,836.6525,708.22,
2018-03-17 16:00:00+00:00,142.6425,,1816.9875,0.0,0.0,44.3475,3985.145,815.965,55.1225,212.0525,842.2275,770.2925,
2018-03-17 17:00:00+00:00,141.6875,,1834.1175,0.0,0.0,44.2575,3983.8125,801.7375,6.2425,217.5225,836.8475,778.545,
2018-03-17 18:00:00+00:00,141.73,,1914.92,0.0,0.0,44.0475,3983.9725,791.2975,0.0,216.015,835.2375,825.7925,
2018-03-17 19:00:00+00:00,140.6225,,1797.28,0.0,0.0,43.09,3984.895,759.46,0.0,217.3575,831.39,829.7075,0.2749999999999999
2018-03-17 20:00:00+00:00,144.415,,1708.53,0.0,0.0,43.1675,4010.405,760.475,0.0,215.3325,828.305,851.9625,
2018-03-17 21:00:00+00:00,144.92,,1539.2175,0.0,0.0,43.035,4199.8725,758.3225,0.0,215.7075,831.7325,899.195,
2018-03-17 22:00:00+00:00,142.505,,1530.8925,0.0,0.0,42.8125,4314.5225,753.6575,0.0,214.6725,838.485,840.2675,
2018-03-17 23:00:00+00:00,141.5425,,1320.48,0.0,0.0,43.4075,4333.87,739.255,0.0,214.8,838.445,799.235,
2018-03-18 00:00:00+00:00,143.06,,1228.915,0.0,0.0,44.0775,4332.6125,765.5925,0.0,215.335,834.3225,759.1425,
2018-03-18 01:00:00+00:00,142.7025,,1202.26,0.0,0.0,45.16,4395.37,767.6725,0.0,215.0575,835.0975,781.5325,
2018-03-18 02:00:00+00:00,143.945,,1220.68,0.0,0.0,45.1925,4655.8275,770.41,0.0,215.1475,832.74,766.32,
2018-03-18 03:00:00+00:00,142.21,,1176.9025,0.0,0.0,45.0225,4923.8575,759.045,0.0,213.3525,834.2325,791.2875,
2018-03-18 04:00:00+00:00,145.0575,,1125.1875,0.0,0.0,44.745,4960.895,744.4225,0.0,214.78,826.1225,757.0125,
2018-03-18 05:00:00+00:00,143.565,,1167.3425,0.0,0.0,43.895,4961.2325,736.2725,0.0,216.8825,824.76,696.9375,
2018-03-18 06:00:00+00:00,145.1125,,1136.0,0.0,0.0,43.555,4960.7125,736.205,82.0675,215.0025,828.095,717.275,
2018-03-18 07:00:00+00:00,143.6175,,1199.285,0.0,0.0,43.365,4959.9025,738.44,301.73,216.0525,833.5575,781.92,
2018-03-18 08:00:00+00:00,146.125,,1334.16,0.0,0.0,43.295,4960.36,775.025,600.5225,216.8525,836.285,828.8525,
2018-03-18 09:00:00+00:00,143.75,,1363.6475,0.0,0.0,43.4925,4960.025,799.37,824.0725,217.19,835.63,808.8075,
2018-03-18 10:00:00+00:00,143.81,,1439.64,0.0,0.0,43.7975,4961.49,797.655,520.1375,215.5975,826.4025,802.3075,
2018-03-18 11:00:00+00:00,141.025,,1446.92,0.0,0.0,43.91,4962.46,806.845,0.0,215.205,818.635,838.485,
2018-03-18 12:00:00+00:00,140.7575,,1351.4925,0.0,0.0,43.9925,4961.7,809.3025,233.905,214.67,800.85,821.67,
2018-03-18 13:00:00+00:00,145.7625,,1326.7025,0.0,0.0,43.9425,4962.75,810.03,663.3275,216.9925,781.6625,773.755,
2018-03-18 14:00:00+00:00,149.2725,,1344.9025,0.0,0.0,44.015,4963.4925,806.225,743.145,216.39,767.5475,774.045,
2018-03-18 15:00:00+00:00,151.2825,,1465.535,0.0,0.0,43.9375,4955.435,805.4025,436.115,216.2075,771.3725,698.0725,
2018-03-18 16:00:00+00:00,149.57,,1469.7375,0.0,0.0,43.4425,4958.37,796.98,0.0,214.68,765.895,599.8675,
2018-03-18 17:00:00+00:00,150.66,,1370.4925,0.0,0.0,43.4925,4962.27,802.115,10.375,216.865,768.86,549.6375,96.77000000000001
2018-03-18 18:00:00+00:00,148.7325,,1518.5125,0.0,0.0,43.37,4962.035,800.35,0.0,214.235,785.745,501.4725,
2018-03-18 19:00:00+00:00,147.48,,1519.22,0.0,0.0,42.5325,4961.9,798.575,0.0,214.3975,798.9375,538.1325,
2018-03-18 20:00:00+00:00,149.0575,,1552.5325,0.0,0.0,42.35,4962.85,793.65,0.0,210.035,808.255,557.8775,66.4475
2018-03-18 21:00:00+00:00,145.585,,1668.4275,0.0,0.0,42.71,4963.325,770.7775,0.0,211.2275,806.47,518.84,93.7975
2018-03-18 22:00:00+00:00,148.865,,1660.24,0.0,0.0,43.4525,4964.63,781.9475,0.0,212.85,819.0925,455.185,27.08
2018-03-18 23:00:00+00:00,149.6825,,1570.135,0.0,0.0,43.2775,4964.7325,785.1675,0.0,214.685,821.56,410.955,15.107500000000002
2018-03-19 00:00:00+00:00,153.0975,,1589.55,0.0,0.0,43.74,4964.0975,788.6625,0.0,217.085,806.7125,364.37,
2018-03-19 01:00:00+00:00,148.2925,,1604.74,0.0,0.0,42.6775,4963.61,772.4175,0.0,214.1275,772.42,345.955,
2018-03-19 02:00:00+00:00,154.64,,1454.68,0.0,0.0,42.4475,4964.51,776.3175,0.0,216.0575,750.7475,325.81,
2018-03-19 03:00:00+00:00,152.27,,1486.9925,0.0,0.0,42.7525,4965.26,740.445,0.0,216.5025,760.075,353.6975,
2018-03-19 04:00:00+00:00,145.9025,,1951.7025,0.0,0.0,42.7475,4964.48,746.4825,0.0,211.0,768.1425,375.57,
2018-03-19 05:00:00+00:00,144.76,,2488.1675,0.0,0.0,42.7525,4963.2275,781.6375,0.0,210.185,774.225,340.335,-11.637500000000003
2018-03-19 06:00:00+00:00,145.7725,,2821.9525,0.0,0.0,42.6525,4961.9075,799.2875,57.33,214.5875,779.9225,366.26,
2018-03-19 07:00:00+00:00,143.5425,,2919.95,0.0,0.0,42.2475,4961.5725,798.165,242.01,211.0825,788.4425,426.9675,
2018-03-19 08:00:00+00:00,143.6475,,2889.53,0.0,0.0,42.3025,4962.5175,797.47,542.8925,209.035,778.395,393.8375,
2018-03-19 09:00:00+00:00,151.29,,3064.0,0.0,0.0,41.94,4962.265,798.62,888.035,214.1825,750.5625,325.0925,
2018-03-19 10:00:00+00:00,154.0125,,3132.3675,0.0,0.0,42.1375,4961.3375,791.83,1282.9425,214.3975,693.885,254.215,
2018-03-19 11:00:00+00:00,152.6525,,3031.1625,0.0,0.0,41.1925,4960.935,794.1375,1644.98,217.805,675.78,275.765,42.74
2018-03-19 12:00:00+00:00,143.715,,2817.41,0.0,0.0,38.3625,4961.1225,779.315,1748.9225,204.7225,622.22,316.255,
2018-03-19 13:00:00+00:00,140.6125,,2865.195,0.0,0.0,37.265,4965.45,757.115,1795.1225,215.0825,593.7775,368.575,
2018-03-19 14:00:00+00:00,138.935,,2824.065,0.0,0.0,38.735,4968.465,743.975,1531.2625,225.7375,601.62,389.865,
2018-03-19 15:00:00+00:00,143.69,,2852.3,0.0,0.0,38.06,4970.4575,733.0175,1037.7875,216.485,634.37,367.6725,
2018-03-19 16:00:00+00:00,143.335,,3119.12,0.0,0.0,38.4725,4969.9325,759.235,442.82,222.8625,737.6775,370.0075,90.295
2018-03-19 17:00:00+00:00,139.915,,3278.38,0.0,0.0,39.8775,4968.755,789.015,57.955,228.4975,792.42,391.5175,
2018-03-19 18:00:00+00:00,140.88,,3307.0075,0.0,0.0,41.385,4970.81,784.87,0.0,232.675,804.3325,343.375,
2018-03-19 19:00:00+00:00,141.975,,3071.3375,0.0,0.0,41.5125,4970.725,796.26,0.0,229.0725,808.1125,389.605,
2018-03-19 20:00:00+00:00,141.585,,2275.4875,0.0,0.0,41.5825,4970.745,764.005,0.0,213.435,791.63,425.8425,
2018-03-19 21:00:00+00:00,143.4925,,1883.6775,0.0,0.0,41.8425,4969.6275,740.145,0.0,212.8125,716.8875,524.65,20.985
2018-03-19 22:00:00+00:00,144.1175,,1870.6825,0.0,0.0,41.8075,4969.66,751.9375,0.0,210.1275,745.1675,481.73,-106.16250000000001
2018-03-19 23:00:00+00:00,136.1125,,1605.9,0.0,0.0,41.5325,4969.13,678.0425,0.0,211.615,712.975,456.1575,
2018-03-20 00:00:00+00:00,126.965,,1604.99,0.0,0.0,41.795,4968.63,625.7775,0.0,206.135,263.9,422.47,
2018-03-20 01:00:00+00:00,128.1375,,1635.0075,0.0,0.0,42.34,4968.975,688.87,0.0,209.5075,189.715,335.655,
2018-03-20 02:00:00+00:00,133.585,,1685.9225,0.0,0.0,43.235,4969.22,727.1025,0.0,211.4375,299.2925,296.6975,
2018-03-20 03:00:00+00:00,137.9475,,1700.95,0.0,0.0,43.505,4969.3975,715.3,0.0,215.2025,366.1625,251.4725,
2018-03-20 04:00:00+00:00,145.365,,1979.7775,0.0,0.0,43.2225,4970.2775,740.345,0.0,212.825,491.7825,229.1,
2018-03-20 05:00:00+00:00,146.515,,2878.7425,0.0,0.0,41.9275,4970.915,770.145,0.095,214.7925,724.795,217.7925,
2018-03-20 06:00:00+00:00,145.51,,3266.615,0.0,0.0,40.025,4967.8325,787.005,66.2425,221.3875,765.295,271.27,
2018-03-20 07:00:00+00:00,134.725,,3333.7175,0.0,0.0,38.735,4966.7025,788.93,346.4075,228.9175,752.4025,317.515,
2018-03-20 08:00:00+00:00,145.1575,,3366.855,0.0,0.0,38.6525,4963.33,782.56,786.3175,227.4325,774.55,406.91,
2018-03-20 09:00:00+00:00,152.7175,,2817.6025,0.0,0.0,38.56,4961.715,760.45,1591.705,227.6525,731.5675,476.07,
2018-03-20 10:00:00+00:00,149.48,,2196.0675,0.0,0.0,38.625,4960.945,715.3175,2165.88,220.71,691.6425,457.8575,
2018-03-20 11:00:00+00:00,156.1675,,1985.8,0.0,0.0,39.1075,4960.9225,650.7775,2423.8625,222.5,677.93,601.7875,
2018-03-20 12:00:00+00:00,155.8825,,2042.5225,0.0,0.0,39.6875,4961.5575,624.4075,2425.645,221.5875,641.1475,734.1775,
2018-03-20 13:00:00+00:00,153.2675,,2023.5675,0.0,0.0,39.9125,4965.3875,615.67,2185.8325,220.4575,664.1725,830.1925,
2018-03-20 14:00:00+00:00,151.88,,2126.2375,0.0,0.0,39.8875,4962.545,609.93,1764.665,219.32,552.4025,884.855,
2018-03-20 15:00:00+00:00,152.9775,,2180.4775,0.0,0.0,39.375,4964.88,613.82,1164.435,219.0375,430.91,1013.1875,25.5725
2018-03-20 16:00:00+00:00,154.535,,2461.7225,0.0,0.0,39.0225,4966.155,652.65,484.345,224.985,402.885,1022.4275,104.55
2018-03-20 17:00:00+00:00,155.705,,3072.2575,0.0,0.0,39.355,4965.6475,701.2475,54.335,225.37,391.7125,837.4875,
2018-03-20 18:00:00+00:00,159.865,,3281.54,0.0,0.0,39.265,4966.2375,718.265,0.0,224.48,271.495,751.14,
2018-03-20 19:00:00+00:00,158.55,,3174.5,0.0,0.0,39.6125,4967.9425,740.835,0.0,215.225,334.06,662.8375,
2018-03-20 20:00:00+00:00,160.8,,2899.6125,0.0,0.0,39.165,4968.5125,711.535,0.0,212.6525,305.2625,606.6625,74.11999999999999
2018-03-20 21:00:00+00:00,158.675,,2521.745,0.0,0.0,40.7025,4968.11,695.09,0.0,213.08,315.96,542.3325,55.545
2018-03-20 22:00:00+00:00,158.3375,,2345.2975,0.0,0.0,40.71,4969.8975,695.5825,0.0,213.695,340.025,463.76,1.185
2018-03-20 23:00:00+00:00,157.0475,,2046.7025,0.0,0.0,41.065,4970.025,628.23,0.0,214.5025,312.365,369.03,
2018-03-21 00:00:00+00:00,156.6425,,2099.125,0.0,0.0,41.35,4969.43,629.0125,0.0,209.5425,252.8875,277.195,
2018-03-21 01:00:00+00:00,153.0225,,2102.4825,0.0,0.0,41.2525,4970.61,652.545,0.0,214.76,121.96,206.1225,
2018-03-21 02:00:00+00:00,151.705,,2141.69,0.0,0.0,41.125,4972.07,669.64,0.0,214.7975,129.4075,146.2,
2018-03-21 03:00:00+00:00,151.795,,2151.35,0.0,0.0,41.0275,4973.68,671.595,0.0,216.4625,79.78,105.9275,
2018-03-21 04:00:00+00:00,150.1275,,2565.625,0.0,0.0,41.02,4972.6025,695.5425,0.0,215.35,113.505,78.975,157.74
2018-03-21 05:00:00+00:00,149.13,,3608.915,0.0,0.0,41.4125,4971.955,742.6675,0.5175,214.4875,93.135,41.445,-65.21499999999999
2018-03-21 06:00:00+00:00,152.2075,,3795.3725,0.0,0.0,41.6625,4973.0125,765.0025,131.45,221.9475,59.515,28.41,
2018-03-21 07:00:00+00:00,153.3625,,3900.5375,0.0,0.0,40.7925,4972.315,765.505,453.125,228.63,73.25,27.2875,
2018-03-21 08:00:00+00:00,151.4475,,3844.1875,0.0,0.0,40.0125,4972.3225,723.4675,839.2875,223.1825,51.13,22.83,
2018-03-21 09:00:00+00:00,153.535,,3558.4925,0.0,0.0,38.0875,4975.0075,688.1125,1188.6775,225.15,15.4475,23.765,
2018-03-21 10:00:00+00:00,153.3125,,3563.5075,0.0,0.0,36.965,4970.2725,692.2675,1186.0075,216.4775,11.165,25.275,
2018-03-21 11:00:00+00:00,153.9675,,3605.72,0.0,0.0,36.9,4971.43,727.285,1223.11,228.605,37.0125,41.12,6.3325000000000005
2018-03-21 12:00:00+00:00,156.85,,3523.615,0.0,0.0,37.73,4971.485,733.2925,1256.8675,223.4925,67.5225,68.9925,
2018-03-21 13:00:00+00:00,153.7825,,3278.4475,0.0,0.0,38.1025,4970.6125,720.47,1252.705,228.0225,55.79,97.93,
2018-03-21 14:00:00+00:00,157.94,,3397.9,0.0,0.0,38.39,4966.02,721.7025,994.4775,226.88,72.595,90.785,
2018-03-21 15:00:00+00:00,155.4675,,3318.79,0.0,0.0,39.11,4964.7025,730.365,764.8,221.505,121.8125,109.7575,
2018-03-21 16:00:00+00:00,159.685,,3452.44,0.0,0.0,39.045,4967.035,724.1025,405.4225,227.8975,90.195,104.535,55.587500000000006
2018-03-21 17:00:00+00:00,159.615,,3707.05,0.0,0.0,39.1625,4968.855,749.555,65.9,230.5,262.675,102.0325,
2018-03-21 18:00:00+00:00,161.8475,,3677.4125,0.0,0.0,39.125,4970.1,756.74,0.0,228.605,470.025,105.0025,
2018-03-21 19:00:00+00:00,160.735,,3587.985,0.0,0.0,40.05,4970.7575,736.69,0.0,215.8425,492.735,137.1825,
2018-03-21 20:00:00+00:00,160.0625,,3447.5425,0.0,0.0,40.2125,4971.3775,731.995,0.0,213.26,412.695,192.4575,
2018-03-21 21:00:00+00:00,153.5925,,3157.22,0.0,0.0,40.235,4972.36,710.015,0.0,213.5425,359.2375,277.005,
2018-03-21 22:00:00+00:00,153.355,,2743.7625,0.0,0.0,39.3175,4972.635,671.76,0.0,213.9775,363.2825,366.9375,
2018-03-21 23:00:00+00:00,154.2225,,2355.7675,0.0,0.0,39.46,4973.4525,615.0075,0.0,211.465,417.72,448.705,-60.754999999999995
2018-03-22 00:00:00+00:00,157.2,,2360.015,0.0,0.0,39.4,4973.7375,621.44,0.0,184.5925,498.335,500.95,
2018-03-22 01:00:00+00:00,158.6775,,2437.65,0.0,0.0,39.2975,4973.61,642.175,0.0,194.9225,496.5325,482.75,
2018-03-22 02:00:00+00:00,157.5825,,2233.4125,0.0,0.0,39.03,4972.6825,668.04,0.0,195.465,630.2225,433.04,
2018-03-22 03:00:00+00:00,160.6825,,2273.3225,0.0,0.0,39.83,4972.0675,649.2275,0.0,195.94,699.735,498.5525,
2018-03-22 04:00:00+00:00,157.7225,,2531.51,0.0,0.0,39.755,4974.24,672.745,0.0,196.7725,729.71,514.2275,
2018-03-22 05:00:00+00:00,155.5975,,3104.7875,0.0,0.0,40.395,4974.265,690.725,0.065,189.9275,776.4225,536.3125,-74.2825
2018-03-22 06:00:00+00:00,154.89,,3526.935,0.0,0.0,40.8125,4973.985,738.325,15.815,197.3425,745.3,539.685,
2018-03-22 07:00:00+00:00,155.36,,3635.935,0.0,0.0,40.9925,4974.1875,770.17,71.82,205.3975,720.09,596.6425,
2018-03-22 08:00:00+00:00,155.875,,3664.9125,0.0,0.0,41.0725,4979.4025,766.195,153.995,209.805,585.47,522.2775,
2018-03-22 09:00:00+00:00,154.8475,,3658.5275,0.0,0.0,38.8025,4976.1125,756.925,228.2975,210.13,558.3175,439.145,
2018-03-22 10:00:00+00:00,155.29,,3609.2325,0.0,0.0,36.8675,4974.0075,762.4975,298.7025,209.3075,436.7875,384.115,
2018-03-22 11:00:00+00:00,154.7625,,3465.3525,0.0,0.0,36.1275,4969.3975,759.945,316.2075,209.465,299.77,376.2225,31.3725
2018-03-22 12:00:00+00:00,152.6125,,3433.14,0.0,0.0,37.9075,4965.9075,764.14,315.35,209.4025,211.665,366.3625,31.2225
2018-03-22 13:00:00+00:00,156.9375,,3424.9325,0.0,0.0,39.18,4965.51,778.5375,328.025,209.2225,169.01,336.6425,24.0175
2018-03-22 14:00:00+00:00,158.57,,3448.675,0.0,0.0,39.645,4964.9325,787.58,271.875,206.715,122.12,314.2175,3.135
2018-03-22 15:00:00+00:00,170.8575,,3407.7275,0.0,0.0,40.09,4962.8975,792.67,183.7575,209.145,108.51,303.56,
2018-03-22 16:00:00+00:00,178.37,,3576.11,0.0,0.0,40.42,4962.4475,788.6475,84.88,207.8475,106.79,277.2675,26.82
2018-03-22 17:00:00+00:00,188.5075,,3634.5075,0.0,0.0,40.3675,4963.3425,796.4225,11.8725,210.2225,248.5825,224.2775,
2018-03-22 18:00:00+00:00,203.3675,,3890.2875,0.0,0.0,40.29,4963.695,799.195,0.0025,213.6825,308.9475,180.745,
2018-03-22 19:00:00+00:00,220.1925,,3834.1225,0.0,0.0,40.525,4964.79,743.66,0.0,200.7475,405.06,169.1,
2018-03-22 20:00:00+00:00,258.41,,3524.055,0.0,0.0,40.8375,4964.79,729.7825,0.0,196.7125,227.27,188.0375,
2018-03-22 21:00:00+00:00,314.0575,,3331.1775,0.0,0.0,41.18,4967.6075,743.9675,0.0,200.985,297.6975,234.4125,
2018-03-22 22:00:00+00:00,339.2325,,3154.885,0.0,0.0,41.08,4967.2425,725.8825,0.0,207.61,273.4275,249.87,
