,Fossil Gas,Hydro Water Reservoir,Marine,Nuclear,Other,Solar,Wind Onshore
2018-04-20 12:00:00+00:00,,7123.0,,7392.0,719.0,,1697.0
2018-04-20 13:00:00+00:00,,7013.0,,7391.0,700.0,,1887.0
2018-04-20 14:00:00+00:00,,7204.0,,7394.0,687.0,,2006.0
2018-04-20 15:00:00+00:00,,7106.0,,7392.0,682.0,,2144.0
2018-04-20 16:00:00+00:00,,7322.0,,7394.0,669.0,,2266.0
2018-04-20 17:00:00+00:00,,7251.0,,7395.0,656.0,,2536.0
2018-04-20 18:00:00+00:00,,7114.0,,7396.0,649.0,,2713.0
2018-04-20 19:00:00+00:00,,6798.0,,7396.0,637.0,,2911.0
2018-04-20 20:00:00+00:00,,6111.0,,7401.0,633.0,,3125.0
2018-04-20 21:00:00+00:00,,5355.0,,7402.0,634.0,,3196.0
2018-04-20 22:00:00+00:00,,4228.0,,7400.0,601.0,,3273.0
2018-04-20 23:00:00+00:00,,3710.0,,7398.0,601.0,,3342.0
2018-04-21 00:00:00+00:00,,3532.0,,7396.0,577.0,,3312.0
2018-04-21 01:00:00+00:00,,3488.0,,7396.0,570.0,,3377.0
2018-04-21 02:00:00+00:00,,3491.0,,7401.0,551.0,,3435.0
2018-04-21 03:00:00+00:00,,3698.0,,7401.0,559.0,,3352.0
2018-04-21 04:00:00+00:00,,4512.0,,7401.0,602.0,,3294.0
2018-04-21 05:00:00+00:00,,4904.0,,7401.0,614.0,,3143.0
2018-04-21 06:00:00+00:00,,5653.0,,7398.0,628.0,,3151.0
2018-04-21 07:00:00+00:00,,5512.0,,7395.0,638.0,,3223.0
2018-04-21 08:00:00+00:00,,5498.0,,7395.0,638.0,,3269.0
2018-04-21 09:00:00+00:00,,5377.0,,7392.0,625.0,,3340.0
2018-04-21 10:00:00+00:00,,5512.0,,7392.0,623.0,,3485.0
2018-04-21 11:00:00+00:00,,5108.0,,7390.0,619.0,,3551.0
2018-04-21 12:00:00+00:00,,4954.0,,7391.0,629.0,,3518.0
2018-04-21 13:00:00+00:00,,4979.0,,7392.0,617.0,,3500.0
2018-04-21 14:00:00+00:00,,5193.0,,7392.0,607.0,,3473.0
2018-04-21 15:00:00+00:00,,5673.0,,7394.0,603.0,,3373.0
2018-04-21 16:00:00+00:00,,6325.0,,7395.0,584.0,,3240.0
2018-04-21 17:00:00+00:00,,6912.0,,7393.0,574.0,,3071.0
2018-04-21 18:00:00+00:00,,7053.0,,7391.0,557.0,,2910.0
2018-04-21 19:00:00+00:00,,6849.0,,7388.0,561.0,,2921.0
2018-04-21 20:00:00+00:00,,6482.0,,7388.0,566.0,,2886.0
2018-04-21 21:00:00+00:00,,5401.0,,7388.0,587.0,,2790.0
2018-04-21 22:00:00+00:00,,3998.0,,7394.0,588.0,,2659.0
2018-04-21 23:00:00+00:00,,3767.0,,7399.0,600.0,,2483.0
2018-04-22 00:00:00+00:00,,3716.0,,7402.0,598.0,,2313.0
2018-04-22 01:00:00+00:00,,3677.0,,7405.0,580.0,,2172.0
2018-04-22 02:00:00+00:00,,3665.0,,7405.0,589.0,,2005.0
2018-04-22 03:00:00+00:00,,3773.0,,7407.0,593.0,,1771.0
2018-04-22 04:00:00+00:00,,4405.0,,7409.0,610.0,,1521.0
2018-04-22 05:00:00+00:00,,5099.0,,7409.0,619.0,,1226.0
2018-04-22 06:00:00+00:00,,6094.0,,7404.0,625.0,,948.0
2018-04-22 07:00:00+00:00,,6532.0,,7404.0,632.0,,693.0
2018-04-22 08:00:00+00:00,,6754.0,,7404.0,640.0,,479.0
2018-04-22 09:00:00+00:00,,6792.0,,7403.0,651.0,,331.0
2018-04-22 10:00:00+00:00,,6774.0,,7401.0,663.0,,223.0
2018-04-22 11:00:00+00:00,,6642.0,,7403.0,673.0,,130.0
2018-04-22 12:00:00+00:00,,6548.0,,7401.0,669.0,,108.0
2018-04-22 13:00:00+00:00,,6617.0,,7401.0,661.0,,116.0
2018-04-22 14:00:00+00:00,,6694.0,,7397.0,647.0,,146.0
2018-04-22 15:00:00+00:00,,6917.0,,7389.0,631.0,,195.0
2018-04-22 16:00:00+00:00,,7002.0,,7386.0,635.0,,278.0
2018-04-22 17:00:00+00:00,,7311.0,,7385.0,632.0,,417.0
2018-04-22 18:00:00+00:00,,7324.0,,7385.0,630.0,,617.0
2018-04-22 19:00:00+00:00,,7127.0,,7387.0,656.0,,885.0
2018-04-22 20:00:00+00:00,,6614.0,,7389.0,667.0,,1249.0
2018-04-22 21:00:00+00:00,,5511.0,,7390.0,665.0,,1541.0
2018-04-22 22:00:00+00:00,,4621.0,,7392.0,669.0,,1790.0
2018-04-22 23:00:00+00:00,,4440.0,,7361.0,660.0,,1996.0
2018-04-23 00:00:00+00:00,,4437.0,,7357.0,662.0,,2203.0
2018-04-23 01:00:00+00:00,,4441.0,,7360.0,669.0,,2418.0
2018-04-23 02:00:00+00:00,,5059.0,,7361.0,679.0,,2603.0
2018-04-23 03:00:00+00:00,,5663.0,,7359.0,699.0,,2636.0
2018-04-23 04:00:00+00:00,,7897.0,,7360.0,725.0,,2601.0
2018-04-23 05:00:00+00:00,,8689.0,,7359.0,743.0,,2533.0
2018-04-23 06:00:00+00:00,,8778.0,,7358.0,760.0,,2464.0
2018-04-23 07:00:00+00:00,,8855.0,,7357.0,778.0,,2472.0
2018-04-23 08:00:00+00:00,,8712.0,,7358.0,768.0,,2554.0
2018-04-23 09:00:00+00:00,,8564.0,,7359.0,774.0,,2814.0
2018-04-23 10:00:00+00:00,,8208.0,,7354.0,773.0,,2985.0
2018-04-23 11:00:00+00:00,,8251.0,,7346.0,771.0,,3114.0
2018-04-23 12:00:00+00:00,,8147.0,,7344.0,770.0,,3268.0
2018-04-23 13:00:00+00:00,,7962.0,,7344.0,761.0,,3369.0
2018-04-23 14:00:00+00:00,,7948.0,,7344.0,737.0,,3553.0
2018-04-23 15:00:00+00:00,,7990.0,,7346.0,713.0,,3599.0
2018-04-23 16:00:00+00:00,,8107.0,,7349.0,703.0,,3613.0
2018-04-23 17:00:00+00:00,,8163.0,,7358.0,694.0,,3561.0
2018-04-23 18:00:00+00:00,,7978.0,,7364.0,696.0,,3473.0
2018-04-23 19:00:00+00:00,,7642.0,,7372.0,690.0,,3450.0
2018-04-23 20:00:00+00:00,,6973.0,,7377.0,682.0,,3436.0
2018-04-23 21:00:00+00:00,,6161.0,,7377.0,681.0,,3365.0
2018-04-23 22:00:00+00:00,,4916.0,,7376.0,654.0,,3236.0
2018-04-23 23:00:00+00:00,,4509.0,,7381.0,649.0,,3077.0
2018-04-24 00:00:00+00:00,,4458.0,,7384.0,648.0,,2964.0
2018-04-24 01:00:00+00:00,,4388.0,,7388.0,646.0,,2840.0
2018-04-24 02:00:00+00:00,,5184.0,,7390.0,651.0,,2759.0
2018-04-24 03:00:00+00:00,,6440.0,,7390.0,652.0,,2636.0
2018-04-24 04:00:00+00:00,,7784.0,,7390.0,680.0,,2558.0
2018-04-24 05:00:00+00:00,,8823.0,,7389.0,726.0,,2453.0
2018-04-24 06:00:00+00:00,,8786.0,,7390.0,724.0,,2285.0
2018-04-24 07:00:00+00:00,,8710.0,,7397.0,766.0,,2281.0
2018-04-24 08:00:00+00:00,,8731.0,,7397.0,747.0,,2169.0
2018-04-24 09:00:00+00:00,,8564.0,,7393.0,737.0,,2206.0
2018-04-24 10:00:00+00:00,,8425.0,,7397.0,726.0,,2311.0
2018-04-24 11:00:00+00:00,,8276.0,,7392.0,714.0,,2357.0
2018-04-24 12:00:00+00:00,,8146.0,,7391.0,714.0,,2482.0
2018-04-24 13:00:00+00:00,,8199.0,,7387.0,710.0,,2578.0
2018-04-24 14:00:00+00:00,,8264.0,,7382.0,702.0,,2581.0
2018-04-24 15:00:00+00:00,,8466.0,,7282.0,692.0,,2684.0
2018-04-24 16:00:00+00:00,,8726.0,,7047.0,698.0,,2765.0
2018-04-24 17:00:00+00:00,,8859.0,,6807.0,689.0,,2842.0
2018-04-24 18:00:00+00:00,,8988.0,,6564.0,674.0,,2939.0
2018-04-24 19:00:00+00:00,,9021.0,,6349.0,673.0,,3053.0
2018-04-24 20:00:00+00:00,,8294.0,,6282.0,649.0,,3230.0
2018-04-24 21:00:00+00:00,,7322.0,,6298.0,653.0,,3306.0
2018-04-24 22:00:00+00:00,,5548.0,,6302.0,626.0,,3267.0
2018-04-24 23:00:00+00:00,,5286.0,,6302.0,625.0,,3165.0
2018-04-25 00:00:00+00:00,,5242.0,,6304.0,605.0,,2969.0
2018-04-25 01:00:00+00:00,,5335.0,,6304.0,609.0,,2824.0
2018-04-25 02:00:00+00:00,,5896.0,,6304.0,612.0,,2752.0
2018-04-25 03:00:00+00:00,,7046.0,,6304.0,613.0,,2502.0
2018-04-25 04:00:00+00:00,,8448.0,,6289.0,636.0,,2231.0
2018-04-25 05:00:00+00:00,,9235.0,,6280.0,667.0,,1930.0
2018-04-25 06:00:00+00:00,,9457.0,,6280.0,674.0,,1793.0
2018-04-25 07:00:00+00:00,,9429.0,,6281.0,676.0,,1707.0
2018-04-25 08:00:00+00:00,,9250.0,,6283.0,676.0,,1578.0
2018-04-25 09:00:00+00:00,,9159.0,,6279.0,678.0,,1597.0
2018-04-25 10:00:00+00:00,,9016.0,,6282.0,672.0,,1541.0
2018-04-25 11:00:00+00:00,,9051.0,,6283.0,664.0,,1560.0
2018-04-25 12:00:00+00:00,,8876.0,,6287.0,657.0,,1542.0
2018-04-25 13:00:00+00:00,,8766.0,,6371.0,653.0,,1734.0
2018-04-25 14:00:00+00:00,,8665.0,,6401.0,634.0,,1945.0
2018-04-25 15:00:00+00:00,,8786.0,,6475.0,623.0,,2011.0
2018-04-25 16:00:00+00:00,,8834.0,,6544.0,629.0,,2064.0
2018-04-25 17:00:00+00:00,,8603.0,,6633.0,637.0,,1994.0
2018-04-25 18:00:00+00:00,,8514.0,,6652.0,630.0,,1974.0
2018-04-25 19:00:00+00:00,,8210.0,,6719.0,634.0,,2065.0
2018-04-25 20:00:00+00:00,,7511.0,,6741.0,650.0,,2189.0
2018-04-25 21:00:00+00:00,,6787.0,,6745.0,663.0,,2280.0
2018-04-25 22:00:00+00:00,,5705.0,,6748.0,660.0,,2507.0
2018-04-25 23:00:00+00:00,,5443.0,,6749.0,655.0,,2521.0
2018-04-26 00:00:00+00:00,,5402.0,,6750.0,655.0,,2406.0
2018-04-26 01:00:00+00:00,,5634.0,,6751.0,659.0,,2361.0
2018-04-26 02:00:00+00:00,,6108.0,,6752.0,675.0,,2260.0
2018-04-26 03:00:00+00:00,,7119.0,,6757.0,691.0,,2172.0
2018-04-26 04:00:00+00:00,,8784.0,,6761.0,721.0,,2020.0
2018-04-26 05:00:00+00:00,,9497.0,,6761.0,740.0,,1785.0
2018-04-26 06:00:00+00:00,,9604.0,,6762.0,742.0,,1561.0
2018-04-26 07:00:00+00:00,,9449.0,,6766.0,763.0,,1490.0
2018-04-26 08:00:00+00:00,,9393.0,,6767.0,763.0,,1419.0
2018-04-26 09:00:00+00:00,,9225.0,,6773.0,757.0,,1399.0
2018-04-26 10:00:00+00:00,,9027.0,,6771.0,755.0,,1436.0
2018-04-26 11:00:00+00:00,,8898.0,,6767.0,747.0,,1452.0
2018-04-26 12:00:00+00:00,,8845.0,,6766.0,758.0,,1507.0
2018-04-26 13:00:00+00:00,,8805.0,,6766.0,756.0,,1598.0
2018-04-26 14:00:00+00:00,,8822.0,,6765.0,758.0,,1630.0
2018-04-26 15:00:00+00:00,,8771.0,,6764.0,754.0,,1574.0
2018-04-26 16:00:00+00:00,,8945.0,,6756.0,748.0,,1470.0
2018-04-26 17:00:00+00:00,,9131.0,,6757.0,734.0,,1397.0
2018-04-26 18:00:00+00:00,,9104.0,,6868.0,700.0,,1496.0
2018-04-26 19:00:00+00:00,,8916.0,,7022.0,683.0,,1531.0
2018-04-26 20:00:00+00:00,,8336.0,,7183.0,675.0,,1586.0
2018-04-26 21:00:00+00:00,,7550.0,,3480.0,711.0,,1616.0
2018-04-26 22:00:00+00:00,,6208.0,,7389.0,678.0,,1548.0
2018-04-26 23:00:00+00:00,,5897.0,,7397.0,696.0,,1505.0
2018-04-27 00:00:00+00:00,,5869.0,,7393.0,706.0,,1452.0
2018-04-27 01:00:00+00:00,,5875.0,,7392.0,714.0,,1359.0
2018-04-27 02:00:00+00:00,,6459.0,,7387.0,718.0,,1302.0
2018-04-27 03:00:00+00:00,,7696.0,,7390.0,730.0,,1271.0
2018-04-27 04:00:00+00:00,,8851.0,,7392.0,757.0,,1237.0
2018-04-27 05:00:00+00:00,,9786.0,,7391.0,775.0,,1238.0
2018-04-27 06:00:00+00:00,,9846.0,,7393.0,781.0,,1237.0
2018-04-27 07:00:00+00:00,,9836.0,,7394.0,785.0,,1190.0
2018-04-27 08:00:00+00:00,,9730.0,,7394.0,783.0,,1151.0
2018-04-27 09:00:00+00:00,,9621.0,,7396.0,786.0,,1159.0
2018-04-27 10:00:00+00:00,,9227.0,,7396.0,772.0,,1193.0
2018-04-27 11:00:00+00:00,,9112.0,,7395.0,770.0,,1252.0
2018-04-27 12:00:00+00:00,,9165.0,,7381.0,732.0,,1288.0
2018-04-27 13:00:00+00:00,,9202.0,,7343.0,735.0,,1263.0
2018-04-27 14:00:00+00:00,,9279.0,,7337.0,734.0,,1275.0
2018-04-27 15:00:00+00:00,,9577.0,,7336.0,717.0,,1176.0
2018-04-27 16:00:00+00:00,,9801.0,,7336.0,707.0,,1025.0
2018-04-27 17:00:00+00:00,,9795.0,,7340.0,713.0,,923.0
2018-04-27 18:00:00+00:00,,9781.0,,7351.0,742.0,,863.0
2018-04-27 19:00:00+00:00,,9713.0,,7362.0,694.0,,807.0
2018-04-27 20:00:00+00:00,,9141.0,,7370.0,694.0,,871.0
2018-04-27 21:00:00+00:00,,8365.0,,7377.0,708.0,,839.0
2018-04-27 22:00:00+00:00,,7210.0,,7386.0,633.0,,781.0
2018-04-27 23:00:00+00:00,,6967.0,,7392.0,630.0,,713.0
2018-04-28 00:00:00+00:00,,6893.0,,7394.0,625.0,,660.0
2018-04-28 01:00:00+00:00,,6900.0,,7394.0,627.0,,626.0
2018-04-28 02:00:00+00:00,,6916.0,,7395.0,629.0,,599.0
2018-04-28 03:00:00+00:00,,7168.0,,7397.0,632.0,,508.0
2018-04-28 04:00:00+00:00,,7718.0,,7397.0,645.0,,398.0
2018-04-28 05:00:00+00:00,,8140.0,,7396.0,648.0,,297.0
2018-04-28 06:00:00+00:00,,8435.0,,7396.0,665.0,,226.0
2018-04-28 07:00:00+00:00,,8635.0,,7397.0,659.0,,193.0
2018-04-28 08:00:00+00:00,,8865.0,,7398.0,690.0,,186.0
2018-04-28 09:00:00+00:00,,8885.0,,7401.0,708.0,,191.0
2018-04-28 10:00:00+00:00,,8873.0,,7404.0,708.0,,222.0
2018-04-28 11:00:00+00:00,,8826.0,,7405.0,708.0,,254.0
2018-04-28 12:00:00+00:00,,8766.0,,7405.0,699.0,,274.0
2018-04-28 13:00:00+00:00,,8560.0,,7403.0,690.0,,298.0
2018-04-28 14:00:00+00:00,,8601.0,,7402.0,677.0,,334.0
2018-04-28 15:00:00+00:00,,8684.0,,7398.0,667.0,,348.0
2018-04-28 16:00:00+00:00,,8677.0,,7393.0,656.0,,337.0
2018-04-28 17:00:00+00:00,,9120.0,,7392.0,644.0,,313.0
2018-04-28 18:00:00+00:00,,9122.0,,7392.0,640.0,,370.0
2018-04-28 19:00:00+00:00,,8913.0,,7392.0,643.0,,359.0
2018-04-28 20:00:00+00:00,,8669.0,,7394.0,644.0,,355.0
2018-04-28 21:00:00+00:00,,8156.0,,7396.0,645.0,,366.0
2018-04-28 22:00:00+00:00,,7102.0,,7396.0,645.0,,368.0
2018-04-28 23:00:00+00:00,,6967.0,,7401.0,648.0,,355.0
2018-04-29 00:00:00+00:00,,6944.0,,7403.0,653.0,,351.0
2018-04-29 01:00:00+00:00,,6944.0,,7406.0,652.0,,337.0
2018-04-29 02:00:00+00:00,,6934.0,,7409.0,654.0,,337.0
2018-04-29 03:00:00+00:00,,7065.0,,7410.0,659.0,,338.0
2018-04-29 04:00:00+00:00,,7545.0,,7411.0,669.0,,289.0
2018-04-29 05:00:00+00:00,,7649.0,,7412.0,672.0,,243.0
2018-04-29 06:00:00+00:00,,7845.0,,7413.0,695.0,,199.0
2018-04-29 07:00:00+00:00,,8034.0,,7413.0,713.0,,171.0
2018-04-29 08:00:00+00:00,,8354.0,,7411.0,691.0,,151.0
2018-04-29 09:00:00+00:00,,8380.0,,7409.0,696.0,,146.0
2018-04-29 10:00:00+00:00,,8372.0,,7408.0,694.0,,147.0
2018-04-29 11:00:00+00:00,,8321.0,,7405.0,696.0,,165.0
2018-04-29 12:00:00+00:00,,8296.0,,7401.0,695.0,,165.0
2018-04-29 13:00:00+00:00,,8306.0,,7397.0,690.0,,177.0
2018-04-29 14:00:00+00:00,,8349.0,,7396.0,675.0,,207.0
2018-04-29 15:00:00+00:00,,8399.0,,7393.0,662.0,,251.0
2018-04-29 16:00:00+00:00,,8364.0,,7392.0,662.0,,257.0
2018-04-29 17:00:00+00:00,,8726.0,,7392.0,660.0,,311.0
2018-04-29 18:00:00+00:00,,8732.0,,7395.0,662.0,,363.0
2018-04-29 19:00:00+00:00,,8591.0,,7397.0,662.0,,393.0
2018-04-29 20:00:00+00:00,,8455.0,,7400.0,647.0,,477.0
2018-04-29 21:00:00+00:00,,7496.0,,3477.0,635.0,,562.0
2018-04-29 22:00:00+00:00,,6740.0,,7407.0,667.0,,652.0
2018-04-29 23:00:00+00:00,,6551.0,,7411.0,675.0,,812.0
2018-04-30 00:00:00+00:00,,6515.0,,7414.0,677.0,,973.0
2018-04-30 01:00:00+00:00,,6508.0,,7416.0,678.0,,1106.0
2018-04-30 02:00:00+00:00,,6590.0,,7415.0,686.0,,1255.0
2018-04-30 03:00:00+00:00,,6960.0,,7416.0,690.0,,1320.0
2018-04-30 04:00:00+00:00,,8539.0,,7415.0,733.0,,1283.0
2018-04-30 05:00:00+00:00,,9677.0,,7412.0,752.0,,1297.0
2018-04-30 06:00:00+00:00,,9801.0,,7379.0,757.0,,1413.0
2018-04-30 07:00:00+00:00,,9802.0,,7320.0,770.0,,1532.0
2018-04-30 08:00:00+00:00,,9715.0,,7261.0,797.0,,1690.0
2018-04-30 09:00:00+00:00,,9516.0,,7201.0,805.0,,1904.0
2018-04-30 10:00:00+00:00,,9228.0,,7179.0,801.0,,2144.0
2018-04-30 11:00:00+00:00,,9036.0,,7178.0,811.0,,2341.0
2018-04-30 12:00:00+00:00,,8826.0,,7190.0,808.0,,2513.0
2018-04-30 13:00:00+00:00,,8200.0,,7245.0,803.0,,2631.0
2018-04-30 14:00:00+00:00,,8254.0,,7305.0,788.0,,2711.0
2018-04-30 15:00:00+00:00,,8282.0,,7347.0,773.0,,2755.0
2018-04-30 16:00:00+00:00,,8313.0,,7379.0,764.0,,2755.0
2018-04-30 17:00:00+00:00,,8594.0,,7400.0,754.0,,2664.0
2018-04-30 18:00:00+00:00,,8761.0,,7406.0,745.0,,2544.0
2018-04-30 19:00:00+00:00,,8669.0,,7407.0,730.0,,2397.0
2018-04-30 20:00:00+00:00,,8045.0,,7396.0,719.0,,2266.0
2018-04-30 21:00:00+00:00,,7327.0,,3471.0,718.0,,2180.0
2018-04-30 22:00:00+00:00,,6300.0,,7388.0,665.0,,2121.0
2018-04-30 23:00:00+00:00,,6084.0,,7384.0,640.0,,2045.0
2018-05-01 00:00:00+00:00,,5857.0,,7386.0,665.0,,1978.0
2018-05-01 01:00:00+00:00,,5611.0,,7385.0,682.0,,2029.0
2018-05-01 02:00:00+00:00,,5552.0,,7385.0,690.0,,2068.0
2018-05-01 03:00:00+00:00,,5843.0,,7386.0,690.0,,2102.0
2018-05-01 04:00:00+00:00,,6132.0,,7387.0,730.0,,2076.0
2018-05-01 05:00:00+00:00,,7325.0,,7386.0,721.0,,2037.0
2018-05-01 06:00:00+00:00,,7536.0,,7386.0,752.0,,1967.0
2018-05-01 07:00:00+00:00,,7668.0,,7383.0,757.0,,1963.0
2018-05-01 08:00:00+00:00,,7815.0,,7384.0,776.0,,2071.0
2018-05-01 09:00:00+00:00,,7795.0,,7384.0,790.0,,2215.0
2018-05-01 10:00:00+00:00,,7812.0,,7384.0,797.0,,2410.0
2018-05-01 11:00:00+00:00,,7773.0,,7384.0,808.0,,2548.0
2018-05-01 12:00:00+00:00,,7701.0,,7386.0,807.0,,2618.0
2018-05-01 13:00:00+00:00,,7647.0,,7384.0,816.0,,2671.0
2018-05-01 14:00:00+00:00,,7691.0,,7374.0,831.0,,2757.0
2018-05-01 15:00:00+00:00,,7722.0,,7368.0,820.0,,2678.0
2018-05-01 16:00:00+00:00,,7639.0,,7366.0,786.0,,2570.0
2018-05-01 17:00:00+00:00,,7667.0,,7365.0,768.0,,2499.0
2018-05-01 18:00:00+00:00,,7680.0,,7368.0,757.0,,2431.0
2018-05-01 19:00:00+00:00,,7708.0,,7372.0,746.0,,2355.0
2018-05-01 20:00:00+00:00,,7558.0,,7375.0,739.0,,2305.0
2018-05-01 21:00:00+00:00,,7132.0,,7375.0,734.0,,2311.0
2018-05-01 22:00:00+00:00,,6299.0,,7371.0,721.0,,2063.0
2018-05-01 23:00:00+00:00,,6073.0,,7371.0,722.0,,1955.0
2018-05-02 00:00:00+00:00,,6012.0,,7372.0,720.0,,1867.0
2018-05-02 01:00:00+00:00,,6123.0,,7375.0,717.0,,1822.0
2018-05-02 02:00:00+00:00,,6410.0,,7376.0,706.0,,1713.0
2018-05-02 03:00:00+00:00,,6846.0,,7378.0,721.0,,1614.0
2018-05-02 04:00:00+00:00,,8638.0,,7377.0,756.0,,1469.0
2018-05-02 05:00:00+00:00,,9962.0,,7377.0,775.0,,1336.0
2018-05-02 06:00:00+00:00,,10094.0,,7377.0,776.0,,1217.0
2018-05-02 07:00:00+00:00,,10183.0,,7379.0,776.0,,1095.0
2018-05-02 08:00:00+00:00,,10056.0,,7382.0,780.0,,1041.0
2018-05-02 09:00:00+00:00,,9561.0,,7381.0,783.0,,1050.0
2018-05-02 10:00:00+00:00,,9206.0,,7382.0,784.0,,1113.0
2018-05-02 11:00:00+00:00,,8957.0,,7382.0,775.0,,1105.0
2018-05-02 12:00:00+00:00,,8945.0,,7382.0,777.0,,1096.0
2018-05-02 13:00:00+00:00,,8823.0,,7379.0,779.0,,1104.0
2018-05-02 14:00:00+00:00,,8865.0,,7372.0,778.0,,1115.0
2018-05-02 15:00:00+00:00,,8956.0,,7366.0,765.0,,1050.0
2018-05-02 16:00:00+00:00,,8925.0,,7363.0,752.0,,950.0
2018-05-02 17:00:00+00:00,,8912.0,,7364.0,739.0,,956.0
2018-05-02 18:00:00+00:00,,8767.0,,7364.0,722.0,,1009.0
2018-05-02 19:00:00+00:00,,8646.0,,7364.0,699.0,,1043.0
2018-05-02 20:00:00+00:00,,8321.0,,7361.0,694.0,,1189.0
2018-05-02 21:00:00+00:00,,7797.0,,7361.0,690.0,,1292.0
2018-05-02 22:00:00+00:00,,6995.0,,7363.0,663.0,,1427.0
2018-05-02 23:00:00+00:00,,6883.0,,7365.0,661.0,,1476.0
2018-05-03 00:00:00+00:00,,6785.0,,7368.0,659.0,,1476.0
2018-05-03 01:00:00+00:00,,6821.0,,7372.0,676.0,,1530.0
2018-05-03 02:00:00+00:00,,7058.0,,7375.0,675.0,,1565.0
2018-05-03 03:00:00+00:00,,7503.0,,7376.0,684.0,,1596.0
2018-05-03 04:00:00+00:00,,9393.0,,7374.0,723.0,,1562.0
2018-05-03 05:00:00+00:00,,10176.0,,7373.0,734.0,,1548.0
2018-05-03 06:00:00+00:00,,10137.0,,7374.0,761.0,,1483.0
2018-05-03 07:00:00+00:00,,10203.0,,7367.0,796.0,,1515.0
2018-05-03 08:00:00+00:00,,10266.0,,7366.0,776.0,,1540.0
2018-05-03 09:00:00+00:00,,10080.0,,7373.0,746.0,,1596.0
2018-05-03 10:00:00+00:00,,9854.0,,7371.0,730.0,,1795.0
2018-05-03 11:00:00+00:00,,9564.0,,7367.0,716.0,,1898.0
2018-05-03 12:00:00+00:00,,9245.0,,7366.0,710.0,,1936.0
2018-05-03 13:00:00+00:00,,8982.0,,7355.0,727.0,,1956.0
2018-05-03 14:00:00+00:00,,8940.0,,7353.0,729.0,,2141.0
2018-05-03 15:00:00+00:00,,9124.0,,7354.0,735.0,,2165.0
2018-05-03 16:00:00+00:00,,9072.0,,7358.0,732.0,,2117.0
2018-05-03 17:00:00+00:00,,9091.0,,7363.0,724.0,,2054.0
2018-05-03 18:00:00+00:00,,9115.0,,7364.0,724.0,,2004.0
2018-05-03 19:00:00+00:00,,9141.0,,7365.0,718.0,,1851.0
2018-05-03 20:00:00+00:00,,7842.0,,7367.0,702.0,,1745.0
2018-05-03 21:00:00+00:00,,7555.0,,7370.0,699.0,,1703.0
2018-05-03 22:00:00+00:00,,6940.0,,7374.0,668.0,,1644.0
2018-05-03 23:00:00+00:00,,6817.0,,7375.0,667.0,,1645.0
2018-05-04 00:00:00+00:00,,6814.0,,7373.0,663.0,,1663.0
2018-05-04 01:00:00+00:00,,6857.0,,7373.0,655.0,,1629.0
2018-05-04 02:00:00+00:00,,7034.0,,7375.0,640.0,,1591.0
2018-05-04 03:00:00+00:00,,7609.0,,7377.0,643.0,,1533.0
2018-05-04 04:00:00+00:00,,9187.0,,7376.0,659.0,,1415.0
2018-05-04 05:00:00+00:00,,10001.0,,7375.0,662.0,,1329.0
2018-05-04 06:00:00+00:00,,9977.0,,7377.0,675.0,,1218.0
2018-05-04 07:00:00+00:00,,10034.0,,7378.0,671.0,,1101.0
2018-05-04 08:00:00+00:00,,10085.0,,7378.0,663.0,,1038.0
2018-05-04 09:00:00+00:00,,9840.0,,7380.0,619.0,,942.0
2018-05-04 10:00:00+00:00,,9477.0,,7380.0,594.0,,901.0
2018-05-04 11:00:00+00:00,,9101.0,,7378.0,600.0,,823.0
2018-05-04 12:00:00+00:00,,9053.0,,7376.0,608.0,,765.0
2018-05-04 13:00:00+00:00,,9051.0,,7380.0,620.0,,711.0
2018-05-04 14:00:00+00:00,,9080.0,,7377.0,619.0,,712.0
2018-05-04 15:00:00+00:00,,9157.0,,7373.0,622.0,,697.0
2018-05-04 16:00:00+00:00,,9109.0,,7376.0,631.0,,682.0
2018-05-04 17:00:00+00:00,,8954.0,,7375.0,621.0,,684.0
2018-05-04 18:00:00+00:00,,8761.0,,7375.0,607.0,,762.0
2018-05-04 19:00:00+00:00,,8364.0,,7376.0,614.0,,834.0
2018-05-04 20:00:00+00:00,,8148.0,,7375.0,625.0,,1012.0
2018-05-04 21:00:00+00:00,,7788.0,,7378.0,629.0,,1175.0
2018-05-04 22:00:00+00:00,,7395.0,,7379.0,632.0,,1389.0
2018-05-04 23:00:00+00:00,,7218.0,,7382.0,634.0,,1494.0
2018-05-05 00:00:00+00:00,,7193.0,,7385.0,612.0,,1562.0
2018-05-05 01:00:00+00:00,,7177.0,,7386.0,642.0,,1569.0
2018-05-05 02:00:00+00:00,,7196.0,,7385.0,642.0,,1552.0
2018-05-05 03:00:00+00:00,,7201.0,,7381.0,648.0,,1436.0
2018-05-05 04:00:00+00:00,,7427.0,,7380.0,637.0,,1184.0
2018-05-05 05:00:00+00:00,,7825.0,,7382.0,639.0,,905.0
2018-05-05 06:00:00+00:00,,8222.0,,7382.0,635.0,,785.0
2018-05-05 07:00:00+00:00,,8271.0,,7382.0,625.0,,687.0
2018-05-05 08:00:00+00:00,,8220.0,,7380.0,610.0,,625.0
2018-05-05 09:00:00+00:00,,8317.0,,7377.0,607.0,,645.0
2018-05-05 10:00:00+00:00,,8212.0,,7372.0,608.0,,707.0
2018-05-05 11:00:00+00:00,,8111.0,,7367.0,608.0,,773.0
