,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2018-12-04 14:00:00+00:00,2824.0,24841.0,5391.5,0.0,191.5,501.5,6397.5,31.0,300.5,609.65,971.175
2018-12-04 15:00:00+00:00,2844.5,24483.0,5245.0,0.0,661.5,675.0,6517.0,34.5,20.0,594.6949999999999,960.225
2018-12-04 16:00:00+00:00,2874.5,25045.5,5739.0,0.0,1077.0,907.5,6517.5,48.5,1.0,575.095,925.38
2018-12-04 17:00:00+00:00,2886.5,25258.5,5489.5,0.0,1529.5,946.5,6523.5,58.0,0.5,558.425,945.47
2018-12-04 18:00:00+00:00,2901.5,24781.5,5594.5,0.0,1467.0,831.5,6578.0,47.5,0.5,593.81,974.3199999999999
2018-12-04 19:00:00+00:00,2910.5,24515.5,5442.0,0.0,963.0,733.0,6576.0,66.0,0.5,677.26,990.37
2018-12-04 20:00:00+00:00,2953.5,23983.0,4703.0,0.0,340.5,643.0,6565.0,73.0,0.0,762.425,980.71
2018-12-04 21:00:00+00:00,2988.0,21935.5,2544.5,0.0,324.5,596.5,6628.5,66.0,0.0,761.645,1075.665
2018-12-04 22:00:00+00:00,2976.0,18606.0,1760.0,0.0,292.0,447.0,6625.5,68.0,0.0,830.13,1193.22
2018-12-04 23:00:00+00:00,3009.5,15227.0,999.0,0.0,0.0,433.5,6634.5,71.0,0.0,861.91,1370.855
2018-12-05 00:00:00+00:00,3048.5,12979.5,999.0,0.0,0.0,431.0,6650.0,71.0,0.0,905.185,1454.5549999999998
2018-12-05 01:00:00+00:00,3049.0,12484.0,1001.5,0.0,0.0,387.5,6652.5,70.0,0.0,1093.45,1644.725
2018-12-05 02:00:00+00:00,3047.0,12521.5,999.5,0.0,0.0,376.5,6675.5,37.0,0.0,1379.6,1712.9499999999998
2018-12-05 03:00:00+00:00,3045.5,11562.0,995.5,0.0,0.0,371.5,6735.0,37.5,0.0,1661.095,1870.37
2018-12-05 04:00:00+00:00,3034.5,10953.0,680.5,0.0,0.0,386.0,6804.0,59.5,0.0,871.3249999999999,1435.39
2018-12-05 05:00:00+00:00,2999.0,10642.0,1078.0,0.0,0.0,426.5,6810.0,69.5,0.0,2205.51,2644.4300000000003
2018-12-05 06:00:00+00:00,3019.5,13058.5,2012.0,0.0,0.0,490.5,6814.5,63.5,0.0,2715.3900000000003,2931.895
2018-12-05 07:00:00+00:00,3016.5,16954.0,3784.5,0.0,151.0,653.5,6815.5,53.5,0.0,3161.67,3317.7799999999997
2018-12-05 08:00:00+00:00,3042.5,18396.0,4396.0,0.0,156.5,747.5,6816.5,53.5,4.0,3354.09,3537.95
2018-12-05 09:00:00+00:00,3042.5,19223.0,4133.0,0.0,151.0,747.5,6805.5,53.0,85.5,3651.785,3624.565
2018-12-05 10:00:00+00:00,3040.5,19166.0,3807.5,0.0,169.5,595.5,6805.5,54.0,239.5,3877.465,3969.065
2018-12-05 11:00:00+00:00,3037.5,19346.5,3489.0,0.0,193.5,520.5,6803.0,53.5,308.5,3864.615,4071.505
2018-12-05 12:00:00+00:00,3041.0,20242.0,3511.5,0.0,236.5,513.5,6793.0,54.5,288.0,3373.5950000000003,3855.25
2018-12-05 13:00:00+00:00,3034.5,20294.0,4098.0,0.0,223.5,606.5,6827.5,56.5,199.5,2888.575,3365.91
2018-12-05 14:00:00+00:00,3046.5,20771.0,4094.0,0.0,301.5,615.5,6850.5,55.5,96.0,2650.1400000000003,2821.8500000000004
2018-12-05 15:00:00+00:00,3043.0,20769.5,4666.5,0.0,319.0,639.0,6873.0,46.0,38.5,2525.675,2491.6949999999997
2018-12-05 16:00:00+00:00,3048.0,21843.5,5215.5,0.0,953.5,968.0,6885.0,58.5,0.5,2351.275,2275.005
2018-12-05 17:00:00+00:00,3037.5,21839.5,5173.5,0.0,1640.0,982.5,6885.0,72.5,0.0,2334.31,2180.0150000000003
2018-12-05 18:00:00+00:00,3026.5,21720.5,5108.5,0.0,1285.5,932.5,6883.5,75.0,0.0,2357.1899999999996,1965.035
2018-12-05 19:00:00+00:00,3037.0,21152.5,5059.0,0.0,820.5,736.0,6878.0,74.5,0.0,2500.55,2152.38
2018-12-05 20:00:00+00:00,3041.0,20220.0,4248.0,0.0,211.5,552.0,6879.5,68.0,0.0,2275.755,2100.32
2018-12-05 21:00:00+00:00,3016.0,18353.5,2821.5,0.0,314.5,477.0,6870.0,64.0,0.0,1921.87,1827.955
2018-12-05 22:00:00+00:00,3033.5,15903.5,1789.5,0.0,285.5,454.5,6872.0,65.0,0.0,1722.23,1573.105
2018-12-05 23:00:00+00:00,3027.5,12941.0,1149.5,0.0,0.0,405.0,6876.5,64.5,0.0,1808.6750000000002,1541.105
2018-12-06 00:00:00+00:00,3031.0,10695.0,648.0,0.0,51.5,394.0,6879.5,65.5,0.0,2003.605,1629.2350000000001
2018-12-06 01:00:00+00:00,3030.5,10908.0,232.5,0.0,74.5,390.5,6882.5,65.5,0.0,1868.815,1804.7649999999999
2018-12-06 02:00:00+00:00,3013.0,10332.5,117.5,0.0,0.0,388.0,6894.5,65.0,0.0,1847.665,2006.4900000000002
2018-12-06 03:00:00+00:00,3017.0,9873.0,0.0,0.0,0.0,386.0,6902.0,64.0,0.0,1899.33,2389.2
2018-12-06 04:00:00+00:00,3019.0,8834.5,0.0,0.0,0.0,403.5,6901.5,63.5,0.0,1745.865,2900.075
2018-12-06 05:00:00+00:00,3017.5,8381.5,26.5,0.0,0.0,421.0,6900.0,37.0,0.0,2094.375,3459.425
2018-12-06 06:00:00+00:00,2977.0,10088.5,674.5,0.0,0.5,553.0,6906.0,57.0,0.0,2597.31,4163.375
2018-12-06 07:00:00+00:00,2958.0,13629.0,1070.0,0.0,151.5,603.5,6899.0,64.5,0.0,2882.29,5209.1
2018-12-06 08:00:00+00:00,2979.0,15279.0,1399.5,0.0,142.5,609.5,6902.5,65.5,10.5,3114.565,5444.5650000000005
2018-12-06 09:00:00+00:00,2934.0,15307.5,1359.5,0.0,220.0,559.5,6910.5,39.0,132.0,1758.865,3974.29
2018-12-06 10:00:00+00:00,2892.5,15516.5,1591.0,0.0,102.5,469.5,6900.0,39.5,299.5,3592.655,6182.665
2018-12-06 11:00:00+00:00,2871.0,15013.0,1875.0,0.0,185.5,439.0,6886.5,56.5,596.0,3696.41,6645.795
2018-12-06 12:00:00+00:00,2794.5,14812.0,1750.5,0.0,153.0,427.0,6891.0,70.5,633.5,3746.77,6961.24
2018-12-06 13:00:00+00:00,2726.0,14683.0,1777.5,0.0,220.5,415.0,6897.5,56.0,436.5,3749.795,6808.87
2018-12-06 14:00:00+00:00,2712.5,15045.0,1815.0,0.0,292.0,439.5,6912.5,41.5,179.0,3826.71,6684.495
2018-12-06 15:00:00+00:00,2727.0,15220.0,2010.0,0.0,157.5,593.5,6914.5,56.0,13.0,1968.665,4244.23
2018-12-06 16:00:00+00:00,2718.5,17040.0,2995.0,0.0,212.5,695.0,6922.0,76.5,0.0,3818.33,6060.99
2018-12-06 17:00:00+00:00,2749.5,17647.0,2741.0,0.0,1260.0,991.0,6926.0,71.0,0.0,3649.125,5719.405
2018-12-06 18:00:00+00:00,2761.0,17956.0,2437.0,0.0,1080.0,810.0,6923.5,72.0,0.0,3485.7799999999997,5253.4
2018-12-06 19:00:00+00:00,2791.5,17238.0,2446.5,0.0,1031.5,719.5,6917.0,81.0,0.0,3371.415,4737.945
2018-12-06 20:00:00+00:00,2808.0,16559.0,2510.5,0.0,438.0,524.0,6911.0,68.5,0.0,3156.355,3783.1949999999997
2018-12-06 21:00:00+00:00,2803.0,15015.5,1533.5,0.0,556.0,482.0,6917.0,69.0,0.0,2849.755,3165.6949999999997
2018-12-06 22:00:00+00:00,2719.0,11070.0,988.5,0.0,319.0,452.0,6908.5,68.0,0.0,3067.72,3406.23
2018-12-06 23:00:00+00:00,2190.0,7695.0,617.5,0.0,244.5,432.0,6914.0,68.5,0.0,3338.34,3543.135
2018-12-07 00:00:00+00:00,2015.0,5199.0,473.0,0.0,0.0,407.5,6923.5,68.0,0.0,3462.3450000000003,4293.555
2018-12-07 01:00:00+00:00,1558.5,4845.0,488.5,0.0,23.5,366.0,6920.5,68.5,0.0,3959.825,4860.18
2018-12-07 02:00:00+00:00,1554.0,4012.0,459.5,0.0,0.0,359.0,6919.0,68.5,0.0,4211.9,5002.26
2018-12-07 03:00:00+00:00,1673.0,3859.0,460.0,0.0,0.0,358.0,6916.5,68.0,0.0,4180.1,4386.84
2018-12-07 04:00:00+00:00,1784.0,4042.5,483.5,0.0,0.0,375.0,6913.5,68.0,0.0,4057.63,4652.71
2018-12-07 05:00:00+00:00,2045.0,4347.0,515.0,0.0,0.0,440.5,6907.0,67.5,0.0,4207.1,5255.950000000001
2018-12-07 06:00:00+00:00,2120.0,6469.0,522.0,0.0,108.5,477.5,6909.5,62.5,0.0,4304.264999999999,5591.875
2018-12-07 07:00:00+00:00,2062.0,10602.5,585.5,0.0,76.5,510.0,6911.5,64.0,0.0,4315.295,6575.945
2018-12-07 08:00:00+00:00,2083.5,12231.0,1044.5,0.0,217.5,532.5,6909.5,65.0,33.0,4331.11,6797.42
2018-12-07 09:00:00+00:00,2097.5,12682.0,920.0,0.0,436.5,543.0,6915.0,68.0,255.0,4247.655,7170.115
2018-12-07 10:00:00+00:00,2089.5,12587.0,955.0,0.0,346.0,534.0,6913.0,71.5,695.0,4189.575,7460.9349999999995
2018-12-07 11:00:00+00:00,2137.5,12255.5,801.0,0.0,178.0,528.5,6922.0,66.5,2005.0,3923.255,7716.110000000001
2018-12-07 12:00:00+00:00,2136.5,11600.5,684.0,0.0,213.0,517.5,6933.0,68.0,2180.0,3964.005,7758.6
2018-12-07 13:00:00+00:00,2109.5,11095.5,602.0,0.0,152.5,514.5,6914.0,70.5,1905.0,4240.37,7877.165
2018-12-07 14:00:00+00:00,2191.5,10827.5,495.0,0.0,428.5,479.5,6904.0,70.5,1062.0,2255.695,5310.025
2018-12-07 15:00:00+00:00,2180.5,11819.5,798.0,0.0,160.0,503.5,6910.0,70.5,149.5,4317.465,7636.965
2018-12-07 16:00:00+00:00,2186.0,14433.0,1240.5,0.0,511.0,503.0,6904.5,68.0,0.5,4312.74,7783.385
2018-12-07 17:00:00+00:00,2191.0,15254.0,1418.0,0.0,1203.5,498.0,6909.0,71.5,1.0,4375.055,7963.42
2018-12-07 18:00:00+00:00,2270.5,14936.0,1307.0,0.0,828.0,476.5,6915.5,80.5,0.0,4383.79,7941.549999999999
2018-12-07 19:00:00+00:00,2274.0,13344.5,1035.0,0.0,392.5,463.5,6901.0,73.0,0.0,4384.415,7769.475
2018-12-07 20:00:00+00:00,2293.0,11868.5,274.0,0.0,402.5,463.0,6909.5,68.0,0.0,4348.995,7214.415
2018-12-07 21:00:00+00:00,2291.5,9093.5,261.0,0.0,414.5,462.5,6885.0,68.5,0.0,4263.475,6879.5599999999995
2018-12-07 22:00:00+00:00,2209.0,6276.0,264.0,0.0,300.5,478.5,6865.5,67.5,0.0,4113.885,6552.975
2018-12-07 23:00:00+00:00,1545.5,4668.0,285.0,0.0,78.0,493.5,6862.0,67.0,0.0,4149.385,6527.765
2018-12-08 00:00:00+00:00,1360.0,3754.0,264.0,0.0,18.0,437.0,6864.0,66.5,0.0,4122.95,6382.305
2018-12-08 01:00:00+00:00,1163.5,4427.0,263.5,0.0,0.0,394.5,6866.0,68.0,0.0,4136.495000000001,6266.625
2018-12-08 02:00:00+00:00,1278.0,4622.0,271.5,0.0,0.0,382.0,6872.0,68.5,0.0,4154.735000000001,6004.46
2018-12-08 03:00:00+00:00,1475.5,4518.0,265.0,0.0,0.0,397.5,6875.0,68.5,0.0,4257.47,5875.515
2018-12-08 04:00:00+00:00,1114.0,3806.0,262.5,0.0,0.0,412.5,6878.0,67.5,0.0,4349.77,5918.91
2018-12-08 05:00:00+00:00,1069.5,3990.5,265.5,0.0,0.0,431.0,6873.0,66.0,0.0,4323.655,5668.33
2018-12-08 06:00:00+00:00,1404.0,4826.5,261.5,0.0,0.0,444.5,6874.0,64.5,0.0,4320.59,5633.88
2018-12-08 07:00:00+00:00,1665.5,5902.0,280.5,0.0,78.0,459.5,6873.0,66.0,0.0,4360.485000000001,5855.005
2018-12-08 08:00:00+00:00,1738.5,7812.0,312.0,0.0,187.5,453.0,6863.5,68.5,180.0,4379.215,6194.4
2018-12-08 09:00:00+00:00,1723.5,9376.0,475.0,0.0,151.5,463.5,6876.0,68.5,1038.0,4359.639999999999,6715.95
2018-12-08 10:00:00+00:00,1739.5,9386.5,455.5,0.0,165.0,469.0,6873.5,67.0,1780.0,4336.844999999999,6967.545
2018-12-08 11:00:00+00:00,1749.5,9395.5,368.0,0.0,411.0,595.5,6862.0,73.0,1735.0,4245.0,6683.35
2018-12-08 12:00:00+00:00,1740.5,10102.0,456.5,0.0,675.5,781.0,6874.5,75.0,1200.0,4138.87,5805.63
2018-12-08 13:00:00+00:00,1738.5,10797.5,534.5,0.0,709.0,870.5,6868.0,72.0,721.0,4080.135,5429.82
2018-12-08 14:00:00+00:00,1743.0,11189.0,703.5,0.0,833.0,881.0,6876.5,68.0,381.5,3761.69,4774.34
2018-12-08 15:00:00+00:00,1736.5,12673.5,1181.0,0.0,434.5,706.5,6879.5,61.5,70.5,3627.6549999999997,4513.875
2018-12-08 16:00:00+00:00,1733.5,14745.0,1425.0,0.0,655.0,978.5,6872.5,61.0,2.0,3857.285,4601.8150000000005
2018-12-08 17:00:00+00:00,1740.0,15242.0,2054.5,0.0,1098.0,987.0,6885.5,66.0,0.5,4200.65,4614.615
2018-12-08 18:00:00+00:00,1743.0,14944.0,1742.0,0.0,951.0,988.5,6878.0,68.0,0.5,4213.71,4658.89
2018-12-08 19:00:00+00:00,1734.5,13716.0,1333.5,0.0,414.5,883.5,6878.5,65.5,0.0,2214.38,3390.035
2018-12-08 20:00:00+00:00,1741.5,11996.0,509.5,0.0,414.5,876.0,6871.0,67.0,0.0,4241.165,4513.025
2018-12-08 21:00:00+00:00,1729.5,9836.0,3.5,0.0,391.5,840.5,6875.5,68.5,0.0,4284.205,4449.860000000001
2018-12-08 22:00:00+00:00,1741.0,7863.0,0.0,0.0,296.0,723.0,6873.5,67.0,0.0,4286.594999999999,4371.27
2018-12-08 23:00:00+00:00,1739.5,6146.0,0.0,0.0,127.5,710.5,6868.5,68.0,0.0,4242.0650000000005,4270.014999999999
2018-12-09 00:00:00+00:00,1739.0,5213.5,0.0,0.0,55.5,592.5,6874.0,63.0,0.0,4202.05,4129.465
2018-12-09 01:00:00+00:00,1743.5,5472.5,0.0,0.0,0.0,572.0,6875.5,64.5,0.0,4149.05,4203.745
2018-12-09 02:00:00+00:00,1739.5,4875.5,0.0,0.0,0.0,506.5,6871.5,65.0,0.0,4062.425,4217.12
2018-12-09 03:00:00+00:00,1742.5,4344.5,0.0,0.0,0.0,491.0,6874.5,65.5,0.0,4026.105,4414.335
2018-12-09 04:00:00+00:00,1746.5,4235.5,0.0,0.0,0.0,478.0,6880.5,65.0,0.0,3863.385,4476.33
2018-12-09 05:00:00+00:00,1743.5,4575.0,0.0,0.0,0.0,507.0,6884.0,64.0,0.0,3880.13,4759.53
2018-12-09 06:00:00+00:00,1741.5,4387.0,0.0,0.0,0.0,504.5,6876.5,62.0,0.0,3646.55,4851.77
2018-12-09 07:00:00+00:00,1776.5,5176.5,0.0,0.0,2.5,542.0,6884.5,63.0,0.0,3601.38,4828.95
2018-12-09 08:00:00+00:00,1838.5,6895.5,0.0,0.0,79.0,733.0,6874.0,64.5,112.0,3743.37,4728.26
2018-12-09 09:00:00+00:00,2118.5,8991.5,0.0,0.0,184.0,936.5,6869.0,64.5,905.0,3863.105,4672.0
2018-12-09 10:00:00+00:00,2256.5,10306.0,0.0,0.0,155.0,927.0,6873.0,65.5,1865.0,3994.2250000000004,4632.1849999999995
2018-12-09 11:00:00+00:00,2259.5,10858.5,0.0,0.0,178.0,847.5,6867.0,67.0,2615.0,3897.43,4463.8
2018-12-09 12:00:00+00:00,2291.5,11233.0,0.0,0.0,179.0,836.5,6867.5,58.5,2775.0,3853.9449999999997,4352.23
2018-12-09 13:00:00+00:00,2314.0,11525.5,0.0,0.0,161.5,860.0,6871.5,63.0,2040.0,3976.36,4332.965
2018-12-09 14:00:00+00:00,2324.0,12267.0,108.0,0.0,253.0,732.0,6874.0,68.0,989.5,3897.83,4225.775
2018-12-09 15:00:00+00:00,2356.0,13684.5,996.5,0.0,477.0,759.5,6871.5,84.5,134.5,3618.0600000000004,4050.47
2018-12-09 16:00:00+00:00,2438.5,16502.0,2221.5,0.0,927.5,978.0,6877.0,77.5,0.5,3086.6800000000003,3842.075
2018-12-09 17:00:00+00:00,2697.0,17815.5,2230.0,0.0,1788.0,997.5,6877.5,68.5,0.0,2990.63,3613.585
2018-12-09 18:00:00+00:00,2961.5,17728.0,1974.0,0.0,1403.0,986.5,6884.0,63.5,0.0,2804.7799999999997,3603.1099999999997
2018-12-09 19:00:00+00:00,2950.0,17021.0,1325.0,0.0,1119.0,860.5,6876.5,68.0,0.0,3023.0950000000003,3664.63
2018-12-09 20:00:00+00:00,2943.0,16493.0,782.0,0.0,291.5,801.5,6876.5,65.5,0.0,3252.585,3777.6099999999997
2018-12-09 21:00:00+00:00,2927.5,14819.0,3.5,0.0,201.0,771.0,6873.5,66.0,0.0,3241.335,3771.795
2018-12-09 22:00:00+00:00,2908.0,12178.5,0.0,0.0,427.0,579.5,6873.0,66.0,0.0,3003.94,3679.0249999999996
2018-12-09 23:00:00+00:00,2938.0,10142.5,0.0,0.0,84.0,606.5,6876.5,64.5,0.0,2928.4049999999997,3605.6549999999997
2018-12-10 00:00:00+00:00,2883.5,9933.5,0.0,0.0,38.0,598.0,6879.5,64.0,0.0,1390.03,2404.75
2018-12-10 01:00:00+00:00,2877.5,9798.5,0.0,0.0,0.0,615.0,6874.0,64.5,0.0,2758.55,3619.365
2018-12-10 02:00:00+00:00,2891.0,8723.5,0.0,0.0,0.0,501.0,6867.5,65.5,0.0,2939.835,3554.975
2018-12-10 03:00:00+00:00,2889.0,8731.0,17.0,0.0,0.0,499.0,6874.0,66.0,0.0,3011.58,3313.52
2018-12-10 04:00:00+00:00,2893.5,8639.0,100.5,0.0,0.0,497.5,6880.5,66.0,0.0,2996.63,3196.115
2018-12-10 05:00:00+00:00,2890.5,9947.0,382.5,0.0,0.0,532.0,6884.5,62.0,0.0,2790.3450000000003,2933.745
2018-12-10 06:00:00+00:00,2895.5,12589.5,1116.5,0.0,2.0,564.5,6873.0,61.0,0.0,2729.48,2720.9449999999997
2018-12-10 07:00:00+00:00,2890.5,18039.0,3119.0,0.0,213.5,700.5,6872.5,75.0,0.0,2557.375,2358.715
2018-12-10 08:00:00+00:00,2886.5,20258.5,4316.5,0.0,278.5,799.5,6877.5,77.0,154.0,2516.245,2062.57
2018-12-10 09:00:00+00:00,2901.5,20753.0,4775.0,0.0,238.0,783.0,6870.5,74.0,959.5,2312.69,1856.7600000000002
2018-12-10 10:00:00+00:00,2906.5,21092.5,4347.5,0.0,380.5,773.5,6877.0,69.5,1590.0,1983.315,1605.075
2018-12-10 11:00:00+00:00,2908.5,21419.5,4300.5,0.0,239.5,761.0,6874.5,65.0,1635.0,1613.835,1403.9850000000001
2018-12-10 12:00:00+00:00,2959.5,21722.0,5076.0,0.0,243.0,606.0,6851.5,65.0,1520.0,1495.125,1306.315
2018-12-10 13:00:00+00:00,2978.5,22202.5,5081.0,0.0,189.5,557.5,6869.0,65.5,1125.0,1328.38,1173.685
2018-12-10 14:00:00+00:00,2980.5,22384.0,5225.0,0.0,156.0,591.0,6869.0,65.5,501.0,1374.995,1079.655
2018-12-10 15:00:00+00:00,2982.5,23333.5,5303.5,0.0,192.0,913.5,6860.5,67.5,83.5,1278.5700000000002,979.7049999999999
2018-12-10 16:00:00+00:00,2978.0,23823.5,6207.0,0.0,902.0,1026.0,6861.5,67.0,0.5,1240.5900000000001,937.99
2018-12-10 17:00:00+00:00,2976.0,23698.0,6203.5,0.0,1404.5,1025.0,6855.5,99.0,0.0,1116.3600000000001,974.05
2018-12-10 18:00:00+00:00,2981.5,23658.5,6305.5,0.0,1365.0,942.5,6852.0,75.0,0.0,958.04,999.4200000000001
2018-12-10 19:00:00+00:00,2982.5,23669.5,6397.5,0.0,530.0,898.5,6848.0,79.5,0.0,888.0,1136.41
2018-12-10 20:00:00+00:00,2943.0,22688.0,5838.5,0.0,194.0,645.0,6833.5,64.5,0.0,733.3,1255.5749999999998
2018-12-10 21:00:00+00:00,2899.0,21225.5,3630.0,0.0,204.5,628.0,6816.5,67.0,0.0,700.085,1380.385
2018-12-10 22:00:00+00:00,2908.0,17881.0,2436.0,0.0,153.5,562.5,6804.5,66.5,0.0,662.98,1474.42
2018-12-10 23:00:00+00:00,2545.5,15218.5,1291.0,0.0,46.5,557.5,6784.0,65.0,0.0,686.87,1623.29
2018-12-11 00:00:00+00:00,2359.0,14062.0,1204.5,0.0,1.5,500.0,6762.5,64.0,0.0,634.365,1715.69
2018-12-11 01:00:00+00:00,2345.0,14237.5,1277.0,0.0,0.0,457.0,6742.5,66.0,0.0,560.6800000000001,1815.755
2018-12-11 02:00:00+00:00,2362.0,14543.5,1022.5,0.0,0.0,437.0,6738.5,66.5,0.0,533.2950000000001,1774.9
2018-12-11 03:00:00+00:00,2394.0,13795.0,972.5,0.0,0.0,430.0,6744.5,67.0,0.0,534.125,1848.4099999999999
2018-12-11 04:00:00+00:00,2426.0,13207.0,867.5,0.0,0.0,433.0,6725.5,49.0,0.0,558.275,1925.1100000000001
2018-12-11 05:00:00+00:00,2424.5,13963.0,1217.5,0.0,0.0,489.0,6732.5,28.0,0.0,316.485,1407.375
2018-12-11 06:00:00+00:00,2423.0,17365.0,2682.0,0.0,0.0,528.0,6742.5,28.5,0.0,630.27,2201.025
2018-12-11 07:00:00+00:00,2429.0,20964.0,4201.5,0.0,291.5,732.5,6736.0,27.5,0.0,630.11,2388.25
2018-12-11 08:00:00+00:00,2821.0,21862.0,4377.0,0.0,385.5,908.0,6732.5,27.5,122.5,638.0799999999999,2607.05
2018-12-11 09:00:00+00:00,2906.5,21995.5,4661.0,0.0,175.0,869.0,6733.5,64.5,679.5,630.9649999999999,2778.73
2018-12-11 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,632.4,2983.165
2018-12-11 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955.0,679.92,3142.5249999999996
2018-12-11 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.0,711.03,2945.505
2018-12-11 13:00:00+00:00,1453.0,10484.0,2351.0,0.0,75.5,252.0,3363.0,31.5,1525.0,716.865,2996.3199999999997
2018-12-11 14:00:00+00:00,2910.0,20987.5,4721.5,0.0,158.0,518.5,6725.5,63.0,643.0,802.88,3183.58
2018-12-11 15:00:00+00:00,2914.0,20861.5,4701.5,0.0,235.5,575.0,6724.0,64.5,61.0,751.065,3250.57
2018-12-11 16:00:00+00:00,2932.0,21705.0,5661.0,0.0,631.0,863.5,6724.0,64.5,2.0,697.14,3289.0
2018-12-11 17:00:00+00:00,2932.0,21779.0,5433.0,0.0,954.0,939.5,6677.0,65.5,1.5,827.44,3481.605
2018-12-11 18:00:00+00:00,2937.0,21621.5,5407.0,0.0,490.0,866.0,6639.0,78.5,0.5,986.1100000000001,3851.84
2018-12-11 19:00:00+00:00,2935.0,20918.5,5500.0,0.0,305.5,792.5,6637.5,64.5,0.0,1122.4,4136.555
2018-12-11 20:00:00+00:00,2878.0,19507.5,4184.0,0.0,262.0,589.0,6640.5,65.0,0.0,1259.73,4189.7
2018-12-11 21:00:00+00:00,2838.5,17914.5,2268.0,0.0,265.5,512.5,6630.5,63.5,0.0,1362.7150000000001,4177.675
2018-12-11 22:00:00+00:00,2833.0,14416.5,1612.0,0.0,360.0,407.0,6638.0,65.0,0.0,1458.98,4211.515
2018-12-11 23:00:00+00:00,2245.5,11261.5,1194.5,0.0,0.0,358.5,6637.0,65.0,0.0,1477.6,4198.32
2018-12-12 00:00:00+00:00,1711.5,10564.0,1262.0,0.0,0.0,374.5,6635.5,64.5,0.0,1480.995,4187.425
2018-12-12 01:00:00+00:00,1722.0,10538.0,1277.0,0.0,0.0,369.0,6631.0,63.0,0.0,1511.305,4158.6900000000005
2018-12-12 02:00:00+00:00,1713.0,9775.5,1105.5,0.0,0.0,325.0,6630.5,62.5,0.0,1634.24,4256.485000000001
2018-12-12 03:00:00+00:00,1703.0,9149.5,965.0,0.0,0.0,324.0,6639.0,63.5,0.0,1722.3200000000002,4314.58
2018-12-12 04:00:00+00:00,1706.0,9291.0,987.5,0.0,0.0,322.0,6634.0,64.0,0.0,1714.415,4111.174999999999
2018-12-12 05:00:00+00:00,1665.5,10392.5,1191.0,0.0,2.0,356.5,6627.0,64.0,0.0,1591.9,3859.1800000000003
2018-12-12 06:00:00+00:00,1792.5,14809.5,2582.0,0.0,4.0,467.0,6639.5,64.0,0.0,1565.885,4058.49
2018-12-12 07:00:00+00:00,2544.0,19918.5,3176.0,0.0,288.5,691.0,6643.0,63.5,0.0,1733.395,4251.1
2018-12-12 08:00:00+00:00,2877.5,20558.5,4128.0,0.0,405.0,764.0,6661.5,63.0,86.5,2021.0049999999999,4436.264999999999
2018-12-12 09:00:00+00:00,2371.0,20956.5,4377.0,0.0,238.0,837.5,6661.0,77.0,426.5,1879.15,4764.83
2018-12-12 10:00:00+00:00,2128.5,20936.0,4236.0,0.0,154.0,776.0,6443.5,65.0,1122.5,950.275,3411.62
2018-12-12 11:00:00+00:00,2164.5,20708.5,4235.0,0.0,193.0,505.0,6429.5,65.0,1505.0,1636.09,5477.945
2018-12-12 12:00:00+00:00,2161.0,20285.5,4358.0,0.0,164.5,490.0,6451.5,65.0,1465.0,1653.98,5747.495
2018-12-12 13:00:00+00:00,2160.5,19731.0,4271.5,0.0,157.0,480.0,6504.5,63.5,1170.0,944.685,3947.45
2018-12-12 14:00:00+00:00,2177.0,19467.5,4153.0,0.0,157.0,467.0,6677.5,63.0,633.5,1783.175,6065.465
2018-12-12 15:00:00+00:00,2249.0,18993.5,4023.5,0.0,164.5,578.0,6703.5,64.0,74.0,1791.8400000000001,6326.3
2018-12-12 16:00:00+00:00,2227.5,19621.0,4109.0,0.0,370.5,774.5,6710.0,69.5,0.0,2000.675,6536.38
2018-12-12 17:00:00+00:00,2226.0,20101.0,3936.5,0.0,593.5,750.0,6706.5,79.0,0.0,2220.035,6759.885
2018-12-12 18:00:00+00:00,2224.5,20155.5,3720.0,0.0,151.0,687.0,6708.5,65.0,0.5,2376.485,6787.895
2018-12-12 19:00:00+00:00,2241.5,18978.5,3714.0,0.0,232.5,637.0,6696.0,64.0,0.0,2760.965,6774.075
2018-12-12 20:00:00+00:00,2256.0,16050.0,2534.5,0.0,182.0,457.5,6500.0,63.0,0.0,3093.75,6964.055
2018-12-12 21:00:00+00:00,2267.0,13135.5,1352.5,0.0,248.5,424.5,6498.5,63.0,0.0,3458.825,6888.905000000001
2018-12-12 22:00:00+00:00,1978.5,9177.0,812.0,0.0,152.5,386.0,6503.5,63.5,0.0,3523.9049999999997,6908.4400000000005
2018-12-12 23:00:00+00:00,1491.5,5930.5,673.0,0.0,7.0,333.0,6504.0,65.0,0.0,3570.425,6973.995
2018-12-13 00:00:00+00:00,1133.5,5388.5,564.0,0.0,2.0,313.0,6501.0,64.5,0.0,3530.835,6622.05
2018-12-13 01:00:00+00:00,1549.5,5275.0,557.0,0.0,0.0,285.5,6495.5,63.5,0.0,3485.51,6655.115
