,"('Biomass', 'Actual Aggregated')","('Biomass', 'Actual Consumption')","('Fossil Gas', 'Actual Aggregated')","('Fossil Gas', 'Actual Consumption')","('Fossil Hard coal', 'Actual Aggregated')","('Fossil Hard coal', 'Actual Consumption')","('Fossil Oil', 'Actual Aggregated')","('Fossil Oil', 'Actual Consumption')","('Solar', 'Actual Aggregated')","('Solar', 'Actual Consumption')","('Waste', 'Actual Aggregated')","('Waste', 'Actual Consumption')","('Wind Offshore', 'Actual Aggregated')","('Wind Offshore', 'Actual Consumption')","('Wind Onshore', 'Actual Aggregated')","('Wind Onshore', 'Actual Consumption')",Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2018-01-09 17:00:00+00:00,,,,,,,,,,,,,,,,,477.0,203.0,313.0,25.0,0.0,37.0,361.91,336.48
2018-01-09 18:00:00+00:00,,,,,,,,,,,,,,,,,475.0,202.0,313.0,24.0,0.0,37.0,354.52,309.15
2018-01-09 19:00:00+00:00,,,,,,,,,,,,,,,,,473.0,200.0,310.0,24.0,0.0,37.0,350.87,296.87
2018-01-09 20:00:00+00:00,,,,,,,,,,,,,,,,,479.0,145.0,313.0,23.0,0.0,37.0,323.39,271.54
2018-01-09 21:00:00+00:00,,,,,,,,,,,,,,,,,478.0,135.0,321.0,22.0,0.0,37.0,272.74,233.57
2018-01-09 22:00:00+00:00,,,,,,,,,,,,,,,,,444.0,135.0,313.0,22.0,0.0,37.0,250.96,234.08
2018-01-09 23:00:00+00:00,,,,,,,,,,,,,,,,,408.0,133.0,309.0,21.0,0.0,38.0,265.07,220.0
2018-01-10 00:00:00+00:00,,,,,,,,,,,,,,,,,414.0,133.0,307.0,21.0,0.0,37.0,197.98,190.11
2018-01-10 01:00:00+00:00,,,,,,,,,,,,,,,,,395.0,134.0,306.0,21.0,0.0,37.0,128.06,151.61
2018-01-10 02:00:00+00:00,,,,,,,,,,,,,,,,,401.0,133.0,305.0,21.0,0.0,37.0,97.33,135.1
2018-01-10 03:00:00+00:00,,,,,,,,,,,,,,,,,412.0,132.0,306.0,22.0,0.0,37.0,45.15,102.59
2018-01-10 04:00:00+00:00,,,,,,,,,,,,,,,,,471.0,132.0,307.0,23.0,0.0,37.0,71.85,95.11
2018-01-10 05:00:00+00:00,,,,,,,,,,,,,,,,,501.0,140.0,324.0,24.0,0.0,43.0,65.81,86.99
2018-01-10 06:00:00+00:00,,,,,,,,,,,,,,,,,552.0,192.0,402.0,30.0,0.0,45.0,60.47,64.05
2018-01-10 07:00:00+00:00,,,,,,,,,,,,,,,,,594.0,219.0,604.0,33.0,0.36,45.0,42.79,62.02
2018-01-10 08:00:00+00:00,,,,,,,,,,,,,,,,,564.96,238.36,513.96,31.8,1.57,45.92,31.38,51.32
2018-01-10 09:00:00+00:00,,,,,,,,,,,,,,,,,533.88,219.08,435.88,37.4,6.15,44.76,36.49,59.65
2018-01-10 10:00:00+00:00,,,,,,,,,,,,,,,,,576.86,216.76,437.36,30.3,7.02,44.72,31.93,58.63
2018-01-10 11:00:00+00:00,,,,,,,,,,,,,,,,,576.74,220.84,392.24,29.7,13.13,45.48,6.18,52.06
2018-01-10 12:00:00+00:00,,,,,,,,,,,,,,,,,588.62,229.92,389.12,27.1,19.49,45.24,55.67,40.52
2018-01-10 13:00:00+00:00,,,,,,,,,,,,,,,,,597.74,216.84,431.24,26.7,12.84,49.48,44.66,62.59
2018-01-10 14:00:00+00:00,,,,,,,,,,,,,,,,,585.92,212.72,493.92,27.6,3.5,46.84,30.94,69.97
2018-01-10 15:00:00+00:00,,,,,,,,,,,,,,,,,573.0,214.0,503.0,31.0,0.36,55.0,33.13,69.68
2018-01-10 16:00:00+00:00,,,,,,,,,,,,,,,,,586.0,225.0,544.0,34.0,0.0,63.0,42.94,72.82
2018-01-10 17:00:00+00:00,,,,,,,,,,,,,,,,,600.0,217.0,419.0,33.0,0.0,62.0,36.55,64.63
2018-01-10 18:00:00+00:00,,,,,,,,,,,,,,,,,554.0,213.0,386.0,29.0,0.0,62.0,16.39,52.69
2018-01-10 19:00:00+00:00,,,,,,,,,,,,,,,,,546.0,165.0,433.0,26.0,0.0,62.0,22.55,51.33
2018-01-10 20:00:00+00:00,,,,,,,,,,,,,,,,,557.0,140.0,361.0,24.0,0.0,62.0,30.8,52.79
2018-01-10 21:00:00+00:00,,,,,,,,,,,,,,,,,526.0,139.0,305.0,23.0,0.0,62.0,21.43,42.17
2018-01-10 22:00:00+00:00,,,,,,,,,,,,,,,,,512.0,138.0,301.0,22.0,0.0,61.0,6.35,40.95
2018-01-10 23:00:00+00:00,,,,,,,,,,,,,,,,,435.0,139.0,300.0,21.0,0.0,61.0,0.95,39.04
2018-01-11 00:00:00+00:00,,,,,,,,,,,,,,,,,423.0,138.0,299.0,21.0,0.0,62.0,0.91,38.6
2018-01-11 01:00:00+00:00,,,,,,,,,,,,,,,,,422.0,137.0,299.0,21.0,0.0,61.0,6.77,38.62
2018-01-11 02:00:00+00:00,,,,,,,,,,,,,,,,,387.0,138.0,297.0,21.0,0.0,62.0,24.24,45.78
2018-01-11 03:00:00+00:00,,,,,,,,,,,,,,,,,391.0,138.0,300.0,22.0,0.0,62.0,24.69,44.11
2018-01-11 04:00:00+00:00,,,,,,,,,,,,,,,,,494.0,137.0,305.0,23.0,0.0,62.0,26.4,42.0
2018-01-11 05:00:00+00:00,,,,,,,,,,,,,,,,,538.0,142.0,387.0,25.0,0.0,62.0,7.34,37.15
2018-01-11 06:00:00+00:00,,,,,,,,,,,,,,,,,563.0,191.0,492.0,73.0,0.0,62.0,7.6,34.63
2018-01-11 07:00:00+00:00,,,,,,,,,,,,,,,,,539.0,227.0,416.0,93.0,0.49,62.0,2.12,33.63
2018-01-11 08:00:00+00:00,,,,,,,,,,,,,,,,,525.96,219.36,423.96,92.8,1.98,50.92,1.09,37.24
2018-01-11 09:00:00+00:00,,,,,,,,,,,,,,,,,568.86,220.76,457.36,92.3,6.94,55.72,18.84,34.2
2018-01-11 10:00:00+00:00,,,,,,,,,,,,,,,,,606.76,253.16,496.76,91.8,11.52,60.52,46.43,46.65
2018-01-11 11:00:00+00:00,,,,,,,,,,,,,,,,,604.78,247.48,492.28,209.9,11.08,62.56,56.67,75.46
2018-01-11 12:00:00+00:00,,,,,,,,,,,,,,,,,593.8,246.8,495.8,292.0,10.1,61.6,96.22,99.91
2018-01-11 13:00:00+00:00,,,,,,,,,,,,,,,,,550.88,244.08,483.88,135.4,5.7,61.76,112.86,98.46
2018-01-11 14:00:00+00:00,,,,,,,,,,,,,,,,,576.96,246.36,482.96,26.8,1.67,60.92,100.06,91.25
2018-01-11 15:00:00+00:00,,,,,,,,,,,,,,,,,609.0,242.0,481.0,26.0,0.36,61.0,107.76,93.06
2018-01-11 16:00:00+00:00,,,,,,,,,,,,,,,,,608.0,249.0,492.0,25.0,0.0,57.0,124.02,105.65
2018-01-11 17:00:00+00:00,,,,,,,,,,,,,,,,,615.0,236.0,476.0,25.0,0.0,58.0,104.21,119.89
2018-01-11 18:00:00+00:00,,,,,,,,,,,,,,,,,599.0,212.0,391.0,23.0,0.0,57.0,147.82,133.96
2018-01-11 19:00:00+00:00,,,,,,,,,,,,,,,,,551.0,202.0,321.0,22.0,0.0,57.0,116.9,120.97
2018-01-11 20:00:00+00:00,,,,,,,,,,,,,,,,,505.0,147.0,295.0,22.0,0.0,57.0,139.44,138.69
2018-01-11 21:00:00+00:00,,,,,,,,,,,,,,,,,532.0,137.0,295.0,22.0,0.0,57.0,147.62,151.37
2018-01-11 22:00:00+00:00,,,,,,,,,,,,,,,,,434.0,134.0,287.0,21.0,0.0,56.0,178.85,154.97
2018-01-11 23:00:00+00:00,,,,,,,,,,,,,,,,,463.0,131.0,330.0,20.0,0.0,53.0,147.12,146.02
2018-01-12 00:00:00+00:00,,,,,,,,,,,,,,,,,427.0,134.0,275.0,21.0,0.0,53.0,132.31,171.68
2018-01-12 01:00:00+00:00,,,,,,,,,,,,,,,,,418.0,136.0,284.0,15.0,0.0,53.0,149.24,169.54
2018-01-12 02:00:00+00:00,,,,,,,,,,,,,,,,,426.0,136.0,282.0,11.0,0.0,53.0,178.63,169.54
2018-01-12 03:00:00+00:00,,,,,,,,,,,,,,,,,422.0,135.0,284.0,11.0,0.0,53.0,212.33,178.25
2018-01-12 04:00:00+00:00,,,,,,,,,,,,,,,,,428.0,135.0,283.0,11.0,0.0,54.0,221.69,208.2
2018-01-12 05:00:00+00:00,,,,,,,,,,,,,,,,,440.0,136.0,321.0,11.0,0.0,57.0,211.55,197.54
2018-01-12 06:00:00+00:00,,,,,,,,,,,,,,,,,523.0,167.0,452.0,13.0,0.0,57.0,182.86,195.61
2018-01-12 07:00:00+00:00,,,,,,,,,,,,,,,,,640.98,246.68,473.48,23.9,0.66,56.96,202.12,190.11
2018-01-12 08:00:00+00:00,,,,,,,,,,,,,,,,,514.94,251.04,464.44,22.7,3.2,56.88,220.58,168.05
2018-01-12 09:00:00+00:00,,,,,,,,,,,,,,,,,515.84,257.44,467.84,24.2,8.12,55.68,214.54,171.89
2018-01-12 10:00:00+00:00,,,,,,,,,,,,,,,,,588.76,314.16,505.76,21.8,11.85,56.52,278.52,189.3
2018-01-12 11:00:00+00:00,,,,,,,,,,,,,,,,,510.72,275.52,427.72,24.6,13.95,57.44,273.3,152.45
2018-01-12 12:00:00+00:00,,,,,,,,,,,,,,,,,511.72,278.52,415.72,24.6,13.81,57.44,130.39,131.05
2018-01-12 13:00:00+00:00,,,,,,,,,,,,,,,,,509.8,251.8,409.8,23.0,10.1,57.6,100.78,124.12
2018-01-12 14:00:00+00:00,,,,,,,,,,,,,,,,,516.94,227.04,394.44,21.7,3.32,55.88,128.69,118.57
2018-01-12 15:00:00+00:00,,,,,,,,,,,,,,,,,519.0,231.0,387.0,22.0,0.47,57.0,163.99,155.79
2018-01-12 16:00:00+00:00,,,,,,,,,,,,,,,,,519.0,230.0,413.0,22.0,0.0,56.0,150.8,174.86
2018-01-12 17:00:00+00:00,,,,,,,,,,,,,,,,,517.0,230.0,407.0,22.0,0.0,56.0,127.7,169.68
2018-01-12 18:00:00+00:00,,,,,,,,,,,,,,,,,528.0,225.0,359.0,22.0,0.0,56.0,228.15,185.07
2018-01-12 19:00:00+00:00,,,,,,,,,,,,,,,,,498.0,154.0,289.0,22.0,0.0,56.0,201.45,193.96
2018-01-12 20:00:00+00:00,,,,,,,,,,,,,,,,,504.0,136.0,287.0,22.0,0.0,55.0,195.56,162.57
2018-01-12 21:00:00+00:00,,,,,,,,,,,,,,,,,499.0,136.0,289.0,22.0,0.0,56.0,185.06,146.81
2018-01-12 22:00:00+00:00,,,,,,,,,,,,,,,,,490.0,136.0,289.0,22.0,0.0,57.0,167.64,148.67
2018-01-12 23:00:00+00:00,,,,,,,,,,,,,,,,,455.0,136.0,305.0,22.0,0.0,53.0,142.28,153.49
2018-01-13 00:00:00+00:00,,,,,,,,,,,,,,,,,459.0,135.0,305.0,22.0,0.0,53.0,145.84,140.13
2018-01-13 01:00:00+00:00,,,,,,,,,,,,,,,,,461.0,135.0,310.0,14.0,0.0,53.0,142.61,140.98
2018-01-13 02:00:00+00:00,,,,,,,,,,,,,,,,,454.0,134.0,300.0,11.0,0.0,53.0,175.98,171.82
2018-01-13 03:00:00+00:00,,,,,,,,,,,,,,,,,448.0,134.0,294.0,11.0,0.0,53.0,185.23,172.42
2018-01-13 04:00:00+00:00,,,,,,,,,,,,,,,,,456.0,135.0,309.0,11.0,0.0,53.0,191.29,182.43
2018-01-13 05:00:00+00:00,,,,,,,,,,,,,,,,,455.0,134.0,297.0,11.0,0.0,54.0,217.5,216.81
2018-01-13 06:00:00+00:00,,,,,,,,,,,,,,,,,465.0,135.0,308.0,13.0,0.0,53.0,209.92,200.92
2018-01-13 07:00:00+00:00,,,,,,,,,,,,,,,,,453.98,135.68,291.48,21.9,0.56,52.96,235.89,187.49
2018-01-13 08:00:00+00:00,,,,,,,,,,,,,,,,,470.96,136.36,297.96,21.8,2.46,51.92,217.24,190.68
2018-01-13 09:00:00+00:00,,,,,,,,,,,,,,,,,485.84,136.44,296.84,22.2,7.73,52.68,229.56,192.19
2018-01-13 10:00:00+00:00,,,,,,,,,,,,,,,,,484.76,141.16,299.76,22.8,12.39,52.52,244.73,183.04
2018-01-13 11:00:00+00:00,,,,,,,,,,,,,,,,,483.72,143.52,302.72,22.6,14.46,53.44,227.56,176.99
2018-01-13 12:00:00+00:00,,,,,,,,,,,,,,,,,477.72,144.52,295.72,22.6,13.81,52.44,201.96,159.01
2018-01-13 13:00:00+00:00,,,,,,,,,,,,,,,,,475.76,139.16,297.76,22.8,12.17,52.52,248.94,146.31
2018-01-13 14:00:00+00:00,,,,,,,,,,,,,,,,,484.9,137.4,304.4,22.5,4.55,52.8,269.4,157.94
2018-01-13 15:00:00+00:00,,,,,,,,,,,,,,,,,506.98,138.68,323.48,22.9,0.52,52.96,233.2,174.63
2018-01-13 16:00:00+00:00,,,,,,,,,,,,,,,,,508.0,138.0,312.0,23.0,0.0,53.0,238.89,184.83
2018-01-13 17:00:00+00:00,,,,,,,,,,,,,,,,,503.0,138.0,303.0,23.0,0.0,53.0,261.02,218.16
2018-01-13 18:00:00+00:00,,,,,,,,,,,,,,,,,458.0,137.0,298.0,23.0,0.0,53.0,282.8,237.41
2018-01-13 19:00:00+00:00,,,,,,,,,,,,,,,,,453.0,137.0,296.0,22.0,0.0,53.0,294.42,253.34
2018-01-13 20:00:00+00:00,,,,,,,,,,,,,,,,,452.0,142.0,301.0,22.0,0.0,53.0,281.62,246.07
2018-01-13 21:00:00+00:00,,,,,,,,,,,,,,,,,454.0,141.0,294.0,22.0,0.0,53.0,244.69,225.36
2018-01-13 22:00:00+00:00,,,,,,,,,,,,,,,,,446.0,142.0,287.0,22.0,0.0,53.0,217.57,182.69
2018-01-13 23:00:00+00:00,,,,,,,,,,,,,,,,,452.0,141.0,289.0,22.0,0.0,54.0,214.34,188.49
2018-01-14 00:00:00+00:00,,,,,,,,,,,,,,,,,443.0,142.0,289.0,22.0,0.0,53.0,202.66,193.0
2018-01-14 01:00:00+00:00,,,,,,,,,,,,,,,,,438.0,142.0,288.0,22.0,0.0,53.0,210.84,183.18
2018-01-14 02:00:00+00:00,,,,,,,,,,,,,,,,,446.0,138.0,289.0,22.0,0.0,53.0,223.98,169.34
2018-01-14 03:00:00+00:00,,,,,,,,,,,,,,,,,436.0,141.0,288.0,22.0,0.0,53.0,260.9,175.27
2018-01-14 04:00:00+00:00,,,,,,,,,,,,,,,,,433.0,141.0,288.0,22.0,0.0,53.0,279.82,181.47
2018-01-14 05:00:00+00:00,,,,,,,,,,,,,,,,,434.0,141.0,286.0,22.0,0.0,53.0,294.8,197.3
2018-01-14 06:00:00+00:00,,,,,,,,,,,,,,,,,440.0,141.0,288.0,22.0,0.0,53.0,276.18,208.24
2018-01-14 07:00:00+00:00,,,,,,,,,,,,,,,,,453.98,135.68,286.48,21.9,0.51,52.96,304.59,190.08
2018-01-14 08:00:00+00:00,,,,,,,,,,,,,,,,,452.94,133.04,284.44,21.7,3.01,52.88,325.14,211.86
2018-01-14 09:00:00+00:00,,,,,,,,,,,,,,,,,454.76,131.16,278.76,20.8,11.88,52.52,318.61,238.46
2018-01-14 10:00:00+00:00,,,,,,,,,,,,,,,,,456.62,136.92,287.12,22.1,19.39,53.24,301.51,228.63
2018-01-14 11:00:00+00:00,,,,,,,,,,,,,,,,,462.54,136.64,288.04,22.7,22.57,53.08,226.44,193.71
2018-01-14 12:00:00+00:00,,,,,,,,,,,,,,,,,463.56,138.96,298.56,22.8,21.85,53.12,204.94,172.08
2018-01-14 13:00:00+00:00,,,,,,,,,,,,,,,,,456.72,138.52,294.72,22.6,14.22,51.44,207.49,173.87
2018-01-14 14:00:00+00:00,,,,,,,,,,,,,,,,,458.9,137.4,291.4,22.5,4.96,51.8,248.37,198.18
2018-01-14 15:00:00+00:00,,,,,,,,,,,,,,,,,502.98,136.68,292.48,22.9,0.62,39.96,261.17,224.46
2018-01-14 16:00:00+00:00,,,,,,,,,,,,,,,,,508.0,136.0,289.0,22.0,0.0,35.0,241.14,243.17
2018-01-14 17:00:00+00:00,,,,,,,,,,,,,,,,,511.0,136.0,291.0,22.0,0.0,35.0,287.24,268.04
2018-01-14 18:00:00+00:00,,,,,,,,,,,,,,,,,491.0,136.0,290.0,21.0,0.0,37.0,292.75,282.65
2018-01-14 19:00:00+00:00,,,,,,,,,,,,,,,,,492.0,136.0,291.0,21.0,0.0,35.0,296.03,286.82
2018-01-14 20:00:00+00:00,,,,,,,,,,,,,,,,,475.0,136.0,289.0,21.0,0.0,35.0,330.17,273.82
2018-01-14 21:00:00+00:00,,,,,,,,,,,,,,,,,458.0,136.0,291.0,20.0,0.0,36.0,340.69,293.74
2018-01-14 22:00:00+00:00,,,,,,,,,,,,,,,,,460.0,135.0,282.0,20.0,0.0,35.0,356.37,291.8
2018-01-14 23:00:00+00:00,,,,,,,,,,,,,,,,,471.0,134.0,282.0,18.0,0.0,36.0,365.41,291.88
2018-01-15 00:00:00+00:00,,,,,,,,,,,,,,,,,471.0,134.0,282.0,11.0,0.0,36.0,367.01,300.53
2018-01-15 01:00:00+00:00,,,,,,,,,,,,,,,,,478.0,133.0,280.0,11.0,0.0,35.0,371.06,326.45
2018-01-15 02:00:00+00:00,,,,,,,,,,,,,,,,,466.0,133.0,281.0,11.0,0.0,35.0,372.13,328.83
2018-01-15 03:00:00+00:00,,,,,,,,,,,,,,,,,465.0,133.0,283.0,11.0,0.0,35.0,368.59,335.69
2018-01-15 04:00:00+00:00,,,,,,,,,,,,,,,,,467.0,134.0,283.0,11.0,0.0,35.0,367.24,349.94
2018-01-15 05:00:00+00:00,,,,,,,,,,,,,,,,,478.0,134.0,286.0,12.0,0.0,35.0,373.39,377.38
2018-01-15 06:00:00+00:00,,,,,,,,,,,,,,,,,464.0,135.0,284.0,12.0,0.01,35.0,373.46,397.35
2018-01-15 07:00:00+00:00,,,,,,,,,,,,,,,,,467.98,131.68,281.48,18.9,1.4,34.96,373.56,416.0
2018-01-15 08:00:00+00:00,,,,,,,,,,,,,,,,,460.7,132.2,281.2,21.5,14.51,35.4,373.35,419.65
2018-01-15 09:00:00+00:00,,,,,,,,,,,,,,,,,473.46,135.36,290.96,22.3,26.67,36.92,373.52,423.56
2018-01-15 10:00:00+00:00,,,,,,,,,,,,,,,,,478.4,135.4,289.4,23.0,29.63,39.8,372.32,433.86
2018-01-15 11:00:00+00:00,,,,,,,,,,,,,,,,,476.42,133.72,288.92,21.1,28.83,36.84,373.71,439.89
2018-01-15 12:00:00+00:00,,,,,,,,,,,,,,,,,472.54,132.64,285.04,20.7,22.84,37.08,373.52,424.64
2018-01-15 13:00:00+00:00,,,,,,,,,,,,,,,,,472.76,133.16,286.76,20.8,12.4,35.52,371.63,428.36
2018-01-15 14:00:00+00:00,,,,,,,,,,,,,,,,,485.9,134.4,288.4,21.5,4.54,27.8,371.47,438.56
2018-01-15 15:00:00+00:00,,,,,,,,,,,,,,,,,477.98,135.68,290.48,21.9,0.53,31.96,371.32,439.75
2018-01-15 16:00:00+00:00,,,,,,,,,,,,,,,,,478.0,135.0,289.0,22.0,0.0,42.0,371.4,447.58
2018-01-15 17:00:00+00:00,,,,,,,,,,,,,,,,,476.0,134.0,288.0,22.0,0.0,43.0,371.45,454.55
2018-01-15 18:00:00+00:00,,,,,,,,,,,,,,,,,477.0,134.0,287.0,22.0,0.0,44.0,371.33,469.14
2018-01-15 19:00:00+00:00,,,,,,,,,,,,,,,,,476.0,133.0,286.0,22.0,0.0,44.0,370.37,475.76
2018-01-15 20:00:00+00:00,,,,,,,,,,,,,,,,,473.0,100.0,287.0,22.0,0.0,37.0,369.12,483.25
2018-01-15 21:00:00+00:00,,,,,,,,,,,,,,,,,472.0,84.0,289.0,22.0,0.0,36.0,368.66,486.75
2018-01-15 22:00:00+00:00,,,,,,,,,,,,,,,,,467.0,71.0,284.0,22.0,0.0,36.0,367.19,490.5
2018-01-15 23:00:00+00:00,,,,,,,,,,,,,,,,,444.0,64.0,286.0,22.0,0.0,36.0,367.07,495.69
2018-01-16 00:00:00+00:00,,,,,,,,,,,,,,,,,427.0,56.0,283.0,22.0,0.0,36.0,366.99,493.86
2018-01-16 01:00:00+00:00,,,,,,,,,,,,,,,,,458.0,50.0,282.0,22.0,0.0,36.0,367.01,492.56
2018-01-16 02:00:00+00:00,,,,,,,,,,,,,,,,,459.0,50.0,282.0,22.0,0.0,37.0,366.97,483.48
2018-01-16 03:00:00+00:00,,,,,,,,,,,,,,,,,459.0,51.0,283.0,22.0,0.0,36.0,362.92,442.83
2018-01-16 04:00:00+00:00,,,,,,,,,,,,,,,,,430.0,60.0,288.0,22.0,0.0,36.0,356.95,369.48
2018-01-16 05:00:00+00:00,,,,,,,,,,,,,,,,,468.0,73.0,282.0,22.0,0.0,36.0,326.86,337.45
2018-01-16 06:00:00+00:00,,,,,,,,,,,,,,,,,469.0,99.0,299.0,22.0,0.0,38.0,294.79,318.14
2018-01-16 07:00:00+00:00,,,,,,,,,,,,,,,,,461.98,153.68,315.48,21.9,1.25,40.96,324.41,317.86
2018-01-16 08:00:00+00:00,,,,,,,,,,,,,,,,,475.74,183.84,312.24,22.7,13.1,42.48,348.43,266.15
2018-01-16 09:00:00+00:00,,,,,,,,,,,,,,,,,474.48,195.68,301.48,23.4,25.61,38.96,310.95,210.5
2018-01-16 10:00:00+00:00,,,,,,,,,,,,,,,,,474.32,191.12,291.32,21.6,34.05,27.64,304.8,257.71
2018-01-16 11:00:00+00:00,,,,,,,,,,,,,,,,,477.44,193.04,293.44,22.2,27.59,27.88,274.52,225.31
2018-01-16 12:00:00+00:00,,,,,,,,,,,,,,,,,479.56,194.96,301.56,22.8,22.29,44.12,253.93,222.15
2018-01-16 13:00:00+00:00,,,,,,,,,,,,,,,,,478.7,200.2,305.2,22.5,15.15,50.4,280.17,199.04
2018-01-16 14:00:00+00:00,,,,,,,,,,,,,,,,,479.88,200.08,307.88,22.4,6.03,54.76,248.78,188.87
2018-01-16 15:00:00+00:00,,,,,,,,,,,,,,,,,479.98,198.68,355.48,22.9,0.74,61.96,201.84,170.14
2018-01-16 16:00:00+00:00,,,,,,,,,,,,,,,,,482.0,201.0,355.0,23.0,0.0,63.0,244.42,186.05
2018-01-16 17:00:00+00:00,,,,,,,,,,,,,,,,,494.0,201.0,397.0,23.0,0.0,66.0,242.28,178.27
2018-01-16 18:00:00+00:00,,,,,,,,,,,,,,,,,475.0,201.0,317.0,23.0,0.0,71.0,279.12,169.18
2018-01-16 19:00:00+00:00,,,,,,,,,,,,,,,,,475.0,158.0,312.0,22.0,0.0,59.0,274.62,171.67
2018-01-16 20:00:00+00:00,,,,,,,,,,,,,,,,,476.0,157.0,286.0,22.0,0.0,57.0,284.64,176.06
2018-01-16 21:00:00+00:00,,,,,,,,,,,,,,,,,471.0,152.0,288.0,22.0,0.0,57.0,322.77,197.69
2018-01-16 22:00:00+00:00,,,,,,,,,,,,,,,,,475.0,151.0,288.0,22.0,0.0,56.0,312.85,188.76
2018-01-16 23:00:00+00:00,,,,,,,,,,,,,,,,,483.0,151.0,305.0,22.0,0.0,51.0,281.67,197.57
2018-01-17 00:00:00+00:00,,,,,,,,,,,,,,,,,481.0,151.0,290.0,22.0,0.0,50.0,318.39,203.28
2018-01-17 01:00:00+00:00,,,,,,,,,,,,,,,,,478.0,151.0,290.0,16.0,0.0,52.0,308.33,190.69
2018-01-17 02:00:00+00:00,,,,,,,,,,,,,,,,,477.0,151.0,300.0,11.0,0.0,52.0,273.1,172.71
2018-01-17 03:00:00+00:00,,,,,,,,,,,,,,,,,469.0,151.0,301.0,11.0,0.0,53.0,301.43,165.91
2018-01-17 04:00:00+00:00,,,,,,,,,,,,,,,,,466.0,151.0,305.0,11.0,0.0,65.0,286.51,155.1
2018-01-17 05:00:00+00:00,,,,,,,,,,,,,,,,,458.0,151.0,304.0,11.0,0.0,66.0,227.56,127.03
2018-01-17 06:00:00+00:00,,,,,,,,,,,,,,,,,466.0,176.0,335.0,20.0,0.0,67.0,184.18,99.19
2018-01-17 07:00:00+00:00,,,,,,,,,,,,,,,,,465.98,236.68,368.48,22.9,0.8,69.96,202.88,113.35
2018-01-17 08:00:00+00:00,,,,,,,,,,,,,,,,,463.84,235.44,338.84,23.2,7.74,71.68,150.09,95.56
2018-01-17 09:00:00+00:00,,,,,,,,,,,,,,,,,474.64,213.24,372.64,21.2,18.16,67.28,157.72,111.58
2018-01-17 10:00:00+00:00,,,,,,,,,,,,,,,,,474.56,223.96,407.56,24.8,21.93,64.12,179.17,128.8
2018-01-17 11:00:00+00:00,,,,,,,,,,,,,,,,,479.52,210.32,325.52,20.6,24.15,65.04,155.45,142.66
2018-01-17 12:00:00+00:00,,,,,,,,,,,,,,,,,460.58,207.28,308.08,19.9,21.17,65.16,215.97,159.96
2018-01-17 13:00:00+00:00,,,,,,,,,,,,,,,,,462.68,207.88,312.68,19.4,15.93,66.36,232.97,153.95
2018-01-17 14:00:00+00:00,,,,,,,,,,,,,,,,,467.9,212.4,309.4,19.5,4.84,66.8,271.0,133.12
2018-01-17 15:00:00+00:00,,,,,,,,,,,,,,,,,467.98,215.68,308.48,19.9,0.71,67.96,335.55,154.86
2018-01-17 16:00:00+00:00,,,,,,,,,,,,,,,,,467.0,233.0,345.0,21.0,0.0,68.0,318.54,142.6
2018-01-17 17:00:00+00:00,,,,,,,,,,,,,,,,,469.0,241.0,368.0,21.0,0.0,68.0,302.63,160.15
2018-01-17 18:00:00+00:00,,,,,,,,,,,,,,,,,468.0,245.0,282.0,21.0,0.0,67.0,286.1,173.12
2018-01-17 19:00:00+00:00,,,,,,,,,,,,,,,,,471.0,214.0,276.0,20.0,0.0,51.0,285.68,181.76
2018-01-17 20:00:00+00:00,,,,,,,,,,,,,,,,,470.0,209.0,279.0,20.0,0.0,51.0,291.35,196.69
2018-01-17 21:00:00+00:00,,,,,,,,,,,,,,,,,470.0,208.0,282.0,20.0,0.0,50.0,274.23,186.21
2018-01-17 22:00:00+00:00,,,,,,,,,,,,,,,,,467.0,209.0,280.0,20.0,0.0,49.0,318.76,175.54
2018-01-17 23:00:00+00:00,,,,,,,,,,,,,,,,,468.0,157.0,292.0,20.0,0.0,50.0,274.05,163.36
2018-01-18 00:00:00+00:00,,,,,,,,,,,,,,,,,469.0,148.0,301.0,20.0,0.0,49.0,289.01,205.33
2018-01-18 01:00:00+00:00,,,,,,,,,,,,,,,,,469.0,149.0,304.0,13.0,0.0,50.0,351.93,208.18
2018-01-18 02:00:00+00:00,,,,,,,,,,,,,,,,,465.0,149.0,307.0,10.0,0.0,50.0,356.17,227.47
2018-01-18 03:00:00+00:00,,,,,,,,,,,,,,,,,469.0,149.0,294.0,10.0,0.0,53.0,316.65,221.55
2018-01-18 04:00:00+00:00,,,,,,,,,,,,,,,,,467.0,148.0,292.0,10.0,0.0,65.0,345.33,220.75
2018-01-18 05:00:00+00:00,,,,,,,,,,,,,,,,,468.0,154.0,292.0,10.0,0.0,68.0,310.57,218.36
2018-01-18 06:00:00+00:00,,,,,,,,,,,,,,,,,490.0,155.0,324.0,15.0,0.0,68.0,275.09,176.02
2018-01-18 07:00:00+00:00,,,,,,,,,,,,,,,,,461.0,148.0,298.0,18.0,0.0,67.0,280.13,138.02
2018-01-18 08:00:00+00:00,,,,,,,,,,,,,,,,,465.0,171.0,311.0,18.0,0.0,66.0,251.67,118.83
2018-01-18 09:00:00+00:00,,,,,,,,,,,,,,,,,480.9,200.4,309.4,18.5,5.04,63.8,272.81,124.35
