,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Hydro Pumped Storage Net
2018-01-11 01:00:00+00:00,1398.9050000000002,797.8900000000001,450.95000000000005,335.39,180.60500000000002,0.0,,270.365,-223.885
2018-01-11 02:00:00+00:00,1388.09,795.97,451.115,335.71500000000003,180.685,0.0,,216.97,-221.47
2018-01-11 03:00:00+00:00,1374.51,792.0,452.625,336.355,180.935,0.0,,145.885,-218.76
2018-01-11 04:00:00+00:00,1361.9850000000001,790.23,448.94,335.38,180.06,0.0,,130.745,-217.14999999999998
2018-01-11 05:00:00+00:00,1380.2,787.9549999999999,455.985,337.315,181.67000000000002,0.0,,94.535,-214.0
2018-01-11 06:00:00+00:00,1416.03,764.855,451.81,336.44,180.98,0.0,,51.19,-176.24
2018-01-11 07:00:00+00:00,1383.325,761.4300000000001,434.55,330.475,177.985,0.0,,46.834999999999994,13.765
2018-01-11 08:00:00+00:00,1409.67,763.495,440.45,333.915,179.475,0.0,,46.385000000000005,40.06
2018-01-11 09:00:00+00:00,,,,,,,,,
2018-01-11 10:00:00+00:00,1407.44,760.8,442.79999999999995,334.81,179.99,0.0,,33.72,16.54
2018-01-11 11:00:00+00:00,1402.24,760.015,438.94,333.44,179.9,0.0,,59.910000000000004,15.775
2018-01-11 12:00:00+00:00,1406.28,762.09,442.46000000000004,333.825,180.635,0.0,,72.435,16.619999999999997
2018-01-11 13:00:00+00:00,1405.64,762.02,441.455,334.21500000000003,180.745,0.0,,87.52,15.995000000000001
2018-01-11 14:00:00+00:00,1384.915,753.855,430.36,329.51,179.23000000000002,0.0,,129.905,15.81
2018-01-11 15:00:00+00:00,1395.145,763.4649999999999,434.03,330.155,180.64499999999998,0.0,,209.66000000000003,18.155
2018-01-11 16:00:00+00:00,1376.2849999999999,760.1300000000001,428.17,327.88,180.51,0.0,,278.975,57.855
2018-01-11 17:00:00+00:00,1403.4099999999999,764.71,437.225,332.07000000000005,192.82,0.0,,337.87,139.45
2018-01-11 18:00:00+00:00,1364.2800000000002,752.47,424.135,326.21000000000004,196.485,0.0,,464.53499999999997,114.33
2018-01-11 19:00:00+00:00,1307.645,722.44,434.17,329.62,200.075,0.0,,654.31,100.00999999999999
2018-01-11 20:00:00+00:00,1216.2350000000001,537.96,369.405,327.65,198.435,0.0,,907.53,97.19
2018-01-11 21:00:00+00:00,1035.7250000000001,506.955,307.64,328.07,178.565,0.0,,1215.47,78.655
2018-01-11 22:00:00+00:00,757.3900000000001,352.025,82.21,327.41499999999996,178.39,0.0,,1495.145,94.25999999999999
2018-01-11 23:00:00+00:00,683.665,321.53,0.0,331.97,181.39499999999998,0.0,,1684.72,60.385
2018-01-12 00:00:00+00:00,779.3050000000001,269.945,0.015,336.87,184.625,0.0,,1748.435,-29.925
2018-01-12 01:00:00+00:00,804.345,226.53,0.0,332.41499999999996,181.765,0.0,,1896.025,-227.255
2018-01-12 02:00:00+00:00,596.185,221.615,0.0,278.41499999999996,180.36,0.0,,2117.375,-300.79999999999995
2018-01-12 03:00:00+00:00,568.145,229.95,0.0,189.85500000000002,182.535,0.0,,2132.215,-295.40999999999997
2018-01-12 04:00:00+00:00,561.415,225.17,0.0,188.85500000000002,182.16,0.0,,2060.725,-292.03999999999996
2018-01-12 05:00:00+00:00,558.3,222.805,0.0,187.99,181.74,0.0,,2051.85,-288.195
2018-01-12 06:00:00+00:00,566.94,226.465,0.0,189.475,182.015,0.0,,2206.73,-283.765
2018-01-12 07:00:00+00:00,668.685,268.02,0.0,238.815,178.885,0.0,,2424.245,16.725
2018-01-12 08:00:00+00:00,664.895,314.58500000000004,0.0,323.20000000000005,176.3,0.0,,2531.68,18.085
2018-01-12 09:00:00+00:00,660.495,268.895,0.0,325.975,179.26,0.0,,2546.215,40.57
2018-01-12 10:00:00+00:00,697.39,266.86,0.0,329.135,178.75,0.0,,2586.85,60.015
2018-01-12 11:00:00+00:00,538.28,230.4,0.0,293.14,177.725,0.0,,2681.6,21.24
2018-01-12 12:00:00+00:00,585.9549999999999,239.20499999999998,0.0,283.12,177.875,0.0,,2676.7200000000003,45.515
2018-01-12 13:00:00+00:00,584.4000000000001,232.585,0.0,322.53,177.405,0.0,,2666.01,22.585
2018-01-12 14:00:00+00:00,570.6400000000001,231.65,0.015,333.645,177.385,0.0,,2649.38,41.045
2018-01-12 15:00:00+00:00,551.655,225.07999999999998,0.0,330.595,174.065,0.0,,2722.5550000000003,20.35
2018-01-12 16:00:00+00:00,574.9549999999999,229.31,0.0,331.94,173.77499999999998,0.0,,2736.815,79.935
2018-01-12 17:00:00+00:00,605.395,228.37,0.015,330.91999999999996,172.64499999999998,0.0,,2675.83,39.76
2018-01-12 18:00:00+00:00,570.87,226.19,0.03,330.385,171.935,0.0,,2590.6800000000003,21.009999999999998
2018-01-12 19:00:00+00:00,572.12,223.195,0.015,257.41,170.98000000000002,0.0,,2790.835,22.25
2018-01-12 20:00:00+00:00,586.275,236.965,0.0,235.955,174.5,0.0,,2770.605,25.335
2018-01-12 21:00:00+00:00,570.9749999999999,229.24,0.0,216.12,172.70499999999998,0.0,,2799.48,40.35
2018-01-12 22:00:00+00:00,529.3,228.39,0.0,188.495,172.76999999999998,0.0,,2697.955,20.240000000000002
2018-01-12 23:00:00+00:00,517.14,219.215,0.0,185.84,170.495,0.0,,2462.39,20.310000000000002
2018-01-13 00:00:00+00:00,531.6500000000001,280.23,0.03,189.72,173.55,0.0,,2275.915,-64.9
2018-01-13 01:00:00+00:00,534.095,329.28499999999997,0.045,188.725,173.345,0.0,,2058.915,-186.20499999999998
2018-01-13 02:00:00+00:00,548.575,338.19,0.15,191.585,175.195,0.0,,1822.055,-222.31
2018-01-13 03:00:00+00:00,556.72,351.0,0.15,194.01999999999998,176.70999999999998,0.0,,1632.93,-219.68
2018-01-13 04:00:00+00:00,548.31,340.2,0.15,191.32,175.445,0.0,,1621.305,-217.81
2018-01-13 05:00:00+00:00,543.81,340.095,0.15,191.38,174.85,0.0,,1646.6550000000002,-216.23000000000002
2018-01-13 06:00:00+00:00,574.9100000000001,341.805,0.16499999999999998,226.685,175.385,0.0,,1643.7350000000001,-213.785
2018-01-13 07:00:00+00:00,622.235,334.855,0.15,321.735,173.57,0.0,,1512.225,-27.770000000000003
2018-01-13 08:00:00+00:00,619.065,332.615,28.81,330.85,173.88,0.0,,1435.5149999999999,15.445
2018-01-13 09:00:00+00:00,569.505,309.595,175.54500000000002,328.765,172.875,0.0,,1370.58,15.48
2018-01-13 10:00:00+00:00,792.4,346.35,256.345,334.73,177.365,0.0,,1215.375,19.840000000000003
2018-01-13 11:00:00+00:00,982.96,404.365,296.71000000000004,333.945,177.05,0.0,,1115.0700000000002,18.12
2018-01-13 12:00:00+00:00,1208.92,413.735,326.575,334.95000000000005,177.505,0.0,,980.67,18.665
2018-01-13 13:00:00+00:00,1251.105,505.375,374.705,332.85,176.905,0.0,,766.2650000000001,17.825
2018-01-13 14:00:00+00:00,1303.1100000000001,568.655,434.6,335.19,177.41,0.0,,653.96,21.450000000000003
2018-01-13 15:00:00+00:00,1307.9650000000001,689.35,423.695,329.365,173.715,0.0,,522.795,40.135
2018-01-13 16:00:00+00:00,1279.6100000000001,737.27,426.54499999999996,330.78499999999997,174.72,0.0,,399.71000000000004,43.21
2018-01-13 17:00:00+00:00,1290.6100000000001,797.705,429.56,332.77,175.875,0.0,,428.77,100.41
2018-01-13 18:00:00+00:00,1289.4850000000001,803.415,429.56,332.86,175.895,0.0,,412.675,180.36
2018-01-13 19:00:00+00:00,1283.625,676.51,426.88,330.6,191.14,0.0,,374.345,99.61
2018-01-13 20:00:00+00:00,1187.7150000000001,635.73,388.79999999999995,330.06,189.97000000000003,0.0,,323.775,20.68
2018-01-13 21:00:00+00:00,1071.28,639.055,300.74,331.215,189.20499999999998,0.0,,323.13,21.189999999999998
2018-01-13 22:00:00+00:00,1021.395,617.2249999999999,311.48,331.255,178.375,0.0,,341.815,23.795
2018-01-13 23:00:00+00:00,955.12,661.615,346.86,333.865,175.47,0.0,,409.995,25.595
2018-01-14 00:00:00+00:00,957.985,538.86,378.74,331.475,173.605,0.0,,487.90999999999997,-70.585
2018-01-14 01:00:00+00:00,960.75,466.3,399.705,331.375,173.845,0.0,,454.07,-225.61
2018-01-14 02:00:00+00:00,929.605,355.415,327.905,333.86,175.285,0.0,,379.745,-222.825
2018-01-14 03:00:00+00:00,916.375,342.83000000000004,332.775,331.38,174.13,0.0,,468.59000000000003,-221.43
2018-01-14 04:00:00+00:00,746.52,340.08,301.58,330.305,173.22,0.0,,676.0450000000001,-219.785
2018-01-14 05:00:00+00:00,819.8299999999999,343.73,321.37,332.005,174.195,0.0,,698.4200000000001,-217.255
2018-01-14 06:00:00+00:00,734.87,348.29,305.605,333.865,174.73000000000002,0.0,,807.9549999999999,-214.3
2018-01-14 07:00:00+00:00,644.7,321.89,193.885,329.03999999999996,171.79000000000002,0.0,,885.2049999999999,-25.349999999999998
2018-01-14 08:00:00+00:00,543.085,321.45500000000004,177.45,284.035,172.11,0.0,,938.765,20.17
2018-01-14 09:00:00+00:00,552.365,287.26,186.345,245.105,173.47,0.0,,1234.0149999999999,24.380000000000003
2018-01-14 10:00:00+00:00,443.20500000000004,213.005,176.265,297.15,171.625,0.0,,1428.95,20.17
2018-01-14 11:00:00+00:00,357.75,208.57,178.625,328.87,171.37,0.0,,1612.865,20.13
2018-01-14 12:00:00+00:00,360.43,214.885,182.98000000000002,329.925,174.7,0.0,,1802.865,20.575000000000003
2018-01-14 13:00:00+00:00,361.46500000000003,217.685,187.0,218.91500000000002,175.13,0.0,,2123.9700000000003,20.39
2018-01-14 14:00:00+00:00,361.795,221.51999999999998,191.37,188.18,175.475,0.0,,2329.5150000000003,22.62
2018-01-14 15:00:00+00:00,360.46500000000003,220.51999999999998,189.695,188.04500000000002,175.35500000000002,0.0,,2552.345,22.875
2018-01-14 16:00:00+00:00,398.88,231.495,199.42000000000002,214.53,178.14999999999998,0.0,,2617.755,104.62
2018-01-14 17:00:00+00:00,380.62,214.53,183.815,308.1,174.495,0.0,,2618.81,137.765
2018-01-14 18:00:00+00:00,367.275,243.72,196.07,326.11,176.20999999999998,0.0,,2674.605,104.185
2018-01-14 19:00:00+00:00,377.96000000000004,233.66500000000002,183.14499999999998,301.0,174.055,0.0,,2658.95,116.85499999999999
2018-01-14 20:00:00+00:00,432.845,234.91500000000002,202.775,248.115,178.45,0.0,,2645.285,127.0
2018-01-14 21:00:00+00:00,406.81,218.92000000000002,185.82999999999998,285.67999999999995,174.75,0.0,,2536.065,40.64
2018-01-14 22:00:00+00:00,353.685,212.45499999999998,180.13,229.10500000000002,173.745,0.0,,2368.065,20.425
2018-01-14 23:00:00+00:00,355.74,216.275,183.82,194.305,174.20499999999998,0.0,,2272.3050000000003,21.2
2018-01-15 00:00:00+00:00,355.385,224.03500000000003,195.235,189.24,171.08499999999998,0.0,,2114.795,-78.97
2018-01-15 01:00:00+00:00,359.02,228.64,198.92000000000002,190.75,166.33499999999998,0.0,,2130.4049999999997,-264.025
2018-01-15 02:00:00+00:00,354.65,227.73000000000002,196.075,191.12,165.265,0.0,,2069.935,-297.94500000000005
2018-01-15 03:00:00+00:00,372.185,231.74,200.425,214.565,166.85000000000002,0.0,,1949.46,-294.02
2018-01-15 04:00:00+00:00,371.01,222.28500000000003,189.52499999999998,287.41499999999996,164.905,0.0,,1948.02,-290.58000000000004
2018-01-15 05:00:00+00:00,377.62,217.51999999999998,186.835,297.19,164.28,0.0,,2043.32,-287.135
2018-01-15 06:00:00+00:00,401.15999999999997,221.575,190.695,308.445,165.125,0.0,,2075.9049999999997,-176.75
2018-01-15 07:00:00+00:00,519.945,266.65,261.48,314.58,167.26999999999998,0.0,,2165.115,26.395
2018-01-15 08:00:00+00:00,525.28,338.865,308.125,314.71000000000004,164.70499999999998,0.0,,2150.825,20.39
2018-01-15 09:00:00+00:00,522.0,346.56,212.35,317.67499999999995,175.07999999999998,0.0,,2239.73,42.47
2018-01-15 10:00:00+00:00,546.22,285.84000000000003,208.64999999999998,318.275,184.72,0.0,,2179.555,22.4
2018-01-15 11:00:00+00:00,544.285,246.745,206.975,318.05,194.125,0.0,,2196.9,23.244999999999997
2018-01-15 12:00:00+00:00,484.42,214.81,176.28,318.4,192.61,0.0,,2358.8450000000003,20.5
2018-01-15 13:00:00+00:00,415.12,214.635,176.28,313.93,173.57,0.0,,2425.575,20.315
2018-01-15 14:00:00+00:00,393.46000000000004,231.435,190.53500000000003,254.46499999999997,176.70499999999998,0.0,,2474.02,47.084999999999994
2018-01-15 15:00:00+00:00,400.615,214.24,173.60000000000002,246.485,172.69,0.0,,2498.01,99.38499999999999
2018-01-15 16:00:00+00:00,411.96000000000004,226.12,186.495,317.27,177.55,0.0,,2402.3050000000003,105.32
2018-01-15 17:00:00+00:00,558.93,221.425,195.565,330.385,185.875,0.0,,2439.19,122.855
2018-01-15 18:00:00+00:00,374.98,218.65,176.28,328.29499999999996,193.68,0.0,,2376.08,80.455
2018-01-15 19:00:00+00:00,361.055,216.715,176.785,329.27,193.755,0.0,,2399.5699999999997,59.69
2018-01-15 20:00:00+00:00,393.78499999999997,230.52499999999998,191.87,334.45500000000004,186.5,0.0,,2452.95,46.504999999999995
2018-01-15 21:00:00+00:00,406.855,213.47,177.45,328.825,173.0,0.0,,2468.745,44.635
2018-01-15 22:00:00+00:00,403.15,224.485,188.35,218.04,175.745,0.0,,2478.8,24.924999999999997
2018-01-15 23:00:00+00:00,403.33,218.475,183.99,189.305,173.765,0.0,,2509.165,20.245
2018-01-16 00:00:00+00:00,405.94,221.46,188.01999999999998,211.585,173.915,0.0,,2418.0249999999996,-29.595000000000002
2018-01-16 01:00:00+00:00,404.42999999999995,216.85500000000002,185.505,190.265,173.54500000000002,0.0,,2419.515,-191.255
2018-01-16 02:00:00+00:00,386.27,238.245,205.635,192.3,179.26,0.0,,2314.2250000000004,-298.08500000000004
2018-01-16 03:00:00+00:00,372.985,227.875,198.415,191.025,175.805,0.0,,2256.165,-294.865
2018-01-16 04:00:00+00:00,362.27,220.625,187.01,190.13,174.035,0.0,,2235.965,-292.59000000000003
2018-01-16 05:00:00+00:00,366.02,223.745,187.83999999999997,190.195,175.15499999999997,0.0,,2253.69,-287.905
2018-01-16 06:00:00+00:00,372.005,230.14999999999998,196.06,191.18,176.41000000000003,0.0,,2340.9750000000004,-214.29
2018-01-16 07:00:00+00:00,431.97,221.115,189.01,301.485,174.475,0.0,,2444.1000000000004,-25.935
2018-01-16 08:00:00+00:00,549.935,239.105,383.765,319.32,174.94,0.0,,2359.135,40.129999999999995
2018-01-16 09:00:00+00:00,553.88,269.59,331.255,321.635,177.235,0.0,,2374.91,19.95
2018-01-16 10:00:00+00:00,535.285,229.20499999999998,371.69,322.47,193.95499999999998,0.0,,2364.7799999999997,20.275
2018-01-16 11:00:00+00:00,543.565,217.53,274.74,322.58500000000004,194.16500000000002,0.0,,2371.17,42.25
2018-01-16 12:00:00+00:00,574.325,243.5,347.04,322.88,193.78,0.0,,2333.535,64.525
2018-01-16 13:00:00+00:00,571.59,270.345,401.54999999999995,327.275,184.89,0.0,,2331.59,21.595
2018-01-16 14:00:00+00:00,556.435,306.12,324.22,329.69,163.885,0.0,,2424.18,22.295
2018-01-16 15:00:00+00:00,542.095,347.085,316.5,328.66999999999996,168.235,0.0,,2354.2,21.925
2018-01-16 16:00:00+00:00,540.7,309.705,282.795,327.225,173.58999999999997,0.0,,2392.635,39.83
2018-01-16 17:00:00+00:00,561.96,278.595,291.375,331.15,186.31,0.0,,2362.255,101.32499999999999
2018-01-16 18:00:00+00:00,558.395,233.785,264.4,325.615,192.115,0.0,,2346.635,118.395
2018-01-16 19:00:00+00:00,519.63,212.935,207.195,330.015,195.32999999999998,0.0,,2250.43,44.015
2018-01-16 20:00:00+00:00,568.865,220.345,215.055,334.32500000000005,187.125,0.0,,2298.21,67.445
2018-01-16 21:00:00+00:00,561.24,211.4,226.95999999999998,332.055,176.095,0.0,,2343.635,103.705
2018-01-16 22:00:00+00:00,522.5799999999999,205.76999999999998,193.55,329.4,174.755,0.0,,2420.1899999999996,22.77
2018-01-16 23:00:00+00:00,414.3,225.37,191.88,290.01,175.40499999999997,0.0,,2378.1099999999997,22.619999999999997
2018-01-17 00:00:00+00:00,395.36,212.195,175.265,214.81,170.85500000000002,0.0,,2299.425,8.415
2018-01-17 01:00:00+00:00,402.11,222.12,185.49,193.89,174.95499999999998,0.0,,2265.4350000000004,-230.04000000000002
2018-01-17 02:00:00+00:00,410.495,235.72,198.755,195.995,177.84,0.0,,2199.385,-299.15
2018-01-17 03:00:00+00:00,411.55,236.745,201.435,196.055,177.14999999999998,0.0,,2100.19,-294.94
2018-01-17 04:00:00+00:00,407.27,229.39499999999998,197.075,196.025,175.22000000000003,0.0,,2076.1000000000004,-291.15999999999997
2018-01-17 05:00:00+00:00,418.04,243.385,207.635,196.365,177.93,0.0,,2092.7200000000003,-285.49
2018-01-17 06:00:00+00:00,444.45000000000005,246.88,209.65499999999997,206.70499999999998,179.29000000000002,0.0,,2223.3199999999997,-246.89
2018-01-17 07:00:00+00:00,555.105,196.815,329.09000000000003,311.885,173.79000000000002,0.0,,2192.375,-40.92
2018-01-17 08:00:00+00:00,537.295,303.165,276.58000000000004,311.0,171.58499999999998,0.0,,2237.255,20.5
2018-01-17 09:00:00+00:00,546.25,319.16499999999996,293.35,313.09000000000003,179.025,0.0,,2162.3199999999997,39.905
2018-01-17 10:00:00+00:00,548.15,346.41999999999996,268.725,314.9,186.64,0.0,,2057.965,23.02
2018-01-17 11:00:00+00:00,521.65,332.62,214.215,285.44,191.32,0.0,,2117.75,18.045
2018-01-17 12:00:00+00:00,359.095,315.47,360.465,258.145,194.54000000000002,0.0,,2115.835,66.535
2018-01-17 13:00:00+00:00,164.53,398.36,434.14,272.33500000000004,181.12,0.0,,1916.19,49.06
2018-01-17 14:00:00+00:00,201.27,449.57500000000005,408.15,295.245,178.0,0.0,,1636.75,84.365
2018-01-17 15:00:00+00:00,341.72,459.4,410.695,292.225,176.675,0.0,,1441.28,19.845
2018-01-17 16:00:00+00:00,565.8199999999999,501.33500000000004,414.875,329.105,176.715,0.0,,1480.51,25.66
2018-01-17 17:00:00+00:00,566.0150000000001,500.44,404.395,328.11,193.045,0.0,,1786.7150000000001,99.055
2018-01-17 18:00:00+00:00,565.38,433.655,402.23,325.91,192.76,0.0,,2049.56,98.905
2018-01-17 19:00:00+00:00,563.2850000000001,246.245,330.935,326.1,192.87,0.0,,2098.405,99.495
2018-01-17 20:00:00+00:00,569.78,259.975,332.61,329.96000000000004,176.68,0.0,,2133.1400000000003,106.22999999999999
2018-01-17 21:00:00+00:00,568.33,355.42,428.055,326.365,176.025,0.0,,1953.26,108.5
2018-01-17 22:00:00+00:00,567.37,422.6,395.68,315.78,168.475,0.0,,1848.5,14.05
2018-01-17 23:00:00+00:00,565.0799999999999,450.245,386.95000000000005,319.36,170.85500000000002,0.0,,1744.75,12.48
2018-01-18 00:00:00+00:00,522.75,358.455,312.815,316.04999999999995,168.68,0.0,,1941.665,-116.985
2018-01-18 01:00:00+00:00,537.745,230.27,279.61,313.52,172.25,0.0,,2027.78,-264.755
2018-01-18 02:00:00+00:00,515.415,218.74,294.7,313.02,172.59,0.0,,1980.53,-299.515
2018-01-18 03:00:00+00:00,525.2850000000001,231.685,280.45000000000005,315.005,175.14499999999998,0.0,,1892.835,-294.745
2018-01-18 04:00:00+00:00,547.5699999999999,234.005,354.58,315.815,175.27,0.0,,1703.315,-290.175
2018-01-18 05:00:00+00:00,556.46,303.835,392.65999999999997,331.48,176.055,0.0,,1455.16,-286.11
2018-01-18 06:00:00+00:00,563.755,362.53999999999996,398.355,334.605,179.405,0.0,,1559.7350000000001,-211.065
2018-01-18 07:00:00+00:00,597.0,436.78999999999996,389.49,332.135,175.065,30.485,,1472.245,-22.53
2018-01-18 08:00:00+00:00,625.345,435.09000000000003,398.04499999999996,329.36,172.15,14.99,,1488.12,40.935
2018-01-18 09:00:00+00:00,671.285,482.015,391.48,326.16499999999996,185.32999999999998,0.0,,1401.37,39.8
2018-01-18 10:00:00+00:00,737.4,496.225,344.365,322.98,190.87,0.0,,1468.9099999999999,16.07
2018-01-18 11:00:00+00:00,840.0,372.43499999999995,294.71000000000004,327.08000000000004,195.995,0.0,,1406.33,15.735
2018-01-18 12:00:00+00:00,869.03,272.815,287.485,328.11,198.44,0.0,,1542.28,19.4
2018-01-18 13:00:00+00:00,841.02,272.86,295.20500000000004,326.66999999999996,187.88,0.0,,1593.72,15.7
2018-01-18 14:00:00+00:00,906.565,272.84000000000003,305.95,327.315,179.245,0.0,,1643.135,35.365
2018-01-18 15:00:00+00:00,897.075,290.27,397.525,328.515,179.685,0.0,,1552.69,59.1
2018-01-18 16:00:00+00:00,907.685,329.115,400.57,328.39,182.055,0.0,,1364.725,60.64
2018-01-18 17:00:00+00:00,986.66,462.975,427.73,325.945,191.11,0.0,,1346.9299999999998,119.785
2018-01-18 18:00:00+00:00,1001.9200000000001,537.7750000000001,426.59000000000003,322.64,199.01999999999998,0.0,,1169.245,99.64
2018-01-18 19:00:00+00:00,984.225,538.415,431.14,324.125,199.275,0.0,,1068.9,101.58000000000001
2018-01-18 20:00:00+00:00,977.125,534.12,430.3,323.30499999999995,198.66,0.0,,982.135,24.71
2018-01-18 21:00:00+00:00,993.575,536.05,441.67499999999995,327.025,182.185,0.0,,967.58,105.86
2018-01-18 22:00:00+00:00,917.63,485.445,422.19500000000005,321.475,178.39999999999998,0.0,,1138.27,19.875
2018-01-18 23:00:00+00:00,944.3499999999999,430.655,439.78999999999996,328.33000000000004,181.10500000000002,0.0,,1182.065,23.65
2018-01-19 00:00:00+00:00,962.28,417.98,428.22,324.285,178.45499999999998,0.0,,1288.925,-113.65
2018-01-19 01:00:00+00:00,917.01,415.51,422.86,321.995,177.89,0.0,,1256.395,-227.0
2018-01-19 02:00:00+00:00,893.06,267.27,417.645,326.94,179.395,0.0,,1303.595,-223.815
2018-01-19 03:00:00+00:00,888.425,220.32,318.36,325.905,179.13,0.0,,1303.21,-221.725
2018-01-19 04:00:00+00:00,881.65,218.24,200.76,324.0,178.905,0.0,,1388.08,-220.16
2018-01-19 05:00:00+00:00,901.2149999999999,227.51,234.82,328.38,180.11,0.0,,1403.475,-216.79000000000002
2018-01-19 06:00:00+00:00,867.185,322.495,312.985,327.675,180.23000000000002,0.0,,1578.645,-214.84
2018-01-19 07:00:00+00:00,924.39,457.095,427.565,322.885,176.29,4.945,,1374.415,12.810000000000002
2018-01-19 08:00:00+00:00,958.365,478.53499999999997,425.205,318.59000000000003,172.79000000000002,9.855,,1383.8200000000002,58.699999999999996
2018-01-19 09:00:00+00:00,999.92,503.745,448.685,327.475,179.76,0.0,,1365.405,40.35
2018-01-19 10:00:00+00:00,982.925,492.695,441.15,324.125,187.755,0.0,,1385.45,12.48
2018-01-19 11:00:00+00:00,973.48,484.14,432.605,321.08,193.515,0.0,,1297.295,49.510000000000005
2018-01-19 12:00:00+00:00,965.065,485.82,432.27,321.565,194.05,0.0,,1391.725,10.760000000000002
2018-01-19 13:00:00+00:00,916.815,478.645,433.40999999999997,321.645,185.0,0.0,,1572.64,10.73
2018-01-19 14:00:00+00:00,868.125,436.46000000000004,391.16499999999996,322.325,175.875,0.0,,1663.525,15.515
2018-01-19 15:00:00+00:00,865.125,355.91999999999996,322.71500000000003,323.695,178.015,0.0,,1531.5,20.245
