,Biomass,Energy storage,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Onshore,Hydro Pumped Storage Net
2025-01-22 14:00:00+00:00,456.505,,7014.2775,584.4425,537.3475000000001,5740.795,2983.2825000000003,55377.735,2093.2825,287.2425,60.03,3840.5275,580.14
2025-01-22 15:00:00+00:00,456.33750000000003,,6584.095,586.4925000000001,164.07750000000001,5861.06,3218.1949999999997,55335.7975,924.2325,290.21,142.875,4271.7475,1008.8975
2025-01-22 16:00:00+00:00,453.855,,6762.1175,588.61,110.2375,6009.5675,3590.9975,55374.425,364.2125,289.68,159.635,4947.405000000001,2009.1325000000002
2025-01-22 17:00:00+00:00,449.21,,6861.7175,587.6374999999999,110.39,6539.54,3733.9575,55359.485,285.255,288.27250000000004,278.6925,5768.0775,2297.4425
2025-01-22 18:00:00+00:00,453.7975,,6554.452499999999,587.815,109.2875,6490.842500000001,3596.1975,55303.2675,286.11249999999995,289.17499999999995,500.85,6884.9375,1530.6924999999999
2025-01-22 19:00:00+00:00,451.3175,,6032.93,588.2375,109.57000000000001,6229.925,2967.3075,55374.905,0.0,287.7625,522.3225,7717.2225,689.19
2025-01-22 20:00:00+00:00,452.9,,5020.1925,587.66,109.2,5916.6225,2709.9325,55354.46,0.0,287.9575,604.9325,8503.305,317.5475
2025-01-22 21:00:00+00:00,452.685,,5189.525,588.455,109.31,5617.83,2653.5249999999996,55244.215,0.0,287.8725,558.2175,8507.0525,263.2525
2025-01-22 22:00:00+00:00,453.78,,4526.7675,588.4725,109.55000000000001,5410.4625,2326.5625,55218.575,0.0,290.62,459.89,8564.22,-22.154999999999987
2025-01-22 23:00:00+00:00,456.74,,2637.645,587.655,110.595,5201.84,2208.055,55175.63,0.0,290.86,381.3125,7898.685,-941.685
2025-01-23 00:00:00+00:00,456.8225,,1952.1375,586.795,110.2025,5041.9800000000005,2182.7475,55172.835,0.0,291.885,251.805,6761.17,-1251.2649999999999
2025-01-23 01:00:00+00:00,455.185,,1955.52,586.915,109.9125,4894.7725,1745.525,55197.02,0.0,291.3275,202.66500000000002,6607.8724999999995,-1650.9175
2025-01-23 02:00:00+00:00,457.1,,1954.3925,586.0675,110.39750000000001,4930.9875,1664.535,54337.5325,0.0,291.355,240.8325,6110.67,-2261.6425
2025-01-23 03:00:00+00:00,456.6375,,1950.4525,586.7874999999999,110.47749999999999,4962.7825,1329.5975,53937.485,0.0,289.525,250.9525,6089.85,-2278.25
2025-01-23 04:00:00+00:00,456.445,,1959.19,586.495,110.25,5065.125,1551.0725,54264.7875,0.0,291.09000000000003,408.0775,5700.755,-1495.58
2025-01-23 05:00:00+00:00,455.9075,,3429.77,588.26,110.43,5327.585,2463.3450000000003,55008.5475,0.0,288.45,587.3175,5120.0275,391.885
2025-01-23 06:00:00+00:00,456.0425,,4609.6775,586.9225,110.4825,6003.74,3140.5074999999997,55306.8425,0.0,288.93,546.2075,4714.8525,2649.05
2025-01-23 07:00:00+00:00,456.29999999999995,,4601.625,587.54,110.375,6287.545,3796.2575,55394.405,464.90250000000003,288.6825,945.415,4880.7025,3316.985
2025-01-23 08:00:00+00:00,456.02,,4569.2925,565.655,109.7525,6277.29,3581.7375,55503.9775,1500.635,286.04,1185.565,5471.6525,2743.4775
2025-01-23 09:00:00+00:00,444.29999999999995,,4027.8225,489.84,109.92,5913.4225,2931.1625000000004,55550.06,3501.7125,289.255,1349.52,5847.615,1315.5625
2025-01-23 10:00:00+00:00,439.0725,,2320.5575,430.22749999999996,109.8275,5557.5225,2074.5475,55470.97,5415.7175,292.6525,1430.7275,7011.2425,543.035
2025-01-23 11:00:00+00:00,447.67,,1980.7675,349.635,109.09,5397.435,1841.2825,54259.0975,6289.0525,290.47249999999997,1439.0125,8129.445,4.962499999999999
2025-01-23 12:00:00+00:00,455.64,,1881.925,350.1075,108.88,5064.885,1274.7825,52479.96,6573.475,289.4525,1453.0475,10072.1875,-1329.8725
2025-01-23 13:00:00+00:00,455.76,,1866.16,350.7375,108.3725,4873.0325,1154.705,51480.175,6135.5025000000005,291.985,1459.685,11629.3525,-1998.5825
2025-01-23 14:00:00+00:00,455.985,,1888.3025,354.6125,108.89,4753.495,1324.765,51146.6475,4624.5975,293.735,1461.21,12132.4225,-1767.5525
2025-01-23 15:00:00+00:00,456.065,,1889.8475,426.1975,109.285,4905.82,1606.2625,51942.3875,2188.9025,290.39750000000004,1374.7975,11981.26,-783.8175
2025-01-23 16:00:00+00:00,456.16999999999996,,1885.23,428.505,109.75750000000001,5400.235000000001,2570.7875,53907.0925,512.6775,287.165,1143.9225000000001,12575.682499999999,317.93
2025-01-23 17:00:00+00:00,456.34,,1873.155,586.0500000000001,110.6075,5889.775,2712.7200000000003,55119.2675,296.7975,290.53499999999997,1115.485,13084.6075,1066.475
2025-01-23 18:00:00+00:00,456.0475,,1843.6475,402.59,110.605,5917.74,2481.77,55226.2675,292.17,291.0125,1347.945,14143.445,1193.96
2025-01-23 19:00:00+00:00,455.615,,1818.76,250.6825,109.78,5449.645,1613.4425,55093.165,0.0,291.43,1363.6475,14386.485,453.02
2025-01-23 20:00:00+00:00,457.005,,1805.4175,31.12,108.1425,5115.9825,1193.7649999999999,54116.705,0.0,296.03,1397.8625,14733.282500000001,-648.5025
2025-01-23 21:00:00+00:00,456.23,,1816.0825,,105.375,5030.9475,1140.07,54332.965,0.0,293.72,1444.745,14692.41,-1196.525
2025-01-23 22:00:00+00:00,457.2575,,1790.72,,106.825,4750.1475,1005.8225,54322.5175,0.0,297.07,1422.2325,14549.6225,-1438.1225
2025-01-23 23:00:00+00:00,457.555,,1795.225,,106.44,4836.5075,848.4449999999999,53739.93,0.0,296.37,1436.615,14110.1025,-1683.7825
2025-01-24 00:00:00+00:00,457.3425,,1815.1325,,106.345,4687.095,709.5875,53122.9,0.0,298.4225,1437.73,13364.315,-2160.2125
2025-01-24 01:00:00+00:00,457.0575,,1818.835,,106.53999999999999,4599.615,578.2325,52804.082500000004,0.0,297.5975,1437.1975,13619.505,-2381.5125
2025-01-24 02:00:00+00:00,455.7975,,1817.8274999999999,,106.9275,4532.09,406.0575,50865.2375,0.0,298.6625,1436.47,14235.8925,-2880.825
2025-01-24 03:00:00+00:00,456.335,,1818.81,,106.92,4458.0199999999995,409.3175,50322.675,0.0,298.0825,1434.785,14568.432499999999,-3095.09
2025-01-24 04:00:00+00:00,455.555,,1816.0475,,106.9075,4460.342500000001,417.845,50257.9825,0.0,297.3225,1431.035,14767.795,-2487.5875
2025-01-24 05:00:00+00:00,457.2525,,1820.8375,,109.13,4700.5525,536.88,52854.11,0.0,292.75,1429.1,15137.715,-2052.7574999999997
2025-01-24 06:00:00+00:00,457.1875,,1813.67,,110.5475,5342.9974999999995,1249.155,54632.9625,0.0,292.93,1427.77,15796.11,770.5775
2025-01-24 07:00:00+00:00,456.95,,1806.975,,110.3775,5615.2275,1571.13,54892.545,532.8824999999999,294.6725,1433.4875,16037.942500000001,1764.4575
2025-01-24 08:00:00+00:00,457.07,,1813.3375,,110.1225,5479.1575,1842.16,54969.205,1720.03,290.805,1403.8575,16281.755000000001,1342.445
2025-01-24 09:00:00+00:00,457.4075,,1820.7675,,109.87,5188.71,1400.25,54780.1225,3523.9625,292.62,1374.295,16065.44,50.31249999999996
2025-01-24 10:00:00+00:00,456.2,,1801.445,,109.49000000000001,4991.3225,983.625,54504.045,4960.385,294.39,1373.9225000000001,16094.5175,-853.9925000000001
2025-01-24 11:00:00+00:00,457.025,,1794.0875,,110.2775,4966.3275,806.2925,54439.3425,5891.285,293.7525,1134.4175,15656.0625,-742.5775
2025-01-24 12:00:00+00:00,456.4975,,1794.3725,,110.8075,4751.91,807.285,54357.7275,5870.9125,297.7825,923.8199999999999,15048.225,-1058.125
2025-01-24 13:00:00+00:00,456.49,,1791.1225,,110.865,4661.8725,912.6225,54987.825,4645.3099999999995,311.2475,941.1999999999999,14290.39,-2021.655
2025-01-24 14:00:00+00:00,456.7025,,1827.7,,110.6075,4600.035,1013.2325000000001,54886.825,2809.0725,302.185,884.035,13384.74,-1741.2975000000001
2025-01-24 15:00:00+00:00,456.165,,1862.74,,110.41499999999999,4773.51,1297.73,54486.8625,1243.065,299.1925,823.335,12490.295,-712.1324999999999
2025-01-24 16:00:00+00:00,456.145,,1869.7675,,109.17,5100.1925,1755.1825,54778.0525,398.0025,300.77,808.4100000000001,11534.9525,844.9449999999999
2025-01-24 17:00:00+00:00,456.105,,1872.305,,110.7125,5364.755,1730.125,55011.7775,299.1575,298.1325,804.5975,10609.5475,2103.3075
2025-01-24 18:00:00+00:00,456.1575,,1867.755,,110.7325,5547.282499999999,1498.6775,54965.244999999995,297.6525,299.7125,929.085,10457.8825,2030.4450000000002
2025-01-24 19:00:00+00:00,456.165,,1841.7375,,109.9625,5310.9625,1224.3125,54760.917499999996,0.0,299.71500000000003,855.2049999999999,10517.7175,1232.665
2025-01-24 20:00:00+00:00,456.15999999999997,,1844.3575,,109.7075,5201.115,996.0649999999999,54390.075,0.0,299.0875,813.935,10523.175,855.625
2025-01-24 21:00:00+00:00,455.645,,1832.1399999999999,,109.885,5062.75,947.4275,54367.5375,0.0,301.015,748.985,10420.1525,362.9125
2025-01-24 22:00:00+00:00,455.815,,1813.7024999999999,,109.7575,4938.4725,858.54,53198.1225,0.0,302.4075,583.965,10876.9975,-175.04500000000002
2025-01-24 23:00:00+00:00,454.4275,,1858.62,,109.9925,4689.8175,819.405,52540.8675,0.0,305.0875,398.9875,11556.61,-1375.7725
2025-01-25 00:00:00+00:00,453.975,,1852.9375,,110.195,4546.2125,698.9024999999999,51669.595,0.0,306.095,215.2425,12640.7675,-2842.6025
2025-01-25 01:00:00+00:00,455.1275,,1821.195,,110.42,4386.79,476.8025,50396.35,0.0,309.61,288.2825,13229.592499999999,-3168.6275
2025-01-25 02:00:00+00:00,456.22749999999996,,1831.1925,,109.9625,4311.76,337.9625,48431.705,0.0,305.185,332.4625,13191.869999999999,-3476.5725
2025-01-25 03:00:00+00:00,456.5775,,1841.9225,,109.76,4281.0125,311.545,47757.26,0.0,303.575,274.805,12474.6525,-3548.1275
2025-01-25 04:00:00+00:00,456.69,,1835.0325,,109.9325,4290.005,309.3075,47915.11,0.0,303.4525,392.21,11389.1425,-3453.9725
2025-01-25 05:00:00+00:00,455.9075,,1810.4575,,110.495,4378.6125,670.4225,48922.1075,0.0,298.82,378.39,10317.4725,-3031.8925
2025-01-25 06:00:00+00:00,451.42,,1817.0825,,110.9525,4553.995,581.14,50126.3025,0.0,297.32,448.885,9629.57,-2843.48
2025-01-25 07:00:00+00:00,438.26250000000005,,1845.4575,,110.865,4666.907499999999,783.2775,52182.565,453.635,293.33,399.0,8930.16,-1939.81
2025-01-25 08:00:00+00:00,439.74,,1828.5875,,110.94,4837.8575,781.635,53145.36,1285.1225,292.6175,424.3825,8106.85,-706.9675000000001
2025-01-25 09:00:00+00:00,431.855,,1844.575,,110.86500000000001,4903.4575,774.5024999999999,53198.0,2498.8725,287.365,350.0,7458.405,-599.9175
2025-01-25 10:00:00+00:00,459.8575,,1810.0975,,110.9575,4797.5525,845.7025,53387.4075,3316.705,292.33,216.04000000000002,6136.605,-603.7175
2025-01-25 11:00:00+00:00,465.7925,,1811.355,,111.0,4921.345,1290.12,53444.155,3747.88,291.8325,148.4225,5127.4575,167.4475
2025-01-25 12:00:00+00:00,485.155,,1812.7825,,110.7675,4962.1175,1213.53,53169.37,3749.265,295.605,145.525,4529.8525,3.3175000000000026
2025-01-25 13:00:00+00:00,484.89750000000004,,1820.1725,,110.7725,4854.1224999999995,870.34,52846.24,3021.5025,294.43,191.60750000000002,4138.025,-182.8925
2025-01-25 14:00:00+00:00,485.2825,,1838.98,,110.69,4765.9475,1089.09,52792.87,2151.3325,293.9575,515.385,3997.5275,20.302499999999995
2025-01-25 15:00:00+00:00,485.8575,,1818.665,,110.6925,4911.215,1315.44,52396.12,1102.6275,297.1925,581.7575,4602.6825,-38.54
2025-01-25 16:00:00+00:00,346.625,,1804.0725,,110.99,5234.01,1510.855,53361.55,397.925,297.18,473.11,5845.17,707.0150000000001
2025-01-25 17:00:00+00:00,329.65,,1816.1475,,110.965,5870.32,2058.8975,53826.415,287.2175,299.59749999999997,446.6075,6895.78,2212.375
2025-01-25 18:00:00+00:00,330.275,,1850.345,,110.9875,5940.42,2244.81,53787.817500000005,287.63,303.245,222.23000000000002,7871.5175,2176.865
2025-01-25 19:00:00+00:00,328.1925,,1827.15,,110.9475,5617.7775,1781.7825,53772.68,0.0,302.62,80.62,8214.16,1998.4075
2025-01-25 20:00:00+00:00,330.24,,1826.195,,110.9275,5399.8075,1487.8425,52250.667499999996,0.0,302.58,28.5,8567.465,2053.0924999999997
2025-01-25 21:00:00+00:00,329.0675,,1830.7424999999998,,110.9725,5304.9275,1313.82,50911.89,0.0,304.15,113.0425,9093.13,2207.695
2025-01-25 22:00:00+00:00,329.385,,1830.9099999999999,,110.85,5094.54,1351.65,50113.2,0.0,298.795,149.99,9099.195,1851.5075
2025-01-25 23:00:00+00:00,330.235,,1831.62,,110.7175,4993.46,1387.2024999999999,48350.63,0.0,301.5575,421.5425,9701.689999999999,509.9625
2025-01-26 00:00:00+00:00,328.11,,1840.5749999999998,,110.6275,4942.514999999999,1001.835,46789.6175,0.0,303.04,552.465,9865.1525,20.89500000000001
2025-01-26 01:00:00+00:00,329.90999999999997,,1834.9425,,110.13499999999999,4930.27,1516.47,46025.435,0.0,304.8425,730.7575,9329.5725,-788.8025
2025-01-26 02:00:00+00:00,327.385,,1856.495,,110.6325,4869.5975,1290.67,46183.505,0.0,303.24,1003.3599999999999,9091.310000000001,-2246.9875
2025-01-26 03:00:00+00:00,324.545,,1859.76,,110.49,4746.4525,656.88,46086.815,0.0,303.4275,1220.3425,8900.3925,-2720.445
2025-01-26 04:00:00+00:00,331.90999999999997,,1878.0325,,110.4925,4695.945,428.6625,46671.6225,0.0,300.7075,1265.4650000000001,8589.845000000001,-2755.9275
2025-01-26 05:00:00+00:00,332.28,,1852.31,,110.3925,4724.6025,565.2375,47164.759999999995,0.0,296.83,1281.1599999999999,8248.405,-2175.9025
2025-01-26 06:00:00+00:00,331.5875,,1857.495,,110.235,4803.46,611.3475,48261.1975,0.0,297.0175,1423.6225,8853.485,-1696.72
2025-01-26 07:00:00+00:00,331.765,,1851.635,,109.9225,4889.455,785.345,48491.0225,619.5550000000001,299.23,1443.975,9820.455,-1518.65
2025-01-26 08:00:00+00:00,329.725,,1869.5375,,109.39750000000001,4954.01,1004.3625,48061.2125,2069.7975,300.08500000000004,1436.27,11229.4675,-1852.29
2025-01-26 09:00:00+00:00,331.79499999999996,,1873.72,,109.5475,4848.8775000000005,1040.6200000000001,46544.875,3920.1025,297.06,1426.7424999999998,12851.5475,-703.7475
2025-01-26 10:00:00+00:00,330.05,,1852.1625,,109.35249999999999,4738.7325,888.365,45118.7175,4983.8225,295.73249999999996,1430.0075,14065.0275,-1126.905
2025-01-26 11:00:00+00:00,331.1375,,1843.3225,,109.1725,4933.610000000001,1688.5774999999999,45141.729999999996,5165.3075,293.4275,1419.5500000000002,14624.1675,-1335.7025
2025-01-26 12:00:00+00:00,328.905,,1840.26,,110.1225,4793.1975,1916.72,44565.425,4484.4325,293.78499999999997,1400.4375,14369.2275,-1825.9174999999998
2025-01-26 13:00:00+00:00,330.175,,1834.76,,110.32499999999999,4635.97,1799.5775,42909.305,3497.79,294.64,1447.4625,14312.4175,-2175.3225
2025-01-26 14:00:00+00:00,331.0475,,1840.575,,110.2875,4596.2875,1574.67,42921.277500000004,2176.69,295.54,1440.475,15725.692500000001,-2562.4925
2025-01-26 15:00:00+00:00,329.6425,,1851.4675,,110.42,4623.795,977.2850000000001,43805.3675,955.8175,295.685,1453.9325,16719.9275,-3102.83
2025-01-26 16:00:00+00:00,328.47249999999997,,1855.3325,,110.2625,4781.1849999999995,813.1525,44456.625,368.3375,297.1725,1457.115,17295.7925,-2090.885
2025-01-26 17:00:00+00:00,329.1575,,1856.4875,,109.3525,5124.03,1278.6375,45546.485,291.96,296.15999999999997,1454.7275,17641.440000000002,-530.1574999999999
2025-01-26 18:00:00+00:00,328.115,,1844.1599999999999,,109.275,5467.4,1656.835,45908.675,292.3325,297.6925,1451.305,18000.93,674.05
2025-01-26 19:00:00+00:00,324.36,,1841.57,,109.7375,5345.6825,1191.5625,46191.965,0.0,299.31,1439.475,18120.2125,0.06999999999999318
2025-01-26 20:00:00+00:00,326.995,,1826.3449999999998,,110.15,5239.4400000000005,958.5725,45553.68,0.0,292.1425,1269.38,18056.620000000003,-981.5375000000001
2025-01-26 21:00:00+00:00,327.0075,,1857.2175,,109.7975,5007.0025,837.84,45253.1775,0.0,284.7525,1211.145,18019.4725,-1951.5975
2025-01-26 22:00:00+00:00,326.09000000000003,,1889.0125,,109.9125,4872.505,641.9825000000001,43432.667499999996,0.0,284.9475,1328.2024999999999,17692.62,-2420.6324999999997
2025-01-26 23:00:00+00:00,327.435,,1850.9850000000001,,109.6875,4808.9400000000005,727.71,40266.567500000005,0.0,287.61,1412.455,17472.71,-2284.2000000000003
2025-01-27 00:00:00+00:00,330.4425,,1823.4275,,110.33500000000001,4683.875,574.64,37644.3275,0.0,288.625,1438.185,17684.1575,-2731.8
2025-01-27 01:00:00+00:00,331.86,,1822.1675,,110.12,4591.76,898.56,36344.295,0.0,288.9525,1435.6675,17378.505,-2783.16
2025-01-27 02:00:00+00:00,335.6875,,1837.6,,109.7775,4434.915,910.1125,35827.54,0.0,289.35,1429.41,17071.3675,-3074.7650000000003
2025-01-27 03:00:00+00:00,335.84749999999997,,1922.58,,109.9875,4390.0175,983.3625000000001,35929.8925,0.0,288.45500000000004,1429.4175,17071.28,-3176.0425
2025-01-27 04:00:00+00:00,334.8225,,1948.3400000000001,,110.17,4445.66,627.6675,37712.6825,0.0,286.2425,1378.8675,16821.0,-3318.585
2025-01-27 05:00:00+00:00,334.2825,,2209.8,,110.575,4626.2875,1003.8875,42121.17,0.0,282.64,1432.415,15993.2525,-1701.9925
2025-01-27 06:00:00+00:00,336.48,,2303.2375,,110.2425,4949.5675,1266.2475,45427.51,0.0,283.26,1443.98,15662.7375,-15.20750000000001
2025-01-27 07:00:00+00:00,336.595,,2308.0950000000003,,110.045,5213.105,1228.5175,46527.8125,490.14,280.37,1444.5325,15686.6475,1181.935
2025-01-27 08:00:00+00:00,335.14,,2298.8775,,109.9325,5310.9175,1132.8375,46515.942500000005,1298.13,281.145,1445.2350000000001,16004.33,857.845
2025-01-27 09:00:00+00:00,335.135,,2295.425,,109.875,5244.625,1061.5975,46568.56,2643.505,280.315,1433.5175,15853.8675,390.76750000000004
2025-01-27 10:00:00+00:00,334.055,,2305.835,,110.18,5156.0,1172.27,46625.8875,3676.99,279.9575,1401.265,16157.6225,-531.6175000000001
2025-01-27 11:00:00+00:00,337.37,,2296.32,,110.095,5097.0,1033.0625,46430.85,4293.7575,282.1175,1256.1975,16342.21,-1245.45
2025-01-27 12:00:00+00:00,334.89,,2286.5299999999997,,110.35249999999999,4980.7925,783.73,45697.755000000005,4487.9325,282.335,1419.7875,16045.3375,-2406.1375
2025-01-27 13:00:00+00:00,334.0525,,2272.5175,,109.8675,4805.9575,676.52,44990.707500000004,4180.375,278.77750000000003,1408.9724999999999,15595.45,-3134.4625
2025-01-27 14:00:00+00:00,447.33000000000004,,2280.9575,,110.2025,4823.4725,648.5699999999999,44024.4475,2902.055,281.7175,1385.24,15342.369999999999,-3018.665
2025-01-27 15:00:00+00:00,333.745,,2291.94,,110.2475,4952.78,685.21,44468.57,1411.87,280.2375,1336.1025,15415.349999999999,-1664.11
2025-01-27 16:00:00+00:00,328.975,,2278.815,,110.3675,5211.077499999999,870.585,44632.24,425.7425,284.9875,1430.2875,15658.282500000001,456.03
2025-01-27 17:00:00+00:00,327.1325,,2281.1475,,110.7325,5745.7775,1375.3025,45646.5625,294.5375,284.0525,1428.3475,16033.35,2831.6225
2025-01-27 18:00:00+00:00,337.5425,,2278.8975,,110.385,5891.005,1541.6025,45777.445,303.2075,285.3575,1432.08,16068.1625,2910.7374999999997
2025-01-27 19:00:00+00:00,352.8775,,1929.065,,110.2875,5610.6175,1122.6525,45809.21,0.0,285.40250000000003,1399.4,15741.9625,1426.6325
2025-01-27 20:00:00+00:00,378.2575,,1846.8725,,109.9125,5387.505,1043.865,45230.245,0.0,286.8725,1437.1675,15699.15,-506.54
2025-01-27 21:00:00+00:00,390.4125,,1846.1375,,109.9,5361.715,744.7674999999999,45145.07,0.0,285.925,1434.7875,15891.0875,-1763.46
2025-01-27 22:00:00+00:00,373.0175,,1854.55,,109.8375,5404.1,682.865,44868.3925,0.0,287.37,1436.7649999999999,15938.015,-2257.395
2025-01-27 23:00:00+00:00,407.8775,,1891.155,,109.8825,5462.3875,704.0975,43719.9125,0.0,288.53999999999996,1436.6075,16127.9525,-2122.52
2025-01-28 00:00:00+00:00,472.595,,1904.745,,108.1275,5408.9775,712.2950000000001,41992.7175,0.0,285.8,1400.015,16424.5575,-2873.9300000000003
2025-01-28 01:00:00+00:00,464.7725,,1891.3225,,106.8225,5300.07,734.605,41374.78,0.0,288.60749999999996,1409.9725,16011.5975,-3266.1475
2025-01-28 02:00:00+00:00,467.09749999999997,,1889.0774999999999,,106.84,5269.285,757.6925,40447.115,0.0,288.725,1434.17,15642.015,-3505.255
2025-01-28 03:00:00+00:00,470.245,,1908.3325,,106.94749999999999,5279.0625,860.87,40217.5975,0.0,285.67,1437.8325,15938.3375,-3499.02
2025-01-28 04:00:00+00:00,472.22249999999997,,1893.215,,106.725,5315.145,1059.455,41239.08,0.0,280.5925,1430.3025,16214.25,-3432.8725
2025-01-28 05:00:00+00:00,473.245,,1876.92,,109.7825,5579.5825,948.245,44904.45,0.0,278.83,1421.1325000000002,16348.6725,-1362.925
2025-01-28 06:00:00+00:00,472.975,,1846.7625,,110.6275,5754.24,1280.1275,47530.4375,0.0,288.9775,1441.01,16687.3275,1113.3674999999998
2025-01-28 07:00:00+00:00,473.58750000000003,,1851.72,,110.725,5832.8175,1376.6975,48476.6225,589.515,294.36,1434.845,16601.64,1719.2624999999998
2025-01-28 08:00:00+00:00,471.53749999999997,,1848.1,,110.4125,5745.59,1265.1275,48548.8825,2005.395,288.4675,1430.6825,16450.72,1276.24
2025-01-28 09:00:00+00:00,361.345,,1846.2725,,109.9625,5448.8925,1157.6775,47579.1375,4055.5299999999997,294.7725,1425.95,16212.342499999999,-504.01750000000004
2025-01-28 10:00:00+00:00,319.0,,1851.765,,109.5725,5363.9325,1226.0575,47436.875,5134.665,296.435,1425.445,16435.747499999998,-1759.6425
2025-01-28 11:00:00+00:00,314.775,,1858.1925,,109.815,5409.605,1176.0725,47201.1275,5349.7474999999995,296.815,1428.305,16730.0875,-1522.395
2025-01-28 12:00:00+00:00,315.52,,1866.2475,,109.765,5394.0525,1204.6825000000001,47030.49,4904.36,295.9875,1426.5149999999999,17056.925,-2246.755
2025-01-28 13:00:00+00:00,314.4325,,1867.5324999999998,,109.6825,5265.77,888.5825,47117.072499999995,3524.5975,293.2925,1417.9125,17167.415,-2834.8975
2025-01-28 14:00:00+00:00,315.23,,1846.6475,,109.57249999999999,5144.09,982.375,47075.995,2275.7975,295.18,1425.315,17269.9325,-1782.2125
2025-01-28 15:00:00+00:00,315.3825,,1828.25,,109.3075,5198.985000000001,1036.72,46815.3125,1065.1,297.1275,1418.8049999999998,17450.502500000002,-995.4225
2025-01-28 16:00:00+00:00,416.15500000000003,,1852.3575,,109.92999999999999,5461.405000000001,1106.625,46923.417499999996,404.1575,295.8225,1420.4825,17259.97,732.8499999999999
2025-01-28 17:00:00+00:00,319.86,,1850.0,,110.25,5733.295,1539.5075,47235.442500000005,297.225,298.3625,1431.875,17291.8825,3175.0075
