,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore,Hydro Pumped Storage Net
2022-09-18 08:00:00+00:00,312.0,75.5,0.0,0.0,0.0,3311.5,436.5,22.0,0.0,268.0,100.0,2866.0,-1467.5
2022-09-18 09:00:00+00:00,312.0,75.75,0.0,0.0,0.0,3291.0,463.5,22.0,0.0,366.0,100.0,2815.0,-1595.5
2022-09-18 10:00:00+00:00,312.0,75.5,0.0,0.0,0.0,3282.0,558.75,22.0,0.0,402.0,100.0,2846.0,-1550.75
2022-09-18 11:00:00+00:00,312.0,75.75,0.0,0.0,0.0,3265.75,490.5,22.0,0.0,416.0,100.0,2720.0,-1688.0
2022-09-18 12:00:00+00:00,312.0,76.5,0.0,0.0,0.0,3366.25,445.75,22.0,0.0,354.0,100.0,2236.0,-1588.0
2022-09-18 13:00:00+00:00,312.0,75.75,0.0,0.0,0.0,3316.0,475.25,22.0,0.0,270.0,100.0,2116.0,-1333.0
2022-09-18 14:00:00+00:00,312.0,74.0,0.0,0.0,0.0,3275.5,463.0,22.0,0.0,232.0,100.0,1748.0,-1391.25
2022-09-18 15:00:00+00:00,312.0,73.25,0.0,0.0,0.0,3307.5,435.25,22.0,0.0,151.0,100.0,2017.0,-1315.0
2022-09-18 16:00:00+00:00,312.0,104.75,0.0,0.0,0.0,3393.75,409.0,22.0,0.0,53.0,100.0,2269.0,-1076.25
2022-09-18 17:00:00+00:00,312.0,151.75,0.0,0.0,0.0,3468.75,460.75,22.0,0.0,8.0,100.0,1927.0,-362.5
2022-09-18 18:00:00+00:00,308.0,161.5,0.0,0.0,0.0,3453.5,461.25,22.0,0.0,0.0,100.0,1542.0,-1023.75
2022-09-18 19:00:00+00:00,308.0,163.75,0.0,0.0,0.0,3453.5,533.25,22.0,0.0,0.0,100.0,1142.0,-815.5
2022-09-18 20:00:00+00:00,308.0,85.75,0.0,0.0,0.0,3410.75,581.25,22.0,0.0,0.0,100.0,1009.0,-850.0
2022-09-18 21:00:00+00:00,308.0,73.25,0.0,0.0,0.0,3312.5,468.25,22.0,0.0,0.0,100.0,1337.0,-1394.5
2022-09-18 22:00:00+00:00,304.0,72.25,0.0,0.0,0.0,3139.0,380.5,22.0,0.0,0.0,100.0,1563.0,-1420.75
2022-09-18 23:00:00+00:00,304.0,71.5,0.0,0.0,0.0,3119.5,381.25,22.0,0.0,0.0,100.0,1561.0,-1386.25
2022-09-19 00:00:00+00:00,304.0,72.5,0.0,0.0,0.0,3195.0,489.0,22.0,0.0,0.0,100.0,1223.0,-1309.0
2022-09-19 01:00:00+00:00,304.0,72.0,0.0,0.0,0.0,3211.0,399.5,22.0,0.0,0.0,100.0,1038.0,-1326.75
2022-09-19 02:00:00+00:00,300.0,110.5,0.0,0.0,0.0,3247.0,356.75,22.0,0.0,0.0,100.0,1382.0,-1357.75
2022-09-19 03:00:00+00:00,300.0,302.0,0.0,0.0,0.0,3249.5,358.5,22.0,0.0,0.0,100.0,1686.0,-1396.5
2022-09-19 04:00:00+00:00,300.0,520.5,0.0,0.0,0.0,3403.25,568.0,22.0,0.0,0.0,100.0,1913.0,-194.0
2022-09-19 05:00:00+00:00,300.0,857.5,0.0,0.0,0.0,3442.0,813.75,22.0,0.0,30.0,100.0,1386.0,718.0
2022-09-19 06:00:00+00:00,300.0,1136.5,0.0,0.0,0.0,3486.0,859.75,22.0,0.0,108.0,100.0,1211.0,1121.25
2022-09-19 07:00:00+00:00,300.0,1173.0,0.0,0.0,0.0,3586.25,634.25,22.0,0.0,209.0,100.0,1786.0,473.75
2022-09-19 08:00:00+00:00,300.0,1175.25,0.0,0.0,0.0,3503.25,711.75,22.0,0.0,275.0,100.0,2237.0,407.25
2022-09-19 09:00:00+00:00,300.0,1184.75,0.0,0.0,0.0,3459.25,780.0,22.0,0.0,319.0,100.0,2213.0,-64.5
2022-09-19 10:00:00+00:00,300.0,1105.75,0.0,0.0,0.0,3505.75,578.0,22.0,0.0,388.0,100.0,2399.0,-275.25
2022-09-19 11:00:00+00:00,303.0,1012.5,0.0,0.0,0.0,3508.0,498.5,22.0,0.0,426.0,100.0,2403.0,-596.75
2022-09-19 12:00:00+00:00,304.0,1041.75,0.0,0.0,0.0,3568.25,712.25,22.0,0.0,398.0,100.0,1802.0,-722.25
2022-09-19 13:00:00+00:00,304.0,1086.25,0.0,0.0,0.0,3529.75,604.0,22.0,0.0,363.0,100.0,2277.0,-666.5
2022-09-19 14:00:00+00:00,304.0,1049.75,0.0,0.0,0.0,3596.75,656.75,22.0,0.0,302.0,100.0,1793.0,-314.75
2022-09-19 15:00:00+00:00,304.0,1068.5,0.0,0.0,0.0,3645.75,546.5,22.0,0.0,187.0,100.0,1926.0,38.5
2022-09-19 16:00:00+00:00,304.0,1054.5,0.0,0.0,0.0,3672.75,644.0,22.0,0.0,72.0,100.0,1966.0,370.75
2022-09-19 17:00:00+00:00,304.0,1094.75,0.0,0.0,0.0,3702.0,698.5,22.0,0.0,12.0,100.0,1855.0,1022.75
2022-09-19 18:00:00+00:00,300.0,1122.75,0.0,0.0,0.0,3827.25,651.25,22.0,0.0,0.0,100.0,2179.0,333.0
2022-09-19 19:00:00+00:00,300.0,1064.25,0.0,0.0,0.0,3814.5,527.5,22.0,0.0,0.0,100.0,2389.0,-352.0
2022-09-19 20:00:00+00:00,300.0,1128.0,0.0,0.0,0.0,3734.0,529.75,22.0,0.0,0.0,100.0,2064.0,-174.25
2022-09-19 21:00:00+00:00,304.0,1126.25,0.0,0.0,0.0,3577.0,531.5,22.0,0.0,0.0,100.0,2078.0,-124.5
2022-09-19 22:00:00+00:00,304.0,998.0,0.0,0.0,0.0,3496.25,400.75,22.0,0.0,0.0,100.0,1951.0,-871.25
2022-09-19 23:00:00+00:00,304.0,702.5,0.0,0.0,0.0,3535.25,376.75,22.0,0.0,0.0,100.0,1957.0,-906.25
2022-09-20 00:00:00+00:00,304.0,724.5,0.0,0.0,0.0,3465.75,302.25,22.0,0.0,0.0,100.0,1926.0,-1056.0
2022-09-20 01:00:00+00:00,304.0,723.0,0.0,0.0,0.0,3430.25,330.5,22.0,0.0,0.0,100.0,1768.0,-1072.5
2022-09-20 02:00:00+00:00,304.0,786.0,0.0,0.0,0.0,3454.75,407.25,22.0,0.0,0.0,100.0,1324.0,-942.5
2022-09-20 03:00:00+00:00,305.0,1259.75,0.0,0.0,0.0,3428.0,528.5,22.0,0.0,0.0,100.0,1124.0,-530.5
2022-09-20 04:00:00+00:00,307.0,1563.25,0.0,0.0,0.0,3528.25,796.0,22.0,0.0,0.0,100.0,1194.0,172.75
2022-09-20 05:00:00+00:00,312.0,1521.5,0.0,0.0,0.0,3596.25,1042.75,22.0,0.0,14.0,100.0,1244.0,1224.75
2022-09-20 06:00:00+00:00,312.0,1524.75,0.0,0.0,0.0,3648.75,1286.5,22.0,0.0,61.0,100.0,973.0,1427.75
2022-09-20 07:00:00+00:00,312.0,1577.75,0.0,0.0,0.0,3735.25,1112.75,22.0,0.0,160.0,100.0,777.0,606.0
2022-09-20 08:00:00+00:00,316.0,1614.25,0.0,0.0,0.0,3705.5,881.75,22.0,0.0,252.0,100.0,904.0,53.25
2022-09-20 09:00:00+00:00,316.0,1657.5,0.0,0.0,0.0,3644.75,725.75,22.0,0.0,330.0,100.0,928.0,-257.0
2022-09-20 10:00:00+00:00,316.0,1656.0,0.0,0.0,0.0,3675.5,746.0,22.0,0.0,369.0,100.0,814.0,-226.5
2022-09-20 11:00:00+00:00,312.0,1545.0,0.0,0.0,0.0,3636.5,793.0,22.0,0.0,386.0,100.0,624.0,37.75
2022-09-20 12:00:00+00:00,312.0,1563.75,0.0,0.0,0.0,3475.0,583.0,22.0,0.0,412.0,100.0,875.0,-9.75
2022-09-20 13:00:00+00:00,312.0,1563.25,0.0,0.0,0.0,3480.5,693.75,22.0,0.0,384.0,100.0,539.0,21.75
2022-09-20 14:00:00+00:00,312.0,1568.5,0.0,0.0,0.0,3456.25,641.75,22.0,0.0,296.0,100.0,833.0,81.0
2022-09-20 15:00:00+00:00,312.0,1560.75,0.0,0.0,0.0,3612.0,704.25,22.0,0.0,186.0,100.0,737.0,310.5
2022-09-20 16:00:00+00:00,312.0,1534.0,0.0,0.0,0.0,3713.25,990.75,22.0,0.0,71.0,100.0,824.0,1387.75
2022-09-20 17:00:00+00:00,311.0,1529.25,0.0,0.0,0.0,3758.75,1142.5,22.0,0.0,12.0,100.0,664.0,1786.0
2022-09-20 18:00:00+00:00,308.0,1532.0,0.0,0.0,0.0,3734.0,1165.75,22.0,0.0,0.0,100.0,819.0,1618.0
2022-09-20 19:00:00+00:00,308.0,1559.0,0.0,0.0,0.0,3686.25,778.0,22.0,0.0,0.0,100.0,1290.0,584.5
2022-09-20 20:00:00+00:00,308.0,1535.25,0.0,0.0,0.0,3608.0,600.75,22.0,0.0,0.0,100.0,1580.0,-181.75
2022-09-20 21:00:00+00:00,308.0,1569.0,0.0,0.0,0.0,3448.5,607.0,22.0,0.0,0.0,100.0,1669.0,-301.75
2022-09-20 22:00:00+00:00,308.0,1527.75,0.0,0.0,0.0,3395.75,513.5,22.0,0.0,0.0,100.0,1637.0,-252.0
2022-09-20 23:00:00+00:00,308.0,1229.75,0.0,0.0,0.0,3406.5,518.25,22.0,0.0,0.0,100.0,1593.0,-113.5
2022-09-21 00:00:00+00:00,308.0,1289.25,0.0,0.0,0.0,3397.25,474.5,22.0,0.0,0.0,100.0,1449.0,-113.5
2022-09-21 01:00:00+00:00,308.0,1237.25,0.0,0.0,0.0,3407.75,474.0,22.0,0.0,0.0,100.0,1336.0,-111.0
2022-09-21 02:00:00+00:00,308.0,1179.5,0.0,0.0,0.0,3449.5,461.5,22.0,0.0,0.0,100.0,1281.0,-116.0
2022-09-21 03:00:00+00:00,308.0,1456.5,0.0,0.0,0.0,3423.0,421.5,22.0,0.0,0.0,100.0,1495.0,-37.5
2022-09-21 04:00:00+00:00,308.0,1502.0,0.0,0.0,0.0,3613.25,796.75,22.0,0.0,0.0,100.0,1567.0,848.75
2022-09-21 05:00:00+00:00,308.0,1492.0,0.0,0.0,0.0,3759.25,997.75,22.0,0.0,29.0,100.0,1488.0,1486.75
2022-09-21 06:00:00+00:00,309.0,1491.25,0.0,0.0,0.0,3867.25,957.25,22.0,0.0,120.0,100.0,1114.0,1538.75
2022-09-21 07:00:00+00:00,311.0,1558.0,0.0,0.0,0.0,4019.75,704.5,22.0,0.0,240.0,100.0,1004.0,506.75
2022-09-21 08:00:00+00:00,308.0,1570.0,0.0,0.0,0.0,3904.5,594.5,22.0,0.0,359.0,100.0,970.0,-260.25
2022-09-21 09:00:00+00:00,308.0,1471.0,0.0,0.0,0.0,3791.25,754.25,22.0,0.0,447.0,100.0,864.0,-403.5
2022-09-21 10:00:00+00:00,308.0,1401.75,0.0,0.0,0.0,3799.75,527.75,22.0,0.0,459.0,100.0,960.0,-193.5
2022-09-21 11:00:00+00:00,308.0,1386.0,0.0,0.0,0.0,3751.75,499.0,22.0,0.0,466.0,100.0,927.0,-170.75
2022-09-21 12:00:00+00:00,308.0,1366.0,0.0,0.0,0.0,3711.5,427.75,22.0,0.0,446.0,100.0,884.0,-200.25
2022-09-21 13:00:00+00:00,308.0,1549.25,0.0,0.0,0.0,3601.5,393.0,22.0,0.0,383.0,100.0,944.0,-165.5
2022-09-21 14:00:00+00:00,308.0,1595.5,0.0,0.0,0.0,3574.75,370.5,22.0,0.0,287.0,100.0,1059.0,-312.5
2022-09-21 15:00:00+00:00,308.0,1557.75,0.0,0.0,0.0,3645.0,567.5,22.0,0.0,172.0,100.0,1010.0,245.25
2022-09-21 16:00:00+00:00,308.0,1545.75,0.0,0.0,0.0,3724.25,857.25,22.0,0.0,64.0,100.0,612.0,1444.25
2022-09-21 17:00:00+00:00,308.0,1571.25,0.0,0.0,0.0,3675.75,1126.75,22.0,0.0,10.0,100.0,364.0,1761.5
2022-09-21 18:00:00+00:00,308.0,1584.75,0.0,0.0,0.0,3667.25,1101.75,22.0,0.0,0.0,100.0,395.0,1592.5
2022-09-21 19:00:00+00:00,308.0,1630.0,0.0,0.0,0.0,3650.5,824.25,22.0,0.0,0.0,100.0,522.0,399.75
2022-09-21 20:00:00+00:00,308.0,1633.25,0.0,0.0,0.0,3571.5,681.5,22.0,0.0,0.0,100.0,598.0,105.5
